,index,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,21dBOLD,21dMA-TP,21dBOLU,90dSMA,90dSDev,adf,hurst,index,sector,sector_risk_trend_factor,Market Index,Sector
DRE,2022-06-27 00:00:00,49.720001220703125,66.22000122070312,66.22000122070312,-1.2962968464090232,10.53000259399414,2.1121799175755265,56.16999816894531,49.57049316031383,52.88837307218521,56.20625298405659,54.70232043190608,3.604307272052824,0.9610820389250259,0.3574784509817955,VNQ,SPY,-3.36404089456869,SP500,Real Estate
CHD,2022-06-27 00:00:00,90.23999786376953,105.27999877929688,105.27999877929688,-1.3074919696856626,19.220001220703125,1.25045091235003,91.88999938964844,80.99742955645223,86.95273756602454,92.90804557559684,94.52361839536637,6.832289434518161,0.7518629062296224,0.462288146289336,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
PM,2022-06-27 00:00:00,100.94999694824219,112.4800033569336,112.4800033569336,-1.3121780380343746,13.549995422363281,1.224045061917763,102.70999908447266,95.99607762287626,102.31992058526902,108.64376354766178,101.58845250568693,3.501079775304979,0.6382802874474269,0.3889348968936629,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
NX,2022-06-27 00:00:00,25.93000030517578,25.93000030517578,25.93000030517578,-1.3134327980525429,6.029998779296875,1.294921242424639,23.290000915527344,19.383773945269304,22.14813394395132,24.912493942633333,20.769746008373442,1.42820698001718,0.30369018889941823,0.45622672829779526,VIS,SLY,-4.370251589594269,SP600,Industrials
MNST,2022-06-27 00:00:00,99.23999786376953,99.88999938964844,99.88999938964844,-1.3154093574592032,12.459999084472656,1.3288952216232393,94.20999908447266,85.33087665489968,89.54234117174904,93.7538056885984,86.48698440430657,3.383441310209777,0.6554173158554681,0.39131620641173986,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
AJG,2022-06-27 00:00:00,154.02999877929688,187.02000427246094,187.02000427246094,-1.317331884845193,24.580001831054688,0.9780900625728455,165.22999572753906,148.0558534308104,158.1231217157273,168.19039000064421,165.88578602624318,10.023773764921415,0.9574943435495146,0.346710171603184,VFH,SPY,-4.6920183197406,SP500,Financial Services
ADP,2022-06-27 00:00:00,200.50999450683594,248.9600067138672,248.9600067138672,-1.3258158639330753,32.80999755859375,0.9495661658687662,218.30999755859375,197.71092980446613,213.23008340502543,228.74923700558472,218.7777332124256,10.07007225897564,0.791320657103323,0.3759575746059472,VIS,SPY,-4.370251589594269,SP500,Industrials
RGA,2022-06-27 00:00:00,127.22000122070312,127.22000122070312,127.22000122070312,-1.3260100985552756,22.76000213623047,0.7145350374222855,117.16000366210938,107.41278561201982,118.97361174083892,130.53443786965803,115.68166702512711,5.885810415193518,0.14054368738723966,0.46435074406833254,VFH,MDYG,-4.6920183197406,SP400,Financial Services
AMGN,2022-06-27 00:00:00,258.45001220703125,258.45001220703125,258.45001220703125,-1.3311591006622265,30.649993896484375,1.4437118120643573,244.85000610351562,229.47708442217487,242.8648412795294,256.25259813688393,243.80894639756946,6.907020252392975,0.5898792906173786,0.3784347328474163,VHT,SPY,-2.4504248847891406,SP500,Healthcare
RTX,2022-06-27 00:00:00,89.9800033569336,106.0199966430664,106.0199966430664,-1.3458304803366508,13.069999694824219,0.7052493746229799,94.80999755859375,88.45896658429514,94.19365041218107,99.928334240067,96.01707982260083,4.1103187304450985,0.2017761169587628,0.46085283533564286,VIS,SPY,-4.370251589594269,SP500,Industrials
ELF,2022-06-27 00:00:00,31.290000915527344,33.630001068115234,33.630001068115234,-1.3470106393373966,8.530000686645508,1.0413081337091794,29.020000457763672,24.830328934122655,26.47098019766429,28.111631461205924,24.981746052938796,1.8308349752773754,0.4964778860035367,0.4383570898463289,VDC,SLY,-1.7551658940955956,SP600,Consumer Defensive
CNX,2022-06-27 00:00:00,15.890000343322754,23.329999923706055,23.329999923706055,-1.3490686451283942,8.049999237060547,1.1571635920867587,17.229999542236328,15.574179979945853,20.539960278405083,25.505740576864312,20.61158718381609,1.7302015713391656,0.32431957310526827,0.38985226214063523,VDE,MDYG,-0.27491856896737377,SP400,Energy
XEL,2022-06-27 00:00:00,72.94000244140625,76.05000305175781,76.62999725341797,-1.3499234723682674,13.05999755859375,1.183144809332922,69.33000183105469,61.520461483812475,69.9892208159916,78.45798014817072,72.26409180959065,3.0884703460423824,0.7307488064589541,0.33940660984925614,VPU,SPY,-1.23657295240573,SP500,Utilities
WM,2022-06-27 00:00:00,144.5399932861328,170.17999267578125,170.17999267578125,-1.396001152182547,26.009994506835938,1.0357602920985378,149.52999877929688,137.99760735399033,151.21035681830512,164.4231062826199,156.30485298520043,6.003061614595768,0.8346835876920364,0.42212862839819204,VIS,SPY,-4.370251589594269,SP500,Industrials
AIZ,2022-06-27 00:00:00,163.83999633789062,194.1199951171875,194.1199951171875,-1.3974634918054152,23.649993896484375,1.4453779136079012,173.00999450683594,166.29494293835225,175.69678491259378,185.09862688683532,180.94156913151818,5.5714952942355565,0.9179797506581409,0.4492546121679382,VFH,SPY,-4.6920183197406,SP500,Financial Services
THS,2022-06-27 00:00:00,47.470001220703125,47.470001220703125,47.470001220703125,-1.4041042469141825,12.670000076293945,0.6943958589204273,41.540000915527344,37.84578082388459,39.68107149336073,41.51636216283688,36.33825394463918,3.4209716835458077,0.0646666956055751,0.44199847071990983,VDC,SLY,-1.7551658940955956,SP600,Consumer Defensive
KBR,2022-06-27 00:00:00,42.709999084472656,56.939998626708984,56.939998626708984,-1.4079253208702132,8.580001831054688,1.7345842229357593,48.16999816894531,43.27784195562864,47.962405265323696,52.646968575018754,49.507685676453605,3.581344862341272,0.9039107785609118,0.4014049314632078,VIS,MDYG,-4.370251589594269,SP400,Industrials
ON,2022-06-27 00:00:00,44.59000015258789,71.26000213623047,71.26000213623047,-1.414606405136569,17.390003204345703,2.152765918970452,54.16999816894531,48.04918006072058,57.869325546991256,67.68947103326192,56.29996043916733,4.216551246492791,0.9532400801686358,0.42407786251943597,VGT,SPY,-4.221238341667152,SP500,Technology
DUK,2022-06-27 00:00:00,108.0,116.33000183105469,116.33000183105469,-1.4214416745030616,17.62999725341797,0.9704710612646336,105.19999694824219,95.0946040710339,105.90619099329388,116.71777791555385,109.52969257415288,4.4226436083781016,0.8723096266207288,0.31028910225273176,VPU,SPY,-1.23657295240573,SP500,Utilities
SLGN,2022-06-27 00:00:00,44.54999923706055,46.97999954223633,46.97999954223633,-1.4223113725617342,7.529998779296875,1.1806815128468797,42.599998474121094,38.61708194989829,42.76309537130689,46.909108792715486,44.11126993572901,1.8209289967466276,0.7732129732218554,0.3634628447205811,VCR,MDYG,-5.136676314289245,SP400,Consumer Cyclical
AGO,2022-06-27 00:00:00,52.279998779296875,65.68000030517578,65.68000030517578,-1.422826400190735,9.200000762939453,0.7804634597333543,56.849998474121094,52.60258298751734,57.03111111171662,61.4596392359159,58.03563493395608,2.7545304396720494,0.7609652836813408,0.49936032689632587,error,SLY,error,SP600,error
EZPW,2022-06-27 00:00:00,7.679999828338623,8.800000190734863,8.800000190734863,-1.4421776474927281,1.4699997901916504,0.7730306912089902,7.71999979019165,7.207865843603767,7.637698427079215,8.067531010554662,7.216190459236266,0.47548764704601976,0.5545200691297804,0.4872376109134666,error,SLY,error,SP600,error
CACI,2022-06-27 00:00:00,266.9599914550781,313.5199890136719,313.5199890136719,-1.4427960526559624,41.170013427734375,0.8140982391941952,278.20001220703125,255.44461428320963,274.93230305020774,294.4199918172058,279.07686675540987,15.160778653985071,0.5035369945141662,0.3030408784224722,VGT,MDYG,-4.221238341667152,SP400,Technology
T,2022-06-27 00:00:00,22.167673110961914,22.167673110961914,22.167673110961914,-1.4556001344480427,2.8600006103515625,0.7620649963172907,20.780000686645508,19.021953207083246,20.46460309861198,21.907252990140716,19.762149031200106,1.0497347938830293,0.07728184281949033,0.41255977943885214,VOX,SPY,-8.70535321302817,SP500,Communication Services
PG,2022-06-27 00:00:00,146.9199981689453,165.35000610351562,165.35000610351562,-1.4729233961838943,32.5,1.1431194388408714,143.25,130.58662323341835,141.1960710797991,151.80551892617987,150.40547113569957,8.500378427455544,0.8633501461483652,0.439915390834123,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
GEF,2022-06-27 00:00:00,66.02999877929688,72.0,72.0,-1.4736840344092281,9.120002746582031,1.6362483066573186,65.52999877929688,56.72293025344901,60.907301478915734,65.09167270438246,61.19460326906235,1.9904266528715415,0.7548897156447116,0.4048732112787629,VCR,MDYG,-5.136676314289245,SP400,Consumer Cyclical
EIG,2022-06-27 00:00:00,43.459999084472656,43.459999084472656,43.459999084472656,-1.4783648886447645,4.159999847412109,0.9719576965914765,41.40999984741211,39.05716690265849,40.643055840144086,42.228944777629685,40.05320073687841,1.064334571000891,0.11019822524929151,0.44777966368899275,error,SLY,error,SP600,error
RS,2022-06-27 00:00:00,181.2100067138672,204.92999267578125,211.66000366210938,-1.4790730072165117,51.37001037597656,1.269187778617678,173.94000244140625,158.13425609991094,183.09448363289,208.05471116586904,187.13337241278754,10.380055841713094,0.9348632150800635,0.4348409993930441,VAW,MDYG,-2.7864920660117134,SP400,Basic Materials
DXPE,2022-06-27 00:00:00,35.97999954223633,36.2599983215332,36.2599983215332,-1.4803068541059665,10.40999984741211,1.2286915293850416,31.030000686645508,27.63248067133747,30.09119057276892,32.54990047420037,27.36476180666969,2.728710022243284,0.09292171652159298,0.45958771159141254,VIS,SLY,-4.370251589594269,SP600,Industrials
MCD,2022-06-27 00:00:00,238.17999267578125,271.1499938964844,271.1499938964844,-1.4897874619395974,26.44000244140625,1.020058614024249,247.02999877929688,232.62886379158593,243.46540124075753,254.30193868992913,245.26478080144005,5.825876753219238,0.6362399012163185,0.3809575090456804,VCR,SPY,-5.136676314289245,SP500,Consumer Cyclical
IRM,2022-06-27 00:00:00,47.34000015258789,58.61000061035156,58.61000061035156,-1.4945167926101974,9.120002746582031,0.66331617654803,50.310001373291016,44.65271350889941,50.31833943866548,55.983965368431555,52.272052658928764,2.874339962389059,0.9276182846037581,0.4198230352233402,VNQ,SPY,-3.36404089456869,SP500,Real Estate
AFG,2022-06-27 00:00:00,141.25,152.2899932861328,152.2899932861328,-1.4966293506408006,22.25,0.8875355086497149,137.50999450683594,128.78440786661366,136.2935704428052,143.80273301899672,141.01047558254666,5.61170671437476,0.957016822884315,0.5233305472531236,VFH,MDYG,-4.6920183197406,SP400,Financial Services
EVRG,2022-06-27 00:00:00,65.63999938964844,73.12999725341797,73.12999725341797,-1.4969151372870617,11.35000228881836,0.954241081815239,64.97000122070312,57.558631034539836,65.49166711171468,73.42470318888951,67.51836705586267,3.0279814415130373,0.444900662652747,0.29070370564057924,VPU,SPY,-1.23657295240573,SP500,Utilities
SNPS,2022-06-27 00:00:00,300.9100036621094,377.6000061035156,377.6000061035156,-1.5015579095441087,80.27000427246094,1.142581380713935,311.8599853515625,286.3840032735928,311.1397626362149,335.89552199883707,303.1228551713247,20.053585409261437,0.9048735110024282,0.37315158468967513,VGT,SPY,-4.221238341667152,SP500,Technology
MMC,2022-06-27 00:00:00,141.41000366210938,183.13999938964844,183.13999938964844,-1.5065837489017166,20.509994506835938,1.0521490409341019,158.92999267578125,142.81491683944864,153.2841657002767,163.75341456110476,160.7901096646748,8.822062995685233,0.9203138086527716,0.39531537142327516,VFH,SPY,-4.6920183197406,SP500,Financial Services
HPQ,2022-06-27 00:00:00,36.0,41.470001220703125,41.470001220703125,-1.5165095878012453,8.479999542236328,1.0947043847494675,35.36000061035156,31.240829619615354,36.255472985524975,41.270116351434595,36.7063385040041,1.8724967249644782,0.896663835376436,0.4494989882508002,VGT,SPY,-4.221238341667152,SP500,Technology
DTE,2022-06-27 00:00:00,123.77021026611328,140.22999572753906,140.22999572753906,-1.5165471790533018,20.55999755859375,0.8834948439602379,124.3499984741211,111.78961221277297,125.01928175063361,138.24895128849425,129.61963102552625,5.829985114266563,0.6358888172519044,0.38867307667879486,VPU,SPY,-1.23657295240573,SP500,Utilities
MDLZ,2022-06-27 00:00:00,64.37000274658203,69.47000122070312,69.47000122070312,-1.5252226560554447,10.110000610351562,1.1097385476342854,62.630001068115234,57.74409009035644,61.16250044202047,64.58091079368451,63.15119057609921,2.1237099581293535,0.8226241661061373,0.3682250953614398,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
KMB,2022-06-27 00:00:00,143.3699951171875,145.7899932861328,145.7899932861328,-1.5293062643989896,22.349998474121094,0.901297143590752,133.58999633789062,120.55737660395688,128.4567739395868,136.35617127521672,130.19631113324846,5.777880342117944,0.6065008680923705,0.3461673988782047,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
TGNA,2022-06-27 00:00:00,21.520000457763672,23.040000915527344,23.040000915527344,-1.5304342201394354,2.3000011444091797,0.7824888552636072,21.360000610351562,20.058600727535065,21.148015771593368,22.23743081565167,21.712698368799117,0.6899958770055229,0.818071616961566,0.4761467631679699,error,MDYG,error,SP400,error
SLB,2022-06-27 00:00:00,36.869998931884766,46.27000045776367,48.41999816894531,-1.5452778078671083,15.460002899169922,1.3082701260228846,35.88999938964844,33.23899099100732,42.98261910393124,52.726247216855164,41.82255030435229,3.3912841618262792,0.2765187498574189,0.4840333345891853,VDE,SPY,-0.27491856896737377,SP500,Energy
TR,2022-06-27 00:00:00,38.058250427246094,38.09000015258789,38.09000015258789,-1.546029216634589,4.850002288818359,0.6555918539237027,35.58000183105469,31.098295700383023,32.80438047742087,34.510465254458715,33.935576575142996,1.6787266137489156,0.05412878245045847,0.33211762522425164,VDC,SLY,-1.7551658940955956,SP600,Consumer Defensive
CAG,2022-06-27 00:00:00,36.970001220703125,36.970001220703125,36.970001220703125,-1.5504441592235028,5.649997711181641,1.0835965924558957,34.04999923706055,31.175603842291537,32.42539682842436,33.675189814557186,33.88647767475673,1.511262538602547,0.10510107137585994,0.43894463700777125,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
CXW,2022-06-27 00:00:00,12.350000381469727,14.239999771118164,14.239999771118164,-1.567282226957882,3.7899999618530273,0.641504443297387,11.630000114440918,10.384064603071113,11.943253990203615,13.502443377336117,12.023809527593945,0.9659700876577847,0.34644620770829115,0.38846019500258416,error,SLY,error,SP600,error
ETR,2022-06-27 00:00:00,113.36000061035156,126.81999969482422,126.81999969482422,-1.5701313433778048,19.81999969482422,0.9917714919649778,111.95999908447266,99.53577225682258,112.84488102746387,126.15398979810516,117.20759010314941,5.458649510248553,0.5411804222367004,0.37715886682522365,VPU,SPY,-1.23657295240573,SP500,Utilities
FTNT,2022-06-27 00:00:00,49.465999603271484,74.35399627685547,74.35399627685547,-1.580701921208077,13.679996490478516,0.9650593170430326,58.849998474121094,52.575758466232415,57.436293723091254,62.29682897995009,59.88703152490041,5.304867128769214,0.9635620717388698,0.4133215813947121,VGT,SPY,-4.221238341667152,SP500,Technology
IRT,2022-06-27 00:00:00,18.829999923706055,28.420000076293945,28.420000076293945,-1.593451627114119,7.329999923706055,2.10218633704444,21.329999923706055,19.546766501224727,22.077539822411914,24.6083131435991,24.283809624021014,2.5132669619217793,0.9136211104225569,0.4465785965441499,VNQ,MDYG,-3.36404089456869,SP400,Real Estate
O,2022-06-27 00:00:00,69.6124038696289,75.4000015258789,75.4000015258789,-1.5953029915674073,7.5800018310546875,1.3813523601179718,69.44000244140625,63.074478273450794,66.58532605852399,70.09617384359719,68.43469198923262,2.8334402765965736,0.5186946825437102,0.3848676310620479,VNQ,SPY,-3.36404089456869,SP500,Real Estate
ORLY,2022-06-27 00:00:00,568.6300048828125,748.6799926757812,748.6799926757812,-1.5954145783964133,89.39996337890625,1.0981710076533184,641.1199951171875,579.4865406178826,617.1838095528739,654.8810784878651,647.4586128355965,49.56948826529809,0.912683008219896,0.40125664018475427,VCR,SPY,-5.136676314289245,SP500,Consumer Cyclical
LMT,2022-06-27 00:00:00,396.989990234375,479.989990234375,479.989990234375,-1.600063781285311,62.010009765625,0.908211850582246,419.25,397.3222559805759,427.3555550953698,457.38885421016374,437.6921356443375,14.747863176125588,0.4089543399663198,0.41870707792911355,VIS,SPY,-4.370251589594269,SP500,Industrials
CTS,2022-06-27 00:00:00,39.4900016784668,39.4900016784668,40.599998474121094,-1.6048627143907026,9.870000839233398,1.4150028840741489,34.58000183105469,31.175803513450504,37.25964552258688,43.343487531723255,36.259480885096956,2.336251028103706,0.17456526183857596,0.45169915300886543,error,SLY,error,SP600,error
TSCO,2022-06-27 00:00:00,200.75,241.5399932861328,241.5399932861328,-1.638394160440444,46.56999206542969,1.053791713814663,202.50999450683594,186.85031031605254,194.97400743999177,203.097704563931,204.27455345032706,16.618924385050974,0.9401838389419213,0.43487365092102487,VCR,SPY,-5.136676314289245,SP500,Consumer Cyclical
INCY,2022-06-27 00:00:00,85.97000122070312,85.97000122070312,85.97000122070312,-1.6431297598779298,15.720001220703125,1.0591608882500598,77.36000061035156,66.58625508020398,72.95361116197375,79.32096724374352,76.06035732087635,3.6690114879121105,0.06664909864782068,0.395189373785374,VHT,SPY,-2.4504248847891406,SP500,Healthcare
PRDO,2022-06-27 00:00:00,12.649999618530273,12.649999618530273,12.649999618530273,-1.6492135931055831,1.9099998474121094,1.2504566739547438,11.600000381469727,9.949407702903226,10.662023850849696,11.374639998796166,10.948253968405345,0.5536755030803324,0.16205327733447872,0.47483987547511275,error,SLY,error,SP600,error
LNT,2022-06-27 00:00:00,59.099998474121094,65.37000274658203,65.37000274658203,-1.6563472989065715,9.689998626708984,1.6452388069699162,57.93000030517578,52.38291032298978,58.927579425630114,65.47224852827044,60.33852174546983,2.8495309649413394,0.7081992958104661,0.33980068769222194,VPU,SPY,-1.23657295240573,SP500,Utilities
FLO,2022-06-27 00:00:00,25.479999542236328,29.729999542236328,29.729999542236328,-1.658666483561198,3.75,1.3051608601889302,26.239999771118164,23.887987286714697,25.612261825137665,27.336536363560633,26.28460320972261,0.8410550247747716,0.7255505111127518,0.34730008448784405,VDC,MDYG,-1.7551658940955956,SP400,Consumer Defensive
LDOS,2022-06-27 00:00:00,108.83000183105469,111.12000274658203,111.12000274658203,-1.667736119783969,15.589996337890625,0.9213756854981016,101.69000244140625,93.16977743857215,100.86622922382656,108.56268100908098,103.59227413601346,3.861444324611823,0.5834087803824025,0.36267930870398846,VGT,SPY,-4.221238341667152,SP500,Technology
OI,2022-06-27 00:00:00,17.940000534057617,17.940000534057617,17.940000534057617,-1.6691311182120565,5.410000801086426,0.9895720056515181,14.930000305175781,13.851372207443278,15.94206350568741,18.03275480393154,14.331666692854865,1.4162355821756425,0.395640006289753,0.4664286716678077,VCR,SLY,-5.136676314289245,SP600,Consumer Cyclical
TRV,2022-06-27 00:00:00,162.7100067138672,187.97999572753906,187.97999572753906,-1.6751494987053683,21.610000610351562,0.8812327397707935,167.49000549316406,157.27459919665546,169.4791469271221,181.68369465758872,173.68266901894222,6.439274249143306,0.6738599014424086,0.44860140803947113,VFH,SPY,-4.6920183197406,SP500,Financial Services
BKR,2022-06-27 00:00:00,26.56999969482422,39.779998779296875,39.779998779296875,-1.6833644404230277,10.579999923706055,1.3476406886541152,29.440000534057617,26.698264462259715,33.64948385480851,40.6007032473573,33.99135308795505,2.8069149849883805,0.1861800870728026,0.44980046393558965,VDE,SPY,-0.27491856896737377,SP500,Energy
NBR,2022-06-27 00:00:00,133.61000061035156,207.6699981689453,207.6699981689453,-1.6903223421506492,75.95000457763672,0.7791645763408109,140.19000244140625,117.65503296251032,158.61166581653413,199.56829867055794,157.18317425440227,19.635900822265505,0.0009085306528445036,0.4789214511274321,VDE,SLY,-0.27491856896737377,SP600,Energy
WWE,2022-06-27 00:00:00,68.72000122070312,68.72000122070312,68.72000122070312,-1.6979470836730157,13.640003204345703,1.2080288397131163,61.0,59.21214721919563,64.42051599896143,69.62888477872724,61.82797601487901,2.8598211916773058,0.3707226831577287,0.535036907299841,VOX,MDYG,-8.70535321302817,SP400,Communication Services
L,2022-06-27 00:00:00,59.38999938964844,68.19999694824219,68.19999694824219,-1.6997926794112885,9.659996032714844,1.2383002297999308,59.790000915527344,55.07990822819981,61.17607156057207,67.27223489294433,63.08865409427219,2.488332069708692,0.5091799723670285,0.4863372275305275,VFH,SPY,-4.6920183197406,SP500,Financial Services
SIGI,2022-06-27 00:00:00,81.16999816894531,94.3499984741211,94.3499984741211,-1.7141573122255747,11.230003356933594,1.3503596459804168,83.54000091552734,74.8447318330155,78.39087316724988,81.93701450148426,81.56599259754968,4.714862352881535,0.5117777123634462,0.43737206362472486,VFH,MDYG,-4.6920183197406,SP400,Financial Services
SCSC,2022-06-27 00:00:00,34.099998474121094,40.83000183105469,41.0099983215332,-1.7145749054288977,9.879999160766602,1.4517509369018027,33.0,29.509168172464378,35.55623000008719,41.60329182771,35.166865076337544,2.436585312291687,0.09125388058485007,0.4078860531908037,VGT,SLY,-4.221238341667152,SP600,Technology
AIT,2022-06-27 00:00:00,107.06999969482422,109.87000274658203,111.68000030517578,-1.7152521762362303,22.160003662109375,1.3156388181679268,96.87000274658203,87.62772199506715,99.0228570907835,110.41799218649986,100.96539809211852,4.55416018098419,0.7664884954291966,0.4307591498855023,error,SLY,error,SP600,error
GPI,2022-06-27 00:00:00,175.0399932861328,212.22999572753906,212.22999572753906,-1.719148383565964,32.90000915527344,1.0503328998240298,180.97999572753906,163.4731494751276,176.57273792085192,189.67232636657624,173.92808726477244,9.273010049411772,0.8308987929772018,0.43613119603302,error,SLY,error,SP600,error
CC,2022-06-27 00:00:00,38.869998931884766,38.869998931884766,44.0,-1.7223362930044772,16.076997756958008,1.3257236847523972,31.350000381469727,26.539256975420273,37.868996196322975,49.19873541722568,36.70361082137577,4.670844749141279,0.5324784916552543,0.4777125497466689,VAW,MDYG,-2.7864920660117134,SP400,Basic Materials
PNM,2022-06-27 00:00:00,50.0099983215332,50.11000061035156,50.11000061035156,-1.746421673099906,4.8899993896484375,0.7814871400281951,47.22999954223633,43.81069353821486,46.22527758280436,48.639861627393856,46.735266579522026,0.9397441121531013,0.3010600358831197,0.3873360816304987,error,MDYG,error,SP400,error
KDP,2022-06-27 00:00:00,37.11000061035156,39.349998474121094,39.349998474121094,-1.7467810421000154,4.659999847412109,3.5391013075126883,35.88999938964844,33.86565323821008,35.21194429246206,36.558235346714035,36.39104472266303,1.259384995970446,0.7123348640109268,0.3567327223883307,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
SEE,2022-06-27 00:00:00,59.099998474121094,70.72000122070312,70.72000122070312,-1.754956081068817,12.610000610351562,0.9723433982513918,59.470001220703125,55.21968931378858,60.066145276266425,64.91260123874427,63.34347874777658,3.5133416950820786,0.7850715405568871,0.4758940106158385,error,SPY,error,SP500,error
VDC,2022-06-27 00:00:00,187.07000732421875,210.1300048828125,210.1300048828125,-1.7551658940955956,26.139999389648438,1.1883598765846597,187.14999389648438,175.31106760990414,185.1577772715735,195.00448693324287,193.73551644219293,8.610547299875952,0.8529407645448428,0.35647275029891223,error,error,error,,error
SJM,2022-06-27 00:00:00,140.64999389648438,145.82000732421875,146.74000549316406,-1.7656019242394485,26.920005798339844,1.2614638308305048,128.55999755859375,121.03556106151045,125.40785777379597,129.78015448608147,133.0557494996086,7.26754913954683,0.36081826851701937,0.4101440481204519,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
BFS,2022-06-27 00:00:00,47.83000183105469,56.220001220703125,56.220001220703125,-1.76819974400601,10.439998626708984,0.9605782104470079,47.27000045776367,41.119716680918785,45.845357062324645,50.570997443730505,49.3859608968099,3.704299848536869,0.30913155622811506,0.4574388890480392,VNQ,SLY,-3.36404089456869,SP600,Real Estate
JKHY,2022-06-27 00:00:00,179.97999572753906,205.3699951171875,205.3699951171875,-1.7722426517157852,23.490005493164062,0.921202416744446,183.02999877929688,169.7291367156565,181.0324209304083,192.33570514516012,187.5033841208806,9.713435328754192,0.44354956284823194,0.3953593400505958,error,SPY,error,SP500,error
HAE,2022-06-27 00:00:00,75.33999633789062,75.33999633789062,75.33999633789062,-1.773037253834877,17.580001831054688,0.7153560984761304,64.94999694824219,59.653389583426176,63.12749998910086,66.60161039477555,59.063730239868164,4.690625344715097,0.31296791221109505,0.5438282507045323,error,MDYG,error,SP400,error
PPL,2022-06-27 00:00:00,30.719999313354492,30.719999313354492,30.719999313354492,-1.780918088472672,5.659999847412109,1.3341710958281632,27.360000610351562,24.24460776640821,27.950587688930455,31.6565676114527,28.501544006287105,1.2417380014063952,0.025657749793630554,0.44079142570637775,VPU,SPY,-1.23657295240573,SP500,Utilities
D,2022-06-27 00:00:00,81.08000183105469,88.77999877929688,88.77999877929688,-1.8151382956605473,12.550003051757812,1.0360372264400246,78.62000274658203,71.25213831792472,78.84857674250527,86.44501516708583,82.2496221027677,3.6580434601746585,0.5133401433681255,0.319913070612985,VPU,SPY,-1.23657295240573,SP500,Utilities
OGS,2022-06-27 00:00:00,81.9000015258789,92.26000213623047,92.26000213623047,-1.8161836712922508,12.729995727539062,1.185946485992282,81.0999984741211,74.47120824183874,82.64773865351602,90.82426906519329,85.84817438276987,3.8023179698332292,0.14557507472458092,0.37685254222910525,VPU,MDYG,-1.23657295240573,SP400,Utilities
AROC,2022-06-27 00:00:00,9.90999984741211,9.90999984741211,9.979999542236328,-1.8174902805887907,2.6299996376037598,1.0042814380179639,8.34000015258789,7.445393183983402,9.204523811264645,10.963654438545888,9.188769836274405,0.5996754763932379,0.04100009528218635,0.4677205015261455,VDE,SLY,-0.27491856896737377,SP600,Energy
OLN,2022-06-27 00:00:00,51.040000915527344,64.76000213623047,66.83999633789062,-1.8200000339084201,22.5,1.2565309629495844,47.22999954223633,40.86337284076744,57.15003980909075,73.43670677741406,57.91892844911606,5.969267374201306,0.790895757518578,0.46373786168885706,VAW,MDYG,-2.7864920660117134,SP400,Basic Materials
NRG,2022-06-27 00:00:00,44.08000183105469,46.099998474121094,47.81999969482422,-1.8231906617715568,12.15999984741211,1.5504411284075954,38.61000061035156,33.76702653668928,41.70551605830117,49.64400557991306,40.68157305036272,3.6659706088725135,0.10943776306885572,0.3832008560264487,VPU,SPY,-1.23657295240573,SP500,Utilities
ES,2022-06-27 00:00:00,92.66000366210938,94.62999725341797,94.62999725341797,-1.8234935584176468,16.26000213623047,0.9923193196340874,84.08999633789062,74.91875369473246,85.94996052696591,96.98116735919936,88.54585468958295,4.022476520573257,0.6538974364212385,0.21499962781625154,VPU,SPY,-1.23657295240573,SP500,Utilities
KHC,2022-06-27 00:00:00,44.869998931884766,44.869998931884766,44.869998931884766,-1.8427295874090095,10.110000610351562,1.642854403281622,38.65999984741211,35.30282624343377,36.90086122543092,38.498896207428075,39.78067083207388,2.5739274321019914,0.221233665267414,0.5124470608520107,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
EIX,2022-06-27 00:00:00,65.73999786376953,73.31999969482422,73.31999969482422,-1.849998968156045,12.200004577636719,0.9277955439693459,63.27000045776367,56.43550234525753,64.92535756126283,73.41521277726812,67.96920643155536,3.7721361845840513,0.02020646469987147,0.40570290332976583,VPU,SPY,-1.23657295240573,SP500,Utilities
AIR,2022-06-27 00:00:00,45.4900016784668,52.0,52.0,-1.851390213824057,13.660003662109375,1.2293533039909152,41.400001525878906,36.91816906633928,45.16702374957857,53.415878432817856,46.89361112079923,3.0786118349735023,0.25084556849289363,0.5331097973684874,error,SLY,error,SP600,error
ATI,2022-06-27 00:00:00,25.040000915527344,30.739999771118164,30.739999771118164,-1.851642404313416,8.829999923706055,0.9162394652649101,23.389999389648438,20.43401305029299,24.963492075602215,29.49297110091144,26.49797612901718,2.014923384245329,0.3793286606712616,0.514187682356698,VIS,SLY,-4.370251589594269,SP600,Industrials
