Date,Open,High,Low,Close*,VOLUME
18-Apr-18,"2,710.11","2,717.49","2,703.63","2,708.64","900,000.00"
17-Apr-18,"2,692.74","2,713.34","2,692.05","2,706.39","800,000.00"
16-Apr-18,"2,670.10","2,686.49","2,665.16","2,677.84","700,000.00"
13-Apr-18,"2,676.90","2,680.26","2,645.05","2,656.30","600,000.00"
12-Apr-18,"2,653.83","2,674.72","2,653.83","2,663.99","500,000.00"
11-Apr-18,"2,643.89","2,661.43","2,639.25","2,642.19","600,000.00"
10-Apr-18,"2,638.41","2,665.45","2,635.78","2,656.87","700,000.00"
9-Apr-18,"2,617.18","2,653.55","2,610.79","2,613.16","800,000.00"
6-Apr-18,"2,645.82","2,656.88","2,586.27","2,604.47","900,000.00"
5-Apr-18,"2,657.36","2,672.08","2,649.58","2,662.84","1,000,000.00"
4-Apr-18,"2,584.04","2,649.86","2,573.61","2,644.69","1,100,000.00"
3-Apr-18,"2,592.17","2,619.14","2,575.49","2,614.45","1,200,000.00"
2-Apr-18,"2,633.45","2,638.30","2,553.80","2,581.88","1,300,000.00"
29-Mar-18,"2,614.41","2,659.07","2,609.72","2,640.87","1,400,000.00"
28-Mar-18,"2,611.30","2,632.65","2,593.06","2,605.00","1,500,000.00"
27-Mar-18,"2,667.57","2,674.78","2,596.12","2,612.62","1,600,000.00"
26-Mar-18,"2,619.35","2,661.36","2,601.81","2,658.55","1,700,000.00"
23-Mar-18,"2,646.71","2,657.67","2,585.89","2,588.26","1,800,000.00"
22-Mar-18,"2,691.36","2,695.68","2,641.59","2,643.69","1,900,000.00"
21-Mar-18,"2,714.99","2,739.14","2,709.79","2,711.93","100,000.00"
20-Mar-18,"2,715.05","2,724.22","2,710.05","2,716.94","200,000.00"
19-Mar-18,"2,741.38","2,741.38","2,694.59","2,712.92","300,000.00"
16-Mar-18,"2,750.57","2,761.85","2,749.97","2,752.01","400,000.00"
15-Mar-18,"2,754.27","2,763.03","2,741.47","2,747.33","500,000.00"
14-Mar-18,"2,774.06","2,777.11","2,744.38","2,749.48","600,000.00"
13-Mar-18,"2,792.31","2,801.90","2,758.68","2,765.31","700,000.00"
12-Mar-18,"2,790.54","2,796.98","2,779.26","2,783.02","600,000.00"
9-Mar-18,"2,752.91","2,786.57","2,751.54","2,786.57","500,000.00"
8-Mar-18,"2,732.75","2,740.45","2,722.65","2,738.97","400,000.00"
7-Mar-18,"2,710.18","2,730.60","2,701.74","2,726.80","300,000.00"
6-Mar-18,"2,730.18","2,732.08","2,711.26","2,728.12","400,000.00"
5-Mar-18,"2,681.06","2,728.09","2,675.75","2,720.94","500,000.00"
2-Mar-18,"2,658.89","2,696.25","2,647.32","2,691.25","600,000.00"
1-Mar-18,"2,715.22","2,730.89","2,659.65","2,677.67","700,000.00"
28-Feb-18,"2,753.78","2,761.52","2,713.54","2,713.83","800,000.00"
27-Feb-18,"2,780.45","2,789.15","2,744.22","2,744.28","900,000.00"
26-Feb-18,"2,757.37","2,780.64","2,753.78","2,779.60","1,000,000.00"
23-Feb-18,"2,715.80","2,747.76","2,713.74","2,747.30","1,100,000.00"
22-Feb-18,"2,710.42","2,731.26","2,697.77","2,703.96","1,000,000.00"
21-Feb-18,"2,720.53","2,747.75","2,701.29","2,701.33","900,000.00"
20-Feb-18,"2,722.99","2,737.60","2,706.76","2,716.26","800,000.00"
16-Feb-18,"2,727.14","2,754.42","2,725.11","2,732.22","700,000.00"
15-Feb-18,"2,713.46","2,731.51","2,689.82","2,731.20","600,000.00"
14-Feb-18,"2,651.21","2,702.10","2,648.87","2,698.63","500,000.00"
13-Feb-18,"2,646.27","2,668.84","2,637.08","2,662.94","600,000.00"
12-Feb-18,"2,636.75","2,672.61","2,622.45","2,656.00","700,000.00"
9-Feb-18,"2,601.78","2,638.67","2,532.69","2,619.55","800,000.00"
8-Feb-18,"2,685.01","2,685.27","2,580.56","2,581.00","900,000.00"
7-Feb-18,"2,690.95","2,727.67","2,681.33","2,681.66","1,000,000.00"
6-Feb-18,"2,614.78","2,701.04","2,593.07","2,695.14","1,100,000.00"
5-Feb-18,"2,741.06","2,763.39","2,638.17","2,648.94","1,200,000.00"
2-Feb-18,"2,808.92","2,808.92","2,759.97","2,762.13","1,300,000.00"
1-Feb-18,"2,816.45","2,835.96","2,812.70","2,821.98","1,400,000.00"
31-Jan-18,"2,832.41","2,839.26","2,813.04","2,823.81","1,500,000.00"
30-Jan-18,"2,832.74","2,837.75","2,818.27","2,822.43","1,600,000.00"
29-Jan-18,"2,867.23","2,870.62","2,851.48","2,853.53","1,700,000.00"
26-Jan-18,"2,847.48","2,872.87","2,846.18","2,872.87","1,800,000.00"
25-Jan-18,"2,846.24","2,848.56","2,830.94","2,839.25","1,900,000.00"
24-Jan-18,"2,845.42","2,852.97","2,824.81","2,837.54","100,000.00"
23-Jan-18,"2,835.05","2,842.24","2,830.59","2,839.13","200,000.00"
22-Jan-18,"2,809.16","2,833.03","2,808.12","2,832.97","300,000.00"
19-Jan-18,"2,802.60","2,810.33","2,798.08","2,810.30","400,000.00"
18-Jan-18,"2,802.40","2,805.83","2,792.56","2,798.03","500,000.00"
17-Jan-18,"2,784.99","2,807.04","2,778.38","2,802.56","600,000.00"
16-Jan-18,"2,798.96","2,807.54","2,768.64","2,776.42","700,000.00"
12-Jan-18,"2,770.18","2,787.85","2,769.64","2,786.24","600,000.00"
11-Jan-18,"2,752.97","2,767.56","2,752.78","2,767.56","500,000.00"
10-Jan-18,"2,745.55","2,750.80","2,736.06","2,748.23","400,000.00"
9-Jan-18,"2,751.15","2,759.14","2,747.86","2,751.29","300,000.00"
8-Jan-18,"2,742.67","2,748.51","2,737.60","2,747.71","400,000.00"
5-Jan-18,"2,731.33","2,743.45","2,727.92","2,743.15","500,000.00"
4-Jan-18,"2,719.31","2,729.29","2,719.07","2,723.99","600,000.00"
3-Jan-18,"2,697.85","2,714.37","2,697.77","2,713.06","700,000.00"
2-Jan-18,"2,683.73","2,695.89","2,682.36","2,695.81","800,000.00"
29-Dec-17,"2,689.15","2,692.12","2,673.61","2,673.61","900,000.00"
28-Dec-17,"2,686.10","2,687.66","2,682.69","2,687.54","1,000,000.00"
27-Dec-17,"2,682.10","2,685.64","2,678.91","2,682.62","1,100,000.00"
26-Dec-17,"2,679.09","2,682.74","2,677.96","2,680.50","1,000,000.00"
22-Dec-17,"2,684.22","2,685.35","2,678.13","2,683.34","900,000.00"
21-Dec-17,"2,683.02","2,692.64","2,682.40","2,684.57","800,000.00"
20-Dec-17,"2,688.18","2,691.01","2,676.11","2,679.25","700,000.00"
19-Dec-17,"2,692.71","2,694.44","2,680.74","2,681.47","600,000.00"
18-Dec-17,"2,685.92","2,694.97","2,685.92","2,690.16","500,000.00"
15-Dec-17,"2,660.63","2,679.63","2,659.14","2,675.81","600,000.00"
14-Dec-17,"2,665.87","2,668.09","2,652.01","2,652.01","700,000.00"
13-Dec-17,"2,667.59","2,671.88","2,662.85","2,662.85","800,000.00"
12-Dec-17,"2,661.73","2,669.72","2,659.78","2,664.11","900,000.00"
11-Dec-17,"2,652.19","2,660.33","2,651.47","2,659.99","1,000,000.00"
8-Dec-17,"2,646.21","2,651.65","2,644.10","2,651.50","1,100,000.00"
7-Dec-17,"2,628.38","2,640.99","2,626.53","2,636.98","1,200,000.00"
6-Dec-17,"2,626.24","2,634.41","2,624.75","2,629.27","1,300,000.00"
5-Dec-17,"2,639.78","2,648.72","2,627.73","2,629.57","1,400,000.00"
4-Dec-17,"2,657.19","2,665.19","2,639.03","2,639.44","1,500,000.00"
1-Dec-17,"2,645.10","2,650.62","2,605.52","2,642.22","1,600,000.00"
30-Nov-17,"2,633.93","2,657.74","2,633.93","2,647.58","1,700,000.00"
29-Nov-17,"2,627.82","2,634.89","2,620.32","2,626.07","1,800,000.00"
28-Nov-17,"2,605.94","2,627.69","2,605.44","2,627.04","1,900,000.00"
27-Nov-17,"2,602.66","2,606.41","2,598.87","2,601.42","100,000.00"
24-Nov-17,"2,600.42","2,604.21","2,600.42","2,602.42","200,000.00"
22-Nov-17,"2,600.31","2,600.94","2,595.23","2,597.08","300,000.00"
21-Nov-17,"2,589.17","2,601.19","2,589.17","2,599.03","400,000.00"
20-Nov-17,"2,579.49","2,584.64","2,578.24","2,582.14","500,000.00"
17-Nov-17,"2,582.94","2,583.96","2,577.62","2,578.85","600,000.00"
16-Nov-17,"2,572.95","2,590.09","2,572.95","2,585.64","700,000.00"
15-Nov-17,"2,569.45","2,572.84","2,557.45","2,564.62","600,000.00"
14-Nov-17,"2,577.75","2,579.66","2,566.56","2,578.87","500,000.00"
13-Nov-17,"2,576.53","2,587.66","2,574.48","2,584.84","400,000.00"
10-Nov-17,"2,580.18","2,583.81","2,575.57","2,582.30","300,000.00"
9-Nov-17,"2,584.00","2,586.50","2,566.33","2,584.62","400,000.00"
8-Nov-17,"2,588.71","2,595.47","2,585.02","2,594.38","500,000.00"
7-Nov-17,"2,592.11","2,597.02","2,584.35","2,590.64","600,000.00"
6-Nov-17,"2,587.47","2,593.38","2,585.66","2,591.13","700,000.00"
3-Nov-17,"2,581.93","2,588.42","2,576.77","2,587.84","800,000.00"
2-Nov-17,"2,579.46","2,581.11","2,566.17","2,579.85","900,000.00"
1-Nov-17,"2,583.21","2,588.40","2,574.92","2,579.36","1,000,000.00"
31-Oct-17,"2,575.99","2,578.29","2,572.15","2,575.26","1,100,000.00"
30-Oct-17,"2,577.75","2,580.03","2,568.25","2,572.83","1,000,000.00"
27-Oct-17,"2,570.26","2,582.98","2,565.94","2,581.07","900,000.00"
26-Oct-17,"2,560.08","2,567.07","2,559.80","2,560.40","800,000.00"
25-Oct-17,"2,566.52","2,567.40","2,544.00","2,557.15","700,000.00"
24-Oct-17,"2,568.66","2,572.18","2,565.58","2,569.13","600,000.00"
23-Oct-17,"2,578.08","2,578.29","2,564.33","2,564.98","500,000.00"
20-Oct-17,"2,567.56","2,575.44","2,567.56","2,575.21","600,000.00"
19-Oct-17,"2,553.39","2,562.36","2,547.92","2,562.10","700,000.00"
18-Oct-17,"2,562.87","2,564.11","2,559.67","2,561.26","800,000.00"
17-Oct-17,"2,557.17","2,559.71","2,554.69","2,559.36","900,000.00"
16-Oct-17,"2,555.57","2,559.47","2,552.64","2,557.64","1,000,000.00"
13-Oct-17,"2,555.66","2,557.65","2,552.09","2,553.17","1,100,000.00"
12-Oct-17,"2,552.88","2,555.33","2,548.31","2,550.93","1,200,000.00"
11-Oct-17,"2,550.62","2,555.24","2,547.95","2,555.24","1,300,000.00"
10-Oct-17,"2,549.99","2,555.23","2,544.86","2,550.64","1,400,000.00"
9-Oct-17,"2,551.39","2,551.82","2,541.60","2,544.73","1,500,000.00"
6-Oct-17,"2,547.44","2,549.41","2,543.79","2,549.33","1,600,000.00"
5-Oct-17,"2,540.86","2,552.51","2,540.02","2,552.07","1,700,000.00"
4-Oct-17,"2,533.48","2,540.53","2,531.80","2,537.74","1,800,000.00"
3-Oct-17,"2,530.34","2,535.13","2,528.85","2,534.58","1,900,000.00"
