,VOX,VCR,VDC,VDE,VFH,VHT,VIS,VGT,VAW,VNQ,VPU,SPTM,SPY,SLY,MDYG,CONSUMER,WPUSI019011,WPU101,GVZCLS,UNRATE,VIXCLS,BUSLOANS,AWHAETP,UMCSENT,TDSP,DCOILWTICO,CPIAUCSL,CSUSHPINSA,FEDFUNDS,T10Y3M,USREC,USALOLITONOSTSAM,USPHCI,INDPRO,NEWORDER,PCE,AUDUSD=X,BRLUSD=X,BZ=F,CC=F,CL=F,CNYUSD=X,CT=F,EURUSD=X,GBPUSD=X,GC=F,GE=F,GF=F,HE=F,HG=F,HO=F,JPY=X,KC=F,KE=F,LBS=F,LE=F,MXNUSD=X,NG=F,NQ=F,PA=F,PL=F,RB=F,SB=F,SI=F,USD,UUP,YM=F,ZAR=X,ZB=F,ZC=F,ZF=F,ZL=F,ZM=F,ZN=F,ZO=F,ZR=F,ZS=F,ZT=F,ZW=F,^GSPC,^IRX,^RUT
2021-05-28,138.3462677001953,304.6691589355469,183.7758026123047,72.10968780517578,93.11505126953125,239.2950897216797,200.4529266357422,371.7221374511719,190.66265869140625,99.17424774169922,141.38162231445312,51.914039611816406,418.6702880859375,97.39661407470703,76.72483825683594,1563.501722580645,544.4903225806452,352.02258064516127,16.08,5.887096774193549,16.76,2476.8500967741934,34.81290322580645,85.16451612903226,9.168695945054946,66.31,270.651,260.51464516129033,0.07741935483870968,1.57,0.0,100.70203366774193,127.0241935483871,100.13890645161291,67993.35483870968,15779.083870967743,0.774250328540802,0.19090527296066284,69.62999725341797,2412.0,66.31999969482422,0.15669068694114685,82.12000274658203,1.2193188667297363,1.4203739166259766,1902.5,99.87750244140625,151.35000610351562,117.25,4.682499885559082,2.0445001125335693,109.80899810791016,162.35000610351562,613.25,1309.5,115.875,0.05012066289782524,2.9860000610351562,13686.5,2784.566650390625,1198.4000244140625,2.140199899673462,17.360000610351562,27.993000030517578,31.3700008392334,24.219999313354492,34513.0,13.756460189819336,158.125,656.75,124.4140625,65.79000091552734,395.5,132.859375,377.5,1330.0,1530.5,110.4453125,663.5,4204.10986328125,0.00800000037997961,2268.969970703125
2021-06-04,138.92529296875,301.8927307128906,185.615234375,77.35240936279297,94.09091186523438,236.83213806152344,200.73220825195312,375.13702392578125,191.8681182861328,101.8154525756836,142.066650390625,52.21302795410156,421.2219543457031,98.23417663574219,76.29548645019531,1567.25916,542.3777,357.6921,15.83,5.8500000000000005,16.42,2466.74201,34.8,85.07,9.175909868131868,69.57,271.0779,261.6873,0.082,1.54,0.0,100.69300352,127.176,100.26031,68208.2,15803.29,0.7665772438049316,0.1969938725233078,71.88999938964844,2409.0,69.62000274658203,0.1561841070652008,85.80000305175781,1.2133007049560547,1.4109944105148315,1889.800048828125,99.87750244140625,149.9250030517578,119.5,4.537499904632568,2.1198999881744385,110.26599884033203,161.64999389648438,636.5,1284.199951171875,116.82499694824219,0.04965144768357277,3.0969998836517334,13766.75,2837.89990234375,1163.199951171875,2.2114999294281006,17.709999084472656,27.878999710083008,32.40999984741211,24.239999771118164,34742.0,13.62108039855957,159.0625,682.75,124.484375,71.33999633789062,396.20001220703125,133.125,394.75,1331.0,1583.75,110.4296875,687.75,4229.89013671875,0.014999999664723873,2286.409912109375
2021-06-11,140.6324005126953,306.3769836425781,184.21328735351562,77.06500244140625,92.19893646240234,243.343505859375,198.01919555664062,381.82696533203125,188.87936401367188,104.3375015258789,144.0323486328125,52.462181091308594,422.9263610839844,99.11162567138672,77.52364349365234,1570.8267333333333,542.3256666666666,364.207,15.21,5.733333333333333,15.65,2461.8229,34.8,84.06666666666666,9.183123791208791,71.0,271.36466666666666,262.6983333333333,0.08666666666666667,1.44,0.0,100.6779405,127.37666666666667,100.419,68325.33333333333,15806.3,0.7747998237609863,0.1978435069322586,72.69000244140625,2350.0,70.91000366210938,0.1564382165670395,87.0,1.2172558307647705,1.4170126914978027,1877.4000244140625,99.87999725341797,151.1750030517578,122.67500305175781,4.541500091552734,2.120699882507324,109.40899658203125,157.4499969482422,638.0,1059.199951171875,118.69999694824219,0.05075317993760109,3.2960000038146973,13994.25,2777.699951171875,1149.9000244140625,2.1861000061035156,17.540000915527344,28.131000518798828,32.380001068115234,24.350000381469727,34462.0,13.593299865722656,160.8125,684.5,124.625,66.9800033569336,383.29998779296875,133.703125,381.25,1285.0,1508.5,110.4296875,680.75,4247.43994140625,0.017999999225139618,2335.81005859375
2021-06-18,139.09500122070312,302.47198486328125,178.3369903564453,72.96200561523438,86.76199340820312,241.43896484375,190.33901977539062,383.6042785644531,176.21701049804688,101.07075500488281,139.40599060058594,51.33599853515625,414.9200134277344,94.51499938964844,74.61800384521484,1574.3943066666666,542.2736333333334,370.7219,17.9,5.616666666666667,20.7,2456.90379,34.8,83.06333333333333,9.190337714285715,71.64,271.65143333333333,263.70936666666665,0.09133333333333334,1.4,0.0,100.66287748,127.57733333333334,100.57769,68442.46666666666,15809.31,0.7556899189949036,0.19970443844795227,73.51000213623047,2302.0,71.63999938964844,0.15510128438472748,84.41999816894531,1.1913414001464844,1.3938642740249634,1767.9000244140625,99.86499786376953,155.02499389648438,108.67500305175781,4.162499904632568,2.0931999683380127,110.32499694824219,149.89999389648438,606.5,897.9000244140625,121.05000305175781,0.04899391159415245,3.2149999141693115,14107.4296875,2465.699951171875,1040.0999755859375,2.168299913406372,16.43000030517578,25.95800018310547,31.90999984741211,24.81999969482422,33424.0703125,14.097999572753906,162.53125,655.25,123.8203125,58.119998931884766,373.3999938964844,133.15625,370.0,1261.0,1396.0,110.23828125,662.75,4166.4501953125,0.02800000086426735,2237.75
2021-06-25,143.85000610351562,312.7099914550781,181.9199981689453,77.87999725341797,91.37999725341797,247.10000610351562,196.75999450683594,393.04998779296875,180.4499969482422,102.91000366210938,140.4499969482422,52.849998474121094,426.6099853515625,98.72000122070312,77.91000366210938,1577.96188,542.2216,377.2368,15.29,5.5,15.62,2451.98468,34.8,82.06,9.197551637362638,74.21,271.9382,264.7204,0.096,1.48,0.0,100.64781446,127.778,100.73638,68559.6,15812.32,0.7582076191902161,0.20355404913425446,76.18000030517578,2351.0,74.05000305175781,0.15453562140464783,86.43000030517578,1.1930327415466309,1.3916915655136108,1776.5999755859375,99.86250305175781,159.5500030517578,101.94999694824219,4.298999786376953,2.1493000984191895,110.9209976196289,157.25,600.25,779.2999877929688,122.82499694824219,0.050385698676109314,3.496000051498413,14339.0,2633.300048828125,1102.800048828125,2.2639000415802,16.899999618530273,26.082000732421875,33.59000015258789,24.690000534057617,34333.0,14.189339637756348,158.75,636.5,123.7421875,59.709999084472656,347.20001220703125,131.859375,377.5,1315.0,1329.75,110.25,637.0,4280.7001953125,0.0430000014603138,2334.39990234375
2021-07-02,145.42999267578125,317.82000732421875,182.14999389648438,77.01000213623047,91.02999877929688,250.92999267578125,197.77000427246094,403.7099914550781,181.94000244140625,102.54000091552734,140.5,53.619998931884766,433.7200012207031,97.33999633789062,77.91000366210938,1581.4579774193548,542.1547096774194,383.2213548387097,15.28,5.393548387096774,15.07,2447.072270967742,34.79677419354839,80.84838709677419,9.204993510869565,75.37,272.2132903225807,265.6924193548387,0.09967741935483872,1.39,0.0,100.63221590645162,127.96935483870968,100.87125806451613,68688.06451612903,15820.583870967741,0.7465806603431702,0.19821204245090485,76.16999816894531,2290.0,75.16000366210938,0.15461686253547668,86.02999877929688,1.1846235990524292,1.3759511709213257,1782.5999755859375,99.86750030517578,157.0500030517578,108.6500015258789,4.2820000648498535,2.1791000366210938,111.5719985961914,152.5500030517578,611.25,756.7000122070312,122.0,0.04997476562857628,3.700000047683716,14713.75,2790.699951171875,1085.4000244140625,2.299799919128418,18.149999618530273,26.481000900268555,35.869998931884766,24.799999237060547,34677.0,14.4241304397583,160.90625,697.25,123.5,66.81999969482422,379.8999938964844,132.671875,394.5,1284.0,1451.75,110.18359375,645.75,4352.33984375,0.03799999877810478,2305.760009765625
2021-07-09,144.1199951171875,320.2099914550781,182.8000030517578,74.45999908447266,90.38999938964844,251.08999633789062,197.85000610351562,407.1099853515625,182.0500030517578,105.05999755859375,141.6999969482422,53.79999923706055,435.5199890136719,96.5999984741211,77.9800033569336,1584.5252193548388,541.9986774193549,386.0238387096774,15.27,5.348387096774194,16.18,2442.2000677419355,34.774193548387096,78.38709677419355,9.213803086956522,74.56,272.41832258064517,266.43035483870966,0.09741935483870968,1.31,0.0,100.61340415161291,128.10483870967744,100.86326451612904,68884.51612903226,15860.370967741936,0.7433286309242249,0.19018638134002686,75.55000305175781,2318.0,74.55999755859375,0.1541045755147934,87.98999786376953,1.184800386428833,1.3790820837020874,1810.0,99.87750244140625,159.1750030517578,111.0,4.352499961853027,2.1552000045776367,109.8010025024414,151.3000030517578,599.0,702.5,119.2249984741211,0.050047293305397034,3.6740000247955322,14810.5,2810.199951171875,1094.4000244140625,2.2920000553131104,17.280000686645508,26.211000442504883,34.689998626708984,24.770000457763672,34751.0,14.262539863586426,162.625,629.75,123.9296875,62.40999984741211,352.5,133.421875,396.25,1260.0,1404.0,110.2421875,608.5,4369.5498046875,0.0430000014603138,2280.0
2021-07-16,141.39999389648438,310.25,184.22000122070312,68.4000015258789,88.81999969482422,249.42999267578125,193.77000427246094,402.2799987792969,176.97999572753906,105.30999755859375,144.88999938964844,53.18000030517578,431.3399963378906,92.23999786376953,75.30999755859375,1587.5924612903225,541.8426451612903,388.8263225806452,14.6,5.303225806451613,18.45,2437.327864516129,34.751612903225805,75.9258064516129,9.222612663043478,71.76,272.6233548387097,267.1682903225807,0.09516129032258065,1.26,0.0,100.5945923967742,128.24032258064517,100.85527096774193,69080.96774193548,15900.158064516128,0.7423000931739807,0.1956947147846222,73.58999633789062,2320.0,71.80999755859375,0.15479636192321777,90.69999694824219,1.1811814308166504,1.3829728364944458,1814.5,99.86750030517578,155.625,105.6500015258789,4.332499980926514,2.113300085067749,109.77799987792969,161.1999969482422,651.5,536.4000244140625,120.17500305175781,0.05017714947462082,3.6740000247955322,14670.5,2635.5,1107.0,2.2535998821258545,17.709999084472656,25.777000427246094,31.31999969482422,24.93000030517578,34564.0,14.535639762878418,163.8125,556.0,123.9296875,68.30999755859375,363.20001220703125,133.78125,436.0,1323.0,1454.75,110.22265625,692.5,4327.16015625,0.03799999877810478,2163.239990234375
2021-07-23,146.82000732421875,320.5,185.02999877929688,68.2300033569336,89.2699966430664,255.4499969482422,197.22999572753906,414.7300109863281,178.24000549316406,105.8499984741211,143.69000244140625,54.220001220703125,439.94000244140625,93.68000030517578,77.4800033569336,1590.6597032258064,541.6866129032258,391.62880645161295,14.53,5.258064516129033,17.2,2432.455661290323,34.729032258064514,73.46451612903226,9.231422239130435,72.24,272.8283870967742,267.90622580645163,0.0929032258064516,1.25,0.0,100.57578064193548,128.3758064516129,100.84727741935484,69277.41935483871,15939.945161290323,0.7380498647689819,0.1923224776983261,74.0999984741211,2321.0,72.06999969482422,0.1545666754245758,90.31999969482422,1.1772738695144653,1.377389669418335,1801.4000244140625,99.87249755859375,160.0749969482422,107.3499984741211,4.406499862670898,2.1338999271392822,110.13999938964844,189.0,646.0,634.0,121.5,0.04974443465471268,4.059999942779541,15098.0,2660.60009765625,1059.5999755859375,2.291300058364868,18.170000076293945,25.218000411987305,34.06999969482422,24.979999542236328,34951.0,14.697600364685059,164.03125,547.25,124.2890625,65.66000366210938,353.6000061035156,134.140625,461.5,1361.5,1401.0,110.27734375,684.0,4411.7900390625,0.04500000178813934,2209.64990234375
2021-07-30,144.67999267578125,315.07000732421875,185.5,69.29000091552734,90.19000244140625,256.4200134277344,197.3300018310547,412.2099914550781,183.58999633789062,106.29000091552734,144.1999969482422,54.09000015258789,438.510009765625,95.33000183105469,78.26000213623047,1593.7269451612904,541.5305806451613,394.43129032258065,15.09,5.212903225806452,18.24,2427.5834580645164,34.70645161290323,71.00322580645161,9.240231815217392,73.93,273.0334193548387,268.6441612903226,0.09064516129032257,1.18,0.0,100.55696888709677,128.51129032258066,100.83928387096775,69473.87096774194,15979.732258064516,0.739609956741333,0.19683489203453064,76.33000183105469,2366.0,73.94999694824219,0.15491147339344025,89.83000183105469,1.1892997026443481,1.3964334726333618,1812.5999755859375,99.87750244140625,158.1750030517578,106.19999694824219,4.480500221252441,2.199399948120117,109.40899658203125,179.5500030517578,673.25,621.2000122070312,122.07499694824219,0.05037428066134453,3.9140000343322754,14955.75,2655.800048828125,1046.9000244140625,2.3659000396728516,17.90999984741211,25.527999877929688,35.59000015258789,24.770000457763672,34832.0,14.516799926757812,164.71875,547.0,124.4453125,65.81999969482422,352.6000061035156,134.453125,446.75,1368.0,1414.75,110.328125,703.75,4395.259765625,0.03999999910593033,2226.25
2021-08-06,144.97000122070312,316.6499938964844,184.1699981689453,69.2699966430664,93.36000061035156,257.94000244140625,197.58999633789062,416.4800109863281,183.35000610351562,106.91000366210938,147.3699951171875,54.59000015258789,442.489990234375,96.47000122070312,78.2699966430664,1596.1776387096775,541.5003548387097,396.91441935483874,15.9,5.119354838709677,16.15,2424.2125935483873,34.71612903225807,70.70322580645161,9.249041391304347,68.26,273.2729677419355,269.281935483871,0.08838709677419354,1.25,0.0,100.5396660032258,128.6725806451613,100.67777419354839,69492.58064516129,16006.874193548387,0.7402998805046082,0.19065049290657043,70.69999694824219,2417.0,68.27999877929688,0.15479157865047455,92.41999816894531,1.1835720539093018,1.3927576541900635,1760.0,99.875,159.85000610351562,108.75,4.3454999923706055,2.0845000743865967,109.75199890136719,176.0,705.75,551.5999755859375,123.0,0.050179991871118546,4.139999866485596,15095.5,2629.699951171875,972.2999877929688,2.2569000720977783,18.68000030517578,24.312000274658203,37.119998931884766,24.93000030517578,35091.0,14.476420402526855,164.1875,555.0,124.125,63.40999984741211,358.79998779296875,134.0,467.25,1332.0,1422.25,110.28125,719.0,4436.52001953125,0.0430000014603138,2247.760009765625
2021-08-13,144.83999633789062,318.3500061035156,187.97999572753906,68.91999816894531,94.95999908447266,257.7200012207031,199.8800048828125,416.0799865722656,188.8000030517578,106.76000213623047,149.75999450683594,55.0,445.9200134277344,96.0199966430664,78.2699966430664,1598.381712903226,541.5204516129032,399.2698064516129,15.15,5.006451612903226,15.45,2421.442264516129,34.73870967741936,71.26774193548387,9.257850967391304,68.36,273.52632258064517,269.87964516129034,0.08612903225806451,1.23,0.0,100.52296666774194,128.8441935483871,100.45485806451613,69440.19354838709,16028.95806451613,0.734149694442749,0.19039639830589294,70.58999633789062,2547.0,68.44000244140625,0.15436148643493652,95.20999908447266,1.173626184463501,1.3811582326889038,1775.199951171875,99.87750244140625,158.0500030517578,109.80000305175781,4.38700008392334,2.077899932861328,110.40299987792969,182.75,742.25,495.20001220703125,122.75,0.05012184754014015,3.8610000610351562,15125.75,2656.10009765625,1025.5,2.2625999450683594,19.950000762939453,23.76799964904785,35.38999938964844,24.860000610351562,35420.0,14.75979995727539,164.40625,568.25,124.0078125,63.5099983215332,358.1000061035156,133.953125,494.25,1353.0,1424.25,110.2578125,762.25,4468.0,0.04500000178813934,2223.110107421875
2021-08-20,143.82000732421875,310.5,188.3699951171875,64.04000091552734,92.8499984741211,261.3599853515625,195.2100067138672,416.2799987792969,182.47999572753906,106.58999633789062,152.14999389648438,54.61000061035156,443.3599853515625,93.97000122070312,76.9800033569336,1600.585787096774,541.5405483870968,401.62519354838713,15.34,4.893548387096774,18.56,2418.671935483871,34.76129032258064,71.83225806451613,9.266660543478261,62.25,273.7796774193548,270.4773548387097,0.08387096774193549,1.21,0.0,100.50626733225806,129.01580645161292,100.23194193548387,69387.80645161291,16051.04193548387,0.714620053768158,0.18470290303230286,65.18000030517578,2580.0,62.31999969482422,0.15399540960788727,93.9000015258789,1.1676595211029053,1.3630849123001099,1781.0,99.87249755859375,159.02499389648438,88.625,4.134500026702881,1.9082000255584717,109.76799774169922,178.25,702.0,474.70001220703125,124.2750015258789,0.04958546534180641,3.8510000705718994,15086.75,2274.699951171875,993.5,2.0236001014709473,19.579999923706055,23.104999542236328,34.36000061035156,25.1200008392334,35058.0,15.195699691772461,165.75,538.75,124.0234375,57.4900016784668,353.29998779296875,134.125,495.0,1327.0,1293.75,110.25390625,714.25,4441.669921875,0.0430000014603138,2167.60009765625
2021-08-27,148.27000427246094,319.0299987792969,186.47000122070312,69.23999786376953,96.08999633789062,260.9599914550781,200.22999572753906,425.0899963378906,188.10000610351562,107.0,149.27000427246094,55.58000183105469,450.25,97.81999969482422,79.55999755859375,1602.7898612903225,541.5606451612904,403.9805806451613,15.27,4.780645161290323,16.39,2415.9016064516127,34.78387096774193,72.39677419354838,9.275470119565218,68.84,274.0330322580645,271.07506451612903,0.08161290322580646,1.26,0.0,100.4895679967742,129.1874193548387,100.00902580645162,69335.41935483871,16073.125806451613,0.7238398790359497,0.19041816890239716,72.69999694824219,2602.0,68.73999786376953,0.15430907905101776,96.2699966430664,1.1756407022476196,1.3702384233474731,1816.5999755859375,99.87750244140625,164.64999389648438,90.7249984741211,4.316500186920166,2.1092000007629395,110.0479965209961,189.5,712.25,485.20001220703125,122.0,0.04910023510456085,4.369999885559082,15426.5,2402.199951171875,1005.7999877929688,2.274199962615967,20.040000915527344,24.059999465942383,38.38999938964844,24.889999389648438,35403.0,14.892900466918945,164.5,558.0,124.03125,61.29999923706055,354.20001220703125,133.890625,518.0,1323.0,1359.25,110.30078125,718.5,4509.3701171875,0.0430000014603138,2277.14990234375
2021-09-03,149.99000549316406,320.4599914550781,188.9600067138672,68.5999984741211,94.16999816894531,265.8399963378906,199.57000732421875,429.3500061035156,186.8000030517578,110.91999816894531,151.44000244140625,55.83000183105469,453.0799865722656,97.47000122070312,79.93000030517578,1605.4740133333332,541.2426,406.4756,14.95,4.693333333333333,16.41,2414.172773333333,34.8,72.72666666666666,9.284279695652174,69.34,274.37239999999997,271.6492,0.08,1.28,0.0,100.47341774,129.34733333333332,99.95049333333334,69386.93333333333,16103.606666666667,0.7399300932884216,0.19298313558101654,72.61000061035156,2674.0,69.29000091552734,0.15490907430648804,95.62000274658203,1.1876484155654907,1.383680820465088,1830.9000244140625,99.88249969482422,158.47500610351562,89.57499694824219,4.325500011444092,2.15939998626709,109.94499969482422,190.5500030517578,715.25,547.2000122070312,124.80000305175781,0.050094299018383026,4.711999893188477,15651.5,2414.39990234375,1021.2000122070312,2.1540000438690186,19.6200008392334,24.761999130249023,38.25,24.729999542236328,35353.0,14.430800437927246,164.46875,508.0,124.171875,59.0,340.8999938964844,134.0,506.5,1307.0,1283.0,110.3359375,714.5,4535.43017578125,0.03999999910593033,2292.050048828125
2021-09-10,148.0800018310547,318.29998779296875,186.25,67.41000366210938,92.69999694824219,258.9800109863281,194.55999755859375,420.7699890136719,183.25999450683594,106.4000015258789,148.92999267578125,54.869998931884766,445.44000244140625,94.54000091552734,78.12999725341797,1609.35836,540.0792,409.3197,15.15,4.67,20.95,2415.0476799999997,34.8,72.47,9.293089271739131,69.82,274.9268,272.1644,0.08,1.3,0.0,100.45864018,129.478,100.30292,69698.2,16155.08,0.7370826601982117,0.19243721663951874,72.91999816894531,2643.0,69.72000122070312,0.15493546426296234,95.2300033569336,1.1825922727584839,1.3839681148529053,1789.5999755859375,99.88249969482422,154.25,82.44999694824219,4.447999954223633,2.1459999084472656,109.78099822998047,185.60000610351562,676.25,508.20001220703125,123.42500305175781,0.05019677057862282,4.938000202178955,15441.5,2123.0,956.7000122070312,2.1540000438690186,18.790000915527344,23.854999542236328,37.66999816894531,24.8700008392334,34607.0,14.189900398254395,164.28125,502.75,124.046875,55.7400016784668,342.0,133.765625,487.5,1326.0,1275.25,110.31640625,675.0,4458.580078125,0.03799999877810478,2227.550048828125
2021-09-17,146.58999633789062,320.44000244140625,185.2100067138672,69.63999938964844,92.83999633789062,258.7900085449219,191.91000366210938,418.8699951171875,177.49000549316406,106.4000015258789,144.6199951171875,54.560001373291016,441.3999938964844,94.83000183105469,78.05000305175781,1613.2427066666667,538.9158000000001,412.1638,15.92,4.6466666666666665,20.81,2415.9225866666666,34.8,72.21333333333334,9.301898847826088,72.09,275.4812,272.6796,0.08,1.33,0.0,100.44386262,129.60866666666666,100.65534666666667,70009.46666666666,16206.553333333333,0.7291499972343445,0.19022978842258453,75.33999633789062,2665.0,71.97000122070312,0.15488027036190033,93.31999969482422,1.176747441291809,1.3797005414962769,1749.4000244140625,99.87000274658203,154.875,85.7249984741211,4.245500087738037,2.2091000080108643,109.6989974975586,187.3000030517578,713.0,634.0,122.80000305175781,0.05014906823635101,5.105000019073486,15486.669921875,1981.199951171875,932.5,2.171299934387207,19.18000030517578,22.295000076293945,37.52000045776367,25.020000457763672,34696.80078125,14.574549674987793,164.15625,527.25,123.796875,56.290000915527344,338.5,133.40625,542.75,1378.0,1284.0,110.296875,708.75,4432.990234375,0.02800000086426735,2236.8701171875
2021-09-24,146.02000427246094,322.32000732421875,184.4199981689453,72.81999969482422,94.6500015258789,257.3699951171875,194.05999755859375,422.55999755859375,177.69000244140625,104.83000183105469,143.0,54.720001220703125,443.9100036621094,95.6500015258789,78.04000091552734,1617.1270533333334,537.7524000000001,415.0079,16.44,4.623333333333333,17.75,2416.797493333333,34.8,71.95666666666666,9.310708423913043,74.18,276.0356,273.1948,0.08,1.44,0.0,100.42908506,129.73933333333335,101.00777333333333,70320.73333333334,16258.026666666667,0.7299802899360657,0.18861162662506104,78.08999633789062,2591.0,73.9800033569336,0.1548490971326828,96.8499984741211,1.1740258932113647,1.3722503185272217,1749.699951171875,99.86499786376953,154.625,87.2750015258789,4.287499904632568,2.2671000957489014,110.32599639892578,194.35000610351562,719.75,643.0,122.92500305175781,0.04986809939146042,5.139999866485596,15318.75,1951.0999755859375,980.9000244140625,2.1875,19.100000381469727,22.38800048828125,38.2400016784668,25.049999237060547,34674.0,14.73390007019043,160.96875,526.75,123.34375,57.970001220703125,336.1000061035156,132.015625,575.25,1390.0,1285.0,110.21875,723.75,4455.47998046875,0.02500000037252903,2248.070068359375
2021-10-01,143.22999572753906,312.3299865722656,179.69000244140625,76.18000030517578,94.11000061035156,247.69000244140625,190.7899932861328,406.8599853515625,176.0399932861328,103.22000122070312,139.2100067138672,53.630001068115234,434.239990234375,96.51000213623047,76.5,1621.0114,536.589,417.852,16.32,4.6,21.15,2417.6724,34.8,71.7,9.319518,76.01,276.59,273.71,0.08,1.44,0.0,100.4143075,129.87,101.3602,70632.0,16309.5,0.7231180667877197,0.18376609683036804,79.27999877929688,2710.0,75.87999725341797,0.1551470011472702,106.52999877929688,1.1574475765228271,1.346982717514038,1757.0,99.86750030517578,152.75,92.30000305175781,4.19350004196167,2.382699966430664,111.46099853515625,204.0500030517578,759.5,625.0999755859375,120.4000015258789,0.04850742593407631,5.61899995803833,14761.75,1906.5,972.0999755859375,2.25,20.059999465942383,22.510000228881836,34.41999816894531,25.260000228881836,34167.0,15.071700096130371,160.34375,541.5,123.0625,58.61000061035156,325.0,132.171875,591.0,1361.5,1246.5,110.0859375,755.25,4357.0400390625,0.02800000086426735,2241.6298828125
2021-10-08,142.60000610351562,313.5899963378906,182.1199951171875,79.95999908447266,96.4000015258789,246.1300048828125,193.75,407.92999267578125,177.32000732421875,102.80999755859375,141.52000427246094,53.9900016784668,437.8599853515625,96.6500015258789,76.4000015258789,1624.9680258064516,539.7744516129032,421.391064516129,15.67,4.509677419354839,18.77,2422.2086258064514,34.8,70.72903225806452,9.334698717391305,79.55,277.0267096774193,274.2478709677419,0.08,1.56,0.0,100.40069992903227,130.04387096774192,101.49586451612903,70745.58064516129,16327.88064516129,0.7316797971725464,0.1812579184770584,82.38999938964844,2750.0,79.3499984741211,0.15515422821044922,110.5999984741211,1.1559758186340332,1.3620266914367676,1756.300048828125,99.87249755859375,159.47500610351562,90.25,4.2829999923706055,2.4737000465393066,111.66200256347656,201.35000610351562,737.5,720.7999877929688,125.57499694824219,0.048416465520858765,5.565000057220459,14808.25,2075.800048828125,1026.5999755859375,2.3661999702453613,20.290000915527344,22.679000854492188,34.310001373291016,25.270000457763672,34626.0,14.937399864196777,157.75,530.5,122.4765625,61.33000183105469,317.5,131.140625,653.75,1373.5,1243.0,109.9609375,734.0,4391.33984375,0.03999999910593033,2233.090087890625
2021-10-15,142.5,323.1300048828125,183.80999755859375,81.05999755859375,97.5999984741211,248.44000244140625,197.3800048828125,419.8599853515625,183.8300018310547,106.37999725341797,143.66000366210938,54.9900016784668,445.8699951171875,97.08000183105469,78.51000213623047,1628.9246516129033,542.9599032258064,424.93012903225804,15.06,4.419354838709677,16.3,2426.744851612903,34.8,69.75806451612904,9.34987943478261,82.39,277.4634193548387,274.7857419354838,0.08,1.54,0.0,100.38709235806452,130.21774193548387,101.63152903225807,70859.16129032258,16346.261290322582,0.741379976272583,0.18141576647758484,84.86000061035156,2607.0,82.27999877929688,0.15530361235141754,107.33000183105469,1.159151554107666,1.3668859004974365,1767.199951171875,99.87249755859375,157.5749969482422,78.2750015258789,4.734000205993652,2.573699951171875,113.83399963378906,203.39999389648438,743.75,759.9000244140625,125.9749984741211,0.04868122562766075,5.409999847412109,15134.5,2079.39990234375,1056.699951171875,2.4863998889923096,19.799999237060547,23.327999114990234,36.18000030517578,25.200000762939453,35171.0,14.760299682617188,159.375,525.75,122.0703125,61.290000915527344,316.6000061035156,130.96875,660.25,1385.5,1217.75,109.76171875,734.0,4471.3701171875,0.03799999877810478,2265.64990234375
2021-10-22,141.52000427246094,328.4200134277344,185.4600067138672,82.04000091552734,100.47000122070312,254.69000244140625,200.83999633789062,426.8699951171875,185.5500030517578,109.04000091552734,146.8699951171875,55.93000030517578,453.1199951171875,98.20999908447266,80.30999755859375,1632.8812774193548,546.1453548387097,428.46919354838707,15.74,4.329032258064516,15.43,2431.281077419355,34.8,68.78709677419356,9.365060152173914,84.53,277.90012903225806,275.3236129032258,0.08,1.6,0.0,100.37348478709679,130.3916129032258,101.7671935483871,70972.74193548386,16364.641935483873,0.7463700175285339,0.1767471432685852,85.52999877929688,2583.0,83.76000213623047,0.15645045042037964,108.26000213623047,1.1625338792800903,1.379120111465454,1795.5,99.8499984741211,155.4250030517578,73.32499694824219,4.526000022888184,2.5388998985290527,113.8499984741211,199.85000610351562,774.0,667.5999755859375,124.0999984741211,0.049277592450380325,5.28000020980835,15341.0,2038.4000244140625,1050.199951171875,2.482100009918213,19.079999923706055,24.429000854492188,37.5,25.1200008392334,35557.0,14.647299766540527,158.28125,538.0,121.609375,62.09000015258789,327.3999938964844,130.34375,667.25,1350.5,1220.5,109.625,756.0,4544.89990234375,0.05000000074505806,2291.27001953125
2021-10-29,141.77999877929688,338.80999755859375,185.67999267578125,81.22000122070312,99.6500015258789,258.45001220703125,200.64999389648438,434.1600036621094,185.88999938964844,109.04000091552734,146.25999450683594,56.58000183105469,459.25,97.9000015258789,81.36000061035156,1636.8379032258065,549.330806451613,432.0082580645161,16.07,4.238709677419355,16.26,2435.8173032258064,34.8,67.81612903225808,9.380240869565217,83.5,278.3368387096774,275.86148387096773,0.08,1.5,0.0,100.35987721612904,130.56548387096774,101.90285806451612,71086.32258064517,16383.022580645162,0.7531600594520569,0.17715105414390564,84.37999725341797,2544.0,83.56999969482422,0.1564847230911255,114.8499984741211,1.1683608293533325,1.380071759223938,1783.0,99.8375015258789,156.5749969482422,76.07499694824219,4.375500202178955,2.4964001178741455,113.61599731445312,203.9499969482422,785.75,591.5999755859375,127.375,0.04907156527042389,5.426000118255615,15838.5,1986.0999755859375,1019.5999755859375,2.4619998931884766,19.270000457763672,23.94499969482422,40.689998626708984,25.25,35704.0,15.108960151672363,160.84375,568.25,121.75,61.27000045776367,332.6000061035156,130.703125,729.75,1328.0,1235.75,109.625,772.75,4605.3798828125,0.04800000041723251,2297.18994140625
