,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
DNOW,2022-08-02 00:00:00,0.7333337571883156,-0.2666662428116844,490380.2834318266,-178319.71656817335,312060.56686365325,3644319.855276142,11360700.0,0.3207830376012166,0.19207275918526492,1.6701120916985601,3644319.855276142,11360700.0,0.3207830376012166,0.09603637959263246,3.3402241833971202,11.869999885559082,12.550000190734863,12.550000190734863,-1.1619939101508083,3.2100000381469727,0.5694907867106983,11.079999923706055,8.838757848379801,10.3095999844869,11.780442120593998,9.75589997291565,1.0376244544133504,0.0831822687125282,-0.12684162609937394,0.1946809230442852,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
KELYA,2022-08-02 00:00:00,0.2708347406609738,-0.7291652593390262,28329.31387313786,-76270.68612686214,-47941.37225372429,520749.6935283522,2502100.0,0.2081250523673523,0.12462150467251787,1.6700572899859154,520749.6935283522,2502100.0,0.2081250523673523,0.062310752336258934,3.340114579971831,25.0,25.0,25.0,-1.8,5.399999618530273,0.7751497629487014,21.760000228881836,17.545676783468203,19.694066696166992,21.84245660886578,19.248999996185304,1.6399733939327101,0.7192403544337113,0.4142158245145743,2.2224900114246054e-05,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
CBT,2022-08-02 00:00:00,0.1965301604381841,-0.8034698395618158,42450.51465464777,-173549.4853453522,-131098.97069070445,1472713.701836352,5743100.0,0.2564318402668162,0.15435356491845864,1.661327617553136,1472713.701836352,5743100.0,0.2564318402668162,0.07717678245922932,3.322655235106272,65.25,78.62000274658203,78.62000274658203,-0.19745956097659484,18.889999389648438,0.816070942245786,72.91999816894531,58.776427983132635,68.65197588602702,78.5275237889214,63.67239763259888,7.222358023918441,0.05596564207363826,-0.06938775510204082,0.47707623559017676,,1.5232661892660646,0.7616330946330323,-3.4296415406415335,Basic Materials,VAW,SP400,MDYG,Cabot Corporation,1.383993,1.264,125.422,1.48,0.0199,0.415,0.427,627000000,0.16156,1661385600,error,12.202322,-53000000,0.21360001,806000000,0.97314,Specialty Chemicals,error,,827712000,2:1,4179586816,132000000,0.12136,0.6316,0.81,4.407572,1.0769355,0.03427,0.715,0.0896,0.16393,0.297,68.508,56803300,4.49,,215000000,3.81,1336999936,3880999936,error,1.4,0.019199122,16.953917
DECK,2022-08-02 00:00:00,0.1940700586907078,-0.8059299413092922,63305.65314490888,-262894.3468550911,-199588.6937101822,2002505.136776261,9334300.0,0.21453190242184855,0.12923363443968944,1.660031487561127,2002505.136776261,9334300.0,0.21453190242184855,0.06461681721984472,3.320062975122254,433.1700134277344,451.489990234375,451.489990234375,-5.201834661697072,79.52001953125,1.2204392185450186,307.5,235.6073841166195,268.99039998372393,302.3734158508284,310.2563506317139,57.46049295705121,0.6450275191847767,0.45142857142857146,3.7321585327240505e-06,,1.7871690555761879,0.8935845277880939,-6.719887779940897,Consumer Cyclical,VCR,SP400,MDYG,Deckers Outdoor Corporation,0.83312,2.438,14.045,,,-0.029,-0.068,605417472,0.1857,,error,17.08919,,0.5036,1607551000,1.0439601,Footwear & Accessories,error,,1280793600,1:1,8677716992,,0.17232001,0,0.99,5.954085,2.6617768,0.13762,1.272,0.14616,0.31035,0.218,119.642,27448100,2.11,,695230016,25.964,206795008,3260122112,error,,,20.315512
MSFT,2022-08-02 00:00:00,0.4428308742079844,-0.5571691257920156,10076262.277903318,-12677937.722096682,-2601675.444193363,108085281.45573118,533383500.0,0.20264084182531178,0.12227846552702865,1.6572079225227085,108085281.45573118,533383500.0,0.20264084182531178,0.06113923276351432,3.314415845045417,290.1499938964844,349.6700134277344,349.6700134277344,-4.075820607314043,40.49000549316406,0.8964511668385947,274.82000732421875,244.149795283797,261.4961324055989,278.84246952740085,294.6049187469482,27.540697697487605,0.09880325602753798,0.059591836734693884,0.5414414999713666,,2.6037306181455055,1.3018653090727528,-5.136263740667709,Technology,VGT,SP500,SPY,Microsoft Corporation,0.932311,1.785,47.075,2.48,0.0089,0.031,0.017,97982996480,0.49418998,1660694400,error,23.325352,49479000064,0.68402,135620000000,0.72099996,Software—Infrastructure,1652832000,0.62,1045526400,2:1,2106630078464,89034997760,0.42055,0.2508,1.72,12.659436,10.625057,0.36686,1.567,0.14919,0.47151002,0.124,26.45,7457889792,1.42,,104748998656,14.045,78399995904,198269992960,error,2.48,0.009024088,29.271503
QCOM,2022-08-02 00:00:00,0.4802639504222939,-0.5197360495777061,2855841.5547911287,-3090558.4452088717,-234716.890417743,54906178.10875375,172884400.0,0.31758896759195016,0.19167884729272622,1.6568806212974443,54906178.10875375,172884400.0,0.31758896759195016,0.09583942364636311,3.3137612425948886,167.94000244140625,193.5800018310547,193.5800018310547,-2.9666929185600357,38.43000030517578,0.9085944059525184,147.02999877929688,117.1081845998807,136.16507146199544,155.22195832411018,153.54364044189452,19.694773094656956,0.6863826578242169,0.3061224489795918,0.0017078997733313754,,2.6037306181455055,1.3018653090727528,-5.136263740667709,Technology,VGT,SP500,SPY,QUALCOMM Incorporated,1.223073,1.606,96.866,3,0.0207,0.859,0.84,16792999936,0.39848998,1661904000,error,12.814433,5584124928,0.57989,19304000000,0.7522,Semiconductors,error,,1092614400,2:1,167059210240,8727000064,0.35823002,0.2473,0.82,16.865673,3.9642916,0.30519,0.9,0.21996,1.0618,0.357,37.459,1120000000,1.67,,6848000000,6.098,15544999936,42140999680,error,2.66,0.018091546,18.952988
IRDM,2022-08-02 00:00:00,0.31944495954816865,-0.6805550404518314,145603.01256205526,-310196.98743794474,-164593.9748758895,2743438.140526905,8701200.0,0.31529422844284755,0.19031607625862676,1.65668731008506,2743438.140526905,8701200.0,0.31529422844284755,0.09515803812931338,3.31337462017012,48.95000076293945,48.95000076293945,48.95000076293945,-1.1865472877154748,11.14999771118164,0.5014999494129327,44.540000915527344,33.45583616219,38.19373344421387,42.931630726237735,38.66290002822876,2.713052754207953,0.9425307550361381,0.6620356426134353,1.2333856871674145e-11,,1.7344103230605719,0.8672051615302859,-7.353454397056721,Communication Services,VOX,SP400,MDYG,Iridium Communications Inc,1.114091,3.234,136.337,,,0.235,0.189,370929984,0.56101,,error,202.82635,297359136,0.74364996,464104000,0.87417,Telecom Services,,,,,5665808384,342472000,0.09942,0,55.45,4.8047595,8.569185,-0.00089,2.851,0.0130900005,-0.00046999997,0.167,5.043,126974000,11.66,,227196992,1.789,1610285952,661184000,error,0,0,error
CBRE,2022-08-02 00:00:00,0.03433552282595171,-0.9656644771740482,59778.145239981925,-1681221.854760018,-1621443.7095200361,8491649.69332833,31819300.0,0.2668710403223305,0.16122240441232,1.6552974835917857,8491649.69332833,31819300.0,0.2668710403223305,0.08061120220616,3.3105949671835715,97.95999908447266,111.0,111.0,-4.003287119408176,18.25,0.953983709009084,82.30000305175781,68.56422172227926,77.37760004679362,86.19097837130798,91.73829998016357,11.36105417931913,0.5195700862445827,0.22285714285714286,0.022394686806933604,,-0.2147440705935176,-0.1073720352967588,-4.224340074181391,Real Estate,VNQ,SP500,SPY,CBRE Group Inc,1.360578,1.198,47.103,,,0.487,0.474,2292534016,0.07867,,error,13.21841,1182011648,0.22402,6166529000,0.99587995,Real Estate Services,,,1149206400,3:1,27694931968,2164119040,0.05861,0,1.24,3.2281785,0.9504065,0.06735,0.915,0.0556,0.23251,0.235,87.181,326860992,2.4,,1657336064,5.179,4372531200,29140090880,error,0,0,14.483762
VVI,2022-08-02 00:00:00,0.17322924520084224,-0.8267707547991577,11346.515560655167,-54153.48443934483,-42806.96887868966,480146.44861812645,1595700.0,0.30090019967295006,0.18206955595509317,1.6526661917446872,480146.44861812645,1595700.0,0.30090019967295006,0.09103477797754658,3.3053323834893744,52.0,52.72999954223633,52.72999954223633,-5.7701019782546545,9.700000762939453,0.5490899871880301,33.83000183105469,24.380397168274165,29.0835333887736,33.786669609273034,36.44680006980896,6.765950616966723,0.5591282746395161,-0.016346559076874944,0.8671224248634289,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
IBOC,2022-08-02 00:00:00,0.28048735101740807,-0.7195126489825919,43671.88055341044,-112028.11944658957,-68356.23889317914,1192848.9808353006,3160500.0,0.3774241356859043,0.22840693851271304,1.6524197475940383,1192848.9808353006,3160500.0,0.3774241356859043,0.11420346925635652,3.3048394951880766,46.66999816894531,46.66999816894531,46.66999816894531,-1.6296887941887173,6.130001068115234,0.74189372034767,43.34000015258789,38.45618997235842,40.9616667175293,43.46714346270017,41.871153030395504,1.4661027726944535,0.2067593917034995,0.19542135697240293,0.04555635324408008,,0.5315318742488331,0.26576593712441654,-4.861755873603537,Financial Services,VFH,SP400,MDYG,International Bancshares Corpor,1.065559,,,1.2,0.0274,0.05,0.054,,0,1644796800,error,,,0,585643000,0.69505996,Banks—Regional,error,,1179360000,11:10,2777384448,275272992,0.56518,0.29700002,,1.2104726,4.694176,0.43376,,0.01653,0.11826,0.048,9.338,63367200,4.63,,3448198912,54.584,1060822976,591665984,error,1.15,0.026534379,11.322656
HSII,2022-08-02 00:00:00,0.07843126255203133,-0.9215687374479686,15317.625576411718,-179982.37442358828,-164664.74884717655,373257.0554929449,3873600.0,0.09635921506943022,0.058323956710090955,1.6521378264578297,373257.0554929449,3873600.0,0.09635921506943022,0.029161978355045477,3.3042756529156594,46.900001525878906,50.029998779296875,50.029998779296875,-7.107469456178234,7.630001068115234,1.5445268538182628,30.90999984741211,28.382494582234834,31.873266639709474,35.364038697184114,39.09408519744873,5.6457434898597505,0.32778317482089003,-0.42436687978525994,1.4121155976505855e-05,,1.9579258719145367,0.9789629359572684,-3.7568944127771404,Industrials,VIS,SP600,SLY,Heidrick & Struggles Internatio,0.843763,1.446,21.315,0.6,0.019299999,0.155,0.163,124017000,0.109560005,1659571200,error,10.207792,155028256,0.23037,232805000,0.94154,Staffing & Employment Services,error,,,,615956800,144232000,0.10792,0.1538,0.83,1.9054546,0.54416704,0.070310004,1.375,0.08417,0.23829001,0.149,57.669,19591500,2.15,,336633984,17.056,78540000,1131926016,error,0.6,0.019411195,9.585366
LECO,2022-08-02 00:00:00,0.1371673947242271,-0.8628326052757729,25650.302813430466,-161349.69718656954,-135699.39437313908,1750296.8734142191,5491400.0,0.3187341795196524,0.19330834623660434,1.6488381682678621,1750296.8734142191,5491400.0,0.3187341795196524,0.09665417311830217,3.2976763365357242,141.1199951171875,148.5399932861328,148.5399932861328,-0.9236253804291799,23.830001831054688,1.1221733877013014,138.72999572753906,116.5826027932937,129.05480036417646,141.52699793505923,133.33149963378906,6.5490876694089994,0.10000640326287191,-0.1649653057085085,0.09107380511526432,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
AOSL,2022-08-02 00:00:00,0.6488094967779438,-0.3511905032220562,123403.5662871649,-66796.43371283509,56607.13257432981,1975354.5168895645,5548500.0,0.35601595330081365,0.21596215856398251,1.6485108116537823,1975354.5168895645,5548500.0,0.35601595330081365,0.10798107928199126,3.2970216233075647,43.0,69.98999786376953,69.98999786376953,-3.604813041771904,15.789999008178711,0.7710330972507263,42.02000045776367,29.03676930888403,37.16706665039062,45.297363991897214,45.093950052261356,8.51159892889523,0.670963481286418,-0.14863210712350766,0.12789451711330804,,2.6037306181455055,1.3018653090727528,-5.136263740667709,Technology,VGT,SP600,SLY,Alpha and Omega Semiconductor L,2.491698,2.596,11.65,,,0.914,0.966,153275008,0.20143999,,error,10.226416,40924000,0.34947,204543000,0.60751,Semiconductors,error,,,,1143728384,237416000,0.13965,0,0.53,2.8526316,1.5031217,0.60141,1.822,0.06375,0.69744,0.201,28.703,26377500,4.26,,323134016,11.938,96338000,760902016,error,,,16.600307
TTEC,2022-08-02 00:00:00,0.36922878287253585,-0.6307712171274642,25439.86313991772,-43460.13686008228,-18020.27372016456,197441.29817650432,1359000.0,0.14528425178550722,0.08821330147266276,1.6469653596462512,197441.29817650432,1359000.0,0.14528425178550722,0.04410665073633138,3.2939307192925025,113.1500015258789,113.37000274658203,113.37000274658203,-8.045613980512087,14.46999740600586,0.5452309299486006,74.48999786376953,61.38856513621715,67.0710668182373,72.75356850025744,78.27474016189575,9.779255677479565,0.6583778705278233,0.367496968162519,0.00016700445392062372,,2.6037306181455055,1.3018653090727528,-5.136263740667709,Technology,VGT,SP600,SLY,"TTEC Holdings, Inc.",0.871008,1.595,150.616,1,0.0137,-0.33,-0.337,309172992,0.13312,1648598400,error,15.646817,173734496,0.26038998,613815000,0.39321,Information Technology Services,error,,,,3580577024,195195008,0.08882,0.3702,1.16,7.321291,1.541645,0.05337,1.27,0.07269,0.24687,0.092,49.463,46989200,9.68,,156828000,3.334,916483968,2322568960,error,0.9,0.012082159,23.042032
BA,2022-08-02 00:00:00,0.033412722690789376,-0.9665872773092106,363339.97035645094,-10510960.029643549,-10147620.059287097,29499830.392696932,195394100.0,0.15097605502262829,0.0917915301708355,1.6447710888100786,29499830.392696932,195394100.0,0.15097605502262829,0.04589576508541775,3.289542177620157,241.14999389648438,241.14999389648438,241.14999389648438,-3.977017259914674,58.73999786376953,0.6624320623296428,163.27999877929688,115.6728752174262,140.1762666320801,164.67965804673398,180.94055015563964,32.15993601058774,0.6878238459039752,0.6794610611360351,3.407436669360972e-12,,1.9579258719145367,0.9789629359572684,-3.7568944127771404,Industrials,VIS,SP500,SPY,Boeing Company (The),1.367816,1.25,,,,-0.68,-0.671,119000000,0.00196,1581552000,error,40.057693,742499968,0.05994,5190000000,0.55359,Aerospace & Defense,1581552000,2.055,865814400,2:1,98952667136,-2680999936,-0.03164,0,-3.97,,1.6290382,-0.086890005,0.283,-0.008450001,,-0.019,102.745,593811008,0.94,,11448000512,19.279,57200001024,60743000064,error,0,0,error
GWW,2022-08-02 00:00:00,0.08922129194745082,-0.9107787080525492,33582.894289020485,-342817.10571097955,-309234.21142195904,2116175.571773427,7049900.0,0.3001710055140395,0.1826955871320793,1.6430118002633072,2116175.571773427,7049900.0,0.3001710055140395,0.09134779356603966,3.2860236005266144,479.8699951171875,529.9099731445312,529.9099731445312,0.7170282659404718,113.05001831054688,1.244621854392652,540.25,430.1497978268834,475.82933430989584,521.5088707929083,484.3266790771484,23.101087357442466,0.7571177344136901,0.06612244897959184,0.4980548509003704,,1.9579258719145367,0.9789629359572684,-3.7568944127771404,Industrials,VIS,SP500,SPY,"W.W. Grainger, Inc.",1.178799,2.579,109.493,6.88,0.0127,0.684,0.649,2144999936,0.1509,1659657600,error,23.24572,468000000,0.37474,4720000000,0.73559,Industrial Distribution,error,,897868800,2:1,27976390656,967000000,0.13683,0.2889,1.18,15.312729,1.9680893,0.092650004,1.349,0.17994,0.60356,0.196,276.826,51520000,3.59,,262000000,5.15,2699000064,14215000064,error,6.3,0.011661268,31.038582
USNA,2022-08-02 00:00:00,0.5886099481875293,-0.41139005181247074,28488.721492276418,-19911.278507723582,8577.442984552836,391899.8616315782,1741900.0,0.22498413320602687,0.13693572532405773,1.6429907730331366,391899.8616315782,1741900.0,0.22498413320602687,0.06846786266202887,3.285981546066273,103.94999694824219,103.94999694824219,103.94999694824219,-7.899922044957474,13.09000015258789,0.9719242808469691,69.4800033569336,65.23374413214857,70.4964001719157,75.75905621168282,85.76555015563964,12.640489822455185,0.15130111179291555,-0.1461224489795918,0.1343127335643587,,0.9735252747188996,0.4867626373594498,-2.483176250788281,Consumer Defensive,VDC,SP600,SLY,"USANA Health Sciences, Inc.",0.7765,2.561,,,,-0.468,-0.499,147791008,0.13697,,error,12.254325,,0.81081,968566000,0.56815,Packaged Foods,error,,1479859200,2:1,1378486400,,0.12485,0,1.06,3.4869297,1.2775687,0.08274,1.724,0.14649999,0.21714,-0.215,55.499,19461900,4.73,,230370000,11.971,0,1078992000,error,,,10.8153925
CIEN,2022-08-02 00:00:00,0.5921046027204738,-0.4078953972795262,378414.0515986548,-260685.94840134517,117728.10319730965,6106875.889196069,21052900.0,0.29007290630725785,0.17662468110558255,1.642312413483472,6106875.889196069,21052900.0,0.29007290630725785,0.08831234055279127,3.284624826966944,61.09000015258789,78.27999877929688,78.27999877929688,-5.932076066513935,10.599998474121094,0.6658950822106584,51.59000015258789,42.74544446518364,47.63826675415039,52.53108904311715,58.801849937438966,9.127597526578356,0.6719398482402703,0.09636587165150497,0.32359962211998894,,2.6037306181455055,1.3018653090727528,-5.136263740667709,Technology,VGT,SP400,MDYG,Ciena Corporation,0.896126,3.716,40.757,,,-0.621,-0.623,571009984,0.14935,,error,16.261683,253387248,0.45445,1715029000,0.94318,Communication Equipment,,,1159142400,1:7,7814600704,376128000,0.113529995,0,3.25,2.830342,2.043943,0.111549996,2.858,0.05802,0.15577,0.138,24.788,149704992,2.44,,1549415040,10.35,1134045056,3823297024,error,0,0,18.98182
AIT,2022-08-02 00:00:00,0.11059818722620295,-0.889401812773797,7940.949842841372,-63859.05015715863,-55918.10031431726,626256.1148278753,2500600.0,0.2504423397696054,0.1534983558462257,1.6315636632648882,626256.1148278753,2500600.0,0.2504423397696054,0.07674917792311285,3.2631273265297764,107.06999969482422,111.68000030517578,111.68000030517578,-1.4191399400346798,19.540000915527344,0.8068858929046718,100.9000015258789,87.43764790020215,97.13873326619465,106.83981863218715,99.49352428436279,3.9513485430570614,0.31902058775023845,-0.25969785750151336,0.007811331722303553,,1.9579258719145367,0.9789629359572684,-3.7568944127771404,Industrials,VIS,SP600,SLY,Applied Industrial Technologies,1.257556,2.789,65.674,1.36,0.0135,0.232,0.218,382784992,0.10501,1660262400,error,17.155518,90220376,0.2917,942924000,0.96079004,Industrial Distribution,error,,1150416000,3:2,3945344512,172111008,0.09032,0.2195,1.32,4.039931,1.0823679,0.065170005,1.771,0.08776,0.23365,0.166,94.614,38457400,3.14,,188084000,4.892,721363008,3645104896,error,1.31,0.012983151,24.738365
SIG,2022-08-02 00:00:00,0.6160003662109375,-0.3839996337890625,189666.51275634766,-118233.48724365234,71433.02551269531,3235137.8172154697,11384500.0,0.2841703910769441,0.1745107637242973,1.628383172546845,3235137.8172154697,11384500.0,0.2841703910769441,0.08725538186214865,3.25676634509369,83.0,111.91999816894531,111.91999816894531,-6.472765663609058,18.90999984741211,0.4933196525758194,61.47999954223633,51.18493413932725,58.208066609700516,65.2311990800738,76.3464984703064,14.727030520031189,0.08995603903528865,-0.08656595250050446,0.37523723640029616,,1.7871690555761879,0.8935845277880939,-6.719887779940897,Consumer Cyclical,VCR,SP600,SLY,Signet Jewelers Limited,2.34951,1.643,72.4,0.8,0.012999999,,,966200000,0.121149994,1658966400,error,5.068425,618124992,0.39327,3087700000,1.11764,Luxury Goods,1658966400,0.2,1221091200,1:2,2859705344,960700032,0.101210006,0.091400005,0.69,2.274678,0.35856128,0.06871,0.509,0.08093,0.28241,0.089,154.34,46514400,6.79,,927600000,19.942,1382400000,7975499776,error,0.74,0.012067841,7.590123
AIN,2022-08-02 00:00:00,0.13661188516730452,-0.8633881148326955,12062.82946027299,-76237.17053972701,-64174.341079454025,464129.6807195627,1837800.0,0.25254634928695324,0.15521486661014178,1.6270757743926818,464129.6807195627,1837800.0,0.25254634928695324,0.07760743330507089,3.2541515487853636,91.52999877929688,91.52999877929688,91.52999877929688,-0.2687078036944609,17.639999389648438,0.6280258872698173,89.94999694824219,74.17664918176355,81.78598403930664,89.39531889684973,83.6282816696167,3.4909499430325597,0.5918825128576577,0.048999595755002526,0.6157315159430261,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
PRK,2022-08-02 00:00:00,0.08551924910906993,-0.9144807508909301,2018.2542789740503,-21581.74572102595,-19563.491442051898,152390.16029148398,534900.0,0.2848946724462217,0.17529139665840282,1.6252632923075343,152390.16029148398,534900.0,0.2848946724462217,0.08764569832920141,3.2505265846150686,141.9600067138672,145.3300018310547,145.3300018310547,-2.25147373083211,18.68999481201172,0.5355324628151925,130.17999267578125,114.0580171899114,121.57340016682943,129.08878314374746,127.49974025726318,7.08332492331398,0.6021946162146586,0.3838301667475198,8.43751147742944e-05,,0.5315318742488331,0.26576593712441654,-4.861755873603537,Financial Services,VFH,SP600,SLY,Park National Corporation,0.758194,,,4.16,0.0321,-0.118,-0.123,,0,1660780800,error,16.905807,,0,471753000,0.52362996,Banks—Regional,error,,1101686400,105:100,2125092096,,0.41524,0.4667,3.59,1.9883149,4.6294875,0.31628,,0.014680001,0.137,-0.059,28.258,16219600,28.72,,171114000,10.531,360233984,459033984,error,4.11,0.03157167,13.237019
SWKS,2022-08-02 00:00:00,0.31304131491217885,-0.6869586850878211,300269.22926376195,-658930.770736238,-358661.54147247603,10865025.48344998,32110500.0,0.3383636344326616,0.20839033347236066,1.6237011995450337,10865025.48344998,32110500.0,0.3383636344326616,0.10419516673618033,3.2474023990900673,189.67999267578125,189.67999267578125,189.67999267578125,-11.310680412982036,21.62999725341797,0.8497522971468554,108.12999725341797,88.70244747945952,100.62453318277994,112.54661888610036,130.44733196258545,23.578843855633213,0.5586376123481978,0.11183673469387755,0.2518011458589723,,2.6037306181455055,1.3018653090727528,-5.136263740667709,Technology,VGT,SP500,SPY,"Skyworks Solutions, Inc.",1.163899,3.984,46.359,2.24,0.020599999,-0.046,-0.059,2075500032,0.39359,1653264000,error,8.696193,608875008,0.47877,2512400000,0.76484,Semiconductors,error,,956188800,2:1,18510112768,1645699968,0.29149,0.26459998,0.82,3.4925888,3.5101573,0.25974,2.258,0.13487001,0.27668,0.14,31.998,165387008,1.41,,774800000,4.815,2405400064,5273299968,error,2.06,0.019051142,12.477145
CCRN,2022-08-02 00:00:00,0.6917805087391781,-0.30821949126082193,393553.9314217184,-175346.06857828159,218207.8628434368,3146011.5684913136,15765500.0,0.19955038333648242,0.12334299090970631,1.6178493959382259,3146011.5684913136,15765500.0,0.19955038333648242,0.061671495454853155,3.2356987918764517,18.899999618530273,30.399999618530273,30.399999618530273,0.05994163624854648,13.680000305175781,2.245296491843333,26.84000015258789,13.46583425342657,21.41120002746582,29.35656580150507,22.018549942970274,3.462625955930416,0.813445712686868,0.8514285714285714,2.672491002135397e-18,,1.7333898399192451,0.8666949199596226,-6.595012920816061,Healthcare,VHT,SP600,SLY,"Cross Country Healthcare, Inc.",0.929757,2.444,65.704,,,2.075,2.187,225902000,0.105749995,,error,18.54054,-133688496,0.22392,374999000,0.95631,Medical Care Facilities,error,,,,1042821568,-89729000,0.10092,0,1.49,4.678602,0.48817965,0.081709996,2.415,0.19832,0.65893996,1.396,57.889,38003700,4.85,,1208000,0.032,233955008,2136142976,error,,,17.182217
EVTC,2022-08-02 00:00:00,0.0689668780089974,-0.9310331219910026,9469.152350635342,-127830.84764936466,-118361.69529872932,658872.4266195141,3271200.0,0.2014161245474181,0.12459937448620559,1.6165099173087496,658872.4266195141,3271200.0,0.2014161245474181,0.062299687243102794,3.233019834617499,44.810001373291016,51.060001373291016,51.060001373291016,-4.618828122562464,6.479999542236328,0.4845137224465222,39.0,34.19971066677545,36.862666829427084,39.525622992078716,41.66583902359009,4.2631224070305445,0.5985748299037841,0.07682882766131224,0.43164538304508837,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
BK,2022-08-02 00:00:00,0.4404768392370572,-0.5595231607629427,1080665.8773841963,-1372734.1226158037,-292068.24523160746,11935136.86836069,61635800.0,0.19363968453984035,0.11989550499043423,1.6150704278303822,11935136.86836069,61635800.0,0.19363968453984035,0.05994775249521712,3.2301408556607645,52.900001525878906,64.62999725341797,64.62999725341797,-7.659478669219297,6.960002899169922,0.6097942843813322,42.95000076293945,39.97177683432087,43.16820009867351,46.36462336302615,51.63345775604248,7.206983919512029,0.06370196337018243,-0.2351980596240121,0.01598914084750501,,0.5315318742488331,0.26576593712441654,-4.861755873603537,Financial Services,VFH,SP500,SPY,The Bank of New York Mellon Cor,1.135376,,,1.48,0.0345,-0.089,-0.15,,0,1658448000,error,9.2021055,,0,16162000000,0.85147005,Asset Management,1658448000,0.37,1183334400,9434:10000,35322179584,,0.26547,0.3469,1.58,0.97721833,2.1746092,0.21252,,0.00748,0.07916,0.04,19.832,808102976,1.6,,180895006720,223.851,65332998144,16243000320,error,1.36,0.031664725,11.15051
MYGN,2022-08-02 00:00:00,0.8055546234663945,-0.19444537653360555,319966.2964408519,-77233.70355914813,242732.59288170375,5292123.029049248,10777800.0,0.4910207119309366,0.3040804932391818,1.6147721502961143,5292123.029049248,10777800.0,0.4910207119309366,0.1520402466195909,3.2295443005922286,35.34000015258789,36.95000076293945,36.95000076293945,-2.7551214709387724,10.739999771118164,0.8919916960898067,26.549999237060547,14.686176869120079,20.46273324330648,26.239289617492883,24.557249965667726,3.8007965227047817,0.9402719717809532,0.37632653061224486,0.0001151635449703892,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ESNT,2022-08-02 00:00:00,0.02777836646462934,-0.9722216335353706,9552.98022718603,-334347.01977281395,-324794.0395456279,1512378.3311452984,6680500.0,0.22638699665373826,0.14048054563126966,1.611518489171832,1512378.3311452984,6680500.0,0.22638699665373826,0.07024027281563483,3.223036978343664,50.16999816894531,50.16999816894531,50.16999816894531,-3.1086939595577716,8.28000259399414,0.48263044626335483,41.59000015258789,36.41945994760334,40.026733347574876,43.63400674754641,43.14997882843018,3.0965177539933557,0.1129469369004732,-0.05389955533050278,0.5808798909288235,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
