,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
PM,2022-08-04 00:00:00,0.34999936421550554,-0.6500006357844945,1138302.9322380887,-2113997.0677619115,-975694.1355238229,7740816.598119947,96542100.0,0.08018073563885546,0.1285248899644062,0.6238537582958505,7740816.598119947,96542100.0,0.08018073563885546,0.0642624449822031,1.247707516591701,101.5199966430664,112.4800033569336,112.4800033569336,-1.920756731100672,16.910003662109375,0.9778462870306757,98.0,88.81313524278622,99.03840006510416,109.2636648874221,97.83914829254151,5.879210412641987,0.2325956145186886,-0.5559183673469388,1.2231473563406287e-08,,0.9494143495315577,0.47470717476577884,-2.677674223531965,Consumer Defensive,VDC,SP500,SPY,Philip Morris International Inc,0.642537,0.894,,5,0.0506,0.029,0.028,13952000000,0.43869,1656547200,error,16.42496,9147124736,0.6663,21375000000,0.75735,Tobacco,1656547200,1.25,,,152234246144,12544000000,0.40555,0.85760003,,,4.7866383,0.28559,0.469,0.19747,,0.031,20.466,1550160000,1.37,,5036000256,3.249,28052000768,31804000256,error,5,0.05102041,16.851212
VNQ,2022-08-04 00:00:00,0.5784296859222248,-0.4215703140777752,1668306.9001368806,-1215893.0998631192,452413.8002737614,9273140.095830899,78946000.0,0.11746181055190762,0.1890667762474274,0.6212715575061586,9273140.095830899,78946000.0,0.11746181055190762,0.0945333881237137,1.2425431150123172,107.72000122070312,116.70999908447266,116.70999908447266,-3.9369580064738616,12.69000244140625,0.8066479105052007,97.05999755859375,86.90769993712473,93.86786661783853,100.82803329855233,103.6841501235962,7.238846042375359,0.4521035084907463,0.03183673469387755,0.7442507590409662,,error,error,error,error,error,,,Vanguard Real Estate ETF,,error,error,,,error,,error,error,,error,,error,error,error,error,error,,,,,,error,error,,,,,,error,error,error,error,error,error,error,71147307008,error,error,error,error,error,3.334,0.03434989,error
ODP,2022-08-04 00:00:00,0.3571424678884584,-0.6428575321115416,156499.82942872247,-281700.17057127756,-125200.34114255509,695227.4959596836,7904200.0,0.08795671870140982,0.14171306886932744,0.6206676589758567,695227.4959596836,7904200.0,0.08795671870140982,0.07085653443466372,1.2413353179517135,48.31999969482422,48.31999969482422,48.31999969482422,-3.0340906874207527,11.440000534057617,0.8445379264560919,36.75,28.21232786742767,34.75026667277018,41.28820547811269,40.72600006103516,4.450975657172944,0.5034042784870598,-0.16659862556700858,0.08791675860311361,,1.7926309485634295,0.8963154742817148,-6.296057537481843,Consumer Cyclical,VCR,SP600,SLY,The ODP Corporation,1.879948,1.044,61.193,,,0.158,0.038,405000000,0.04782,1582848000,error,8.580953,314750016,0.21868,1863000000,0.98367,Specialty Retail,1582848000,0.25,1593561600,1:10,1773052672,267000000,0.03684,0,0.58,1.1858383,0.20935796,-0.024319999,0.581,0.038510002,0.10371,0.002,162.865,49196800,8.74,,557000000,11.322,913000000,8469000192,error,0,0,10.095239
FULT,2022-08-04 00:00:00,0.575759327225963,-0.42424067277403693,672889.925728983,-495810.074271017,177079.85145796603,7736834.752329574,23060500.0,0.3355016045762049,0.5407610461063069,0.6204248752604297,7736834.752329574,23060500.0,0.3355016045762049,0.27038052305315347,1.2408497505208593,18.40999984741211,19.170000076293945,19.170000076293945,-2.500000464451933,3.0799989700317383,1.139890589407739,16.350000381469727,13.60850960901188,15.17060152689616,16.73269344478044,16.211005630493165,1.116088085090029,0.32688584153750844,0.18545757823433603,0.0575703153725297,,0.6516083283540954,0.3258041641770477,-4.869771344734941,Financial Services,VFH,SP400,MDYG,Fulton Financial Corporation,0.764154,,,0.6,0.0359,0.103,0.077,,0,1656547200,error,12.633588,,0,935988000,0.67564005,Banks—Regional,error,,1147824000,105:100,2669581056,,0.37127,0.36020002,1.2,1.0656793,2.9268768,0.29794002,,0.01059,0.10524,0.09,5.655,161304000,4,,542320000,3.367,1013315008,912092032,error,0.55,0.033639144,10.608974
ZYXI,2022-08-04 00:00:00,1.0,0.0,270400.0,0.0,270400.0,401955.8725867238,4997600.0,0.08042978081213459,0.13008990245961877,0.6182630572507409,401955.8725867238,4997600.0,0.08042978081213459,0.06504495122980938,1.2365261145014819,14.236364364624023,14.236364364624023,14.236364364624023,-6.495774353215538,2.5799994468688965,0.4865866866741611,8.649999618530273,6.8426409554243195,7.734600006739298,8.626559058054278,8.24975909948349,2.10678967078839,0.20388970751527302,0.3837982105845572,8.711169301486728e-05,,1.4500674738819292,0.7250337369409646,-5.819288273875482,Healthcare,VHT,SP600,SLY,"Zynex, Inc.",0.822051,3.752,44.907,,,0.143,0.192,28580000,0.19986999,1641340800,error,13.3538475,9723750,0.80311996,103379000,0.35756,Medical Distribution,1641340800,0.1,1641340800,11:10,333370176,12805000,0.18114,0,,4.890141,2.3313577,0.13793,2.906,0.15928,0.31231,0.185,3.684,38406700,8.6,,26877000,0.7,30990000,142994000,error,0,0,16.074074
ROCK,2022-08-04 00:00:00,0.04895082509483389,-0.9510491749051662,5482.492410621396,-106517.50758937861,-101035.01517875721,465146.6443194958,2689900.0,0.17292339652756453,0.2802442900700162,0.6170452089652259,465146.6443194958,2689900.0,0.17292339652756453,0.1401221450350081,1.2340904179304517,79.4000015258789,79.4000015258789,79.4000015258789,-10.94737016150462,9.689998626708984,0.6983429887431497,44.040000915527344,37.053964388981235,42.08033325195313,47.10670211492502,52.60405004501343,12.865567225278799,0.5015427292701244,0.14221506396881203,0.14549270696489613,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
KAMN,2022-08-04 00:00:00,0.33333110251502457,-0.6666688974849755,29699.80123408869,-59400.198765911315,-29700.397531822626,463649.3344966234,2742000.0,0.16909166101262707,0.27405160375881066,0.6170066465345063,463649.3344966234,2742000.0,0.16909166101262707,0.13702580187940533,1.2340132930690126,46.5,46.5,46.5,-4.311259332160774,10.569997787475586,0.8410433812195905,31.309999465942383,26.749896353775323,32.494345041910805,38.23879373004629,38.25509449005127,4.444093381964417,0.7285522150843553,-0.5510204081632653,1.6395769802108334e-08,,1.8869261450642512,0.9434630725321256,-3.6235337908205465,Industrials,VIS,SP600,SLY,Kaman Corporation,1.253299,4.802,26.439,0.8,0.025999999,-0.512,-0.495,103802000,0.14926,1655424000,error,14.527522,41863124,0.33692002,236618000,0.91592,Aerospace & Defense,error,,562809600,8:5,882015808,50096000,0.0971,0.56340003,1.54,1.1208636,1.2683119,0.05712,2.789,0.03472,0.051119998,-0.079,24.927,27850200,3.36,,129097000,4.614,208010000,695425024,error,0.8,0.025550943,285.3153
MDLZ,2022-08-04 00:00:00,0.15454400432795345,-0.8454559956720465,876697.2277516144,-4796102.7722483855,-3919405.544496771,16616379.362264015,121921800.0,0.13628718869196496,0.22224002586785152,0.6132432182716002,16616379.362264015,121921800.0,0.13628718869196496,0.11112001293392576,1.2264864365432004,65.5999984741211,69.47000122070312,69.47000122070312,-1.5720001220703126,7.5,0.8888495080865974,64.25,58.865480754843304,61.979727300008136,65.09397384517297,62.86531351089477,2.4929639446307683,0.14560081024014704,0.2359183673469388,0.015629943323604966,,0.9494143495315577,0.47470717476577884,-2.677674223531965,Consumer Defensive,VDC,SP500,SPY,"Mondelez International, Inc.",0.605937,0.678,71.502,1.54,0.023599999,-0.289,-0.307,6018999808,0.20145,1664409600,error,20.282747,3020375040,0.37904,11254000000,0.80449,Confectioners,1656460800,0.35,,,87010639872,4316000256,0.16474001,0.5091,3.5,3.166808,2.9121976,0.12929,0.385,0.04644,0.14050001,0.095,21.487,1370569984,1.6,,2050000000,1.496,19701000192,29877999616,error,1.4,0.021789882,23.085455
EQIX,2022-08-04 00:00:00,0.7489542313408822,-0.2510457686591177,249401.75903651377,-83598.2409634862,165803.51807302758,537734.8764501843,8080700.0,0.06654558100785628,0.10853364407086707,0.6131332047084435,537734.8764501843,8080700.0,0.06654558100785628,0.05426682203543354,1.226266409416887,845.6199951171875,885.260009765625,885.260009765625,-4.801499845417034,109.3699951171875,0.8300287525060368,697.0,609.8314126012627,660.3450659179688,710.8587192346748,727.1599517822266,63.31733563094785,0.3219050130590168,-0.09799919151000505,0.31546632167208377,,0.1948446004477883,0.09742230022389416,-4.379788469574338,Real Estate,VNQ,SP500,SPY,"Equinix, Inc.",0.474176,2.045,153.617,12.4,0.0178,2.118,2.165,2461144064,0.37530997,1660608000,error,77.360275,2290738432,0.44458,2787604000,0.95413,REIT—Specialty,1652745600,3.1,1041292800,1:32,62776315904,2939555072,0.113000005,1.7009,3.28,5.905719,9.572999,0.09748,1.681,0.01626,0.06008,0.096,72.477,91075200,2.55,,1891310976,20.766,16328885248,6557643776,error,11.94,0.01713056,98.18804
FLO,2022-08-04 00:00:00,0.029406979810049534,-0.9705930201899504,22949.207043762657,-757450.7929562373,-734501.5859124747,958832.0704599167,17950600.0,0.05341504297683179,0.0872800753656949,0.6119958392912476,958832.0704599167,17950600.0,0.05341504297683179,0.04364003768284745,1.2239916785824951,25.479999542236328,29.729999542236328,29.729999542236328,-0.45354003026438716,4.520000457763672,0.7576673532855861,27.6299991607666,24.50598672848736,26.55193327585856,28.597879823229757,26.53387176513672,1.1536141508541076,0.7430840412267923,0.4816032604884742,8.324971807923845e-07,,0.9494143495315577,0.47470717476577884,-2.677674223531965,Consumer Defensive,VDC,SP400,MDYG,"Flowers Foods, Inc.",0.240527,1.522,82.716,0.88,0.031,0.183,0.194,486264992,0.10892,1654646400,error,21.42857,197519376,0.49462003,2155520000,0.76491,Packaged Foods,1654646400,0.22,1371686400,3:2,6043196928,370768992,0.08048,0.8155,20.28,4.1406364,1.3536018,0.0493,0.998,0.068,0.15325,0.103,21.072,212042000,5.04,,205147008,0.967,1207171968,4464530944,error,0.84,0.029567054,27.669903
VRE,2022-08-04 00:00:00,0.8101270559830994,-0.18987294401690055,826005.5462803681,-193594.4537196318,632411.0925607363,1369985.9588912479,8938800.0,0.15326284947546068,0.25158057369880116,0.6091998568178438,1369985.9588912479,8938800.0,0.15326284947546068,0.12579028684940058,1.2183997136356877,18.399999618530273,19.899999618530273,19.899999618530273,-3.785713053074237,4.200000762939453,0.661816971765554,14.100000381469727,11.8112334244587,14.128399995168051,16.4455665658774,16.54209997177124,1.868737142747984,0.7044738245169441,-0.4678946388964752,1.7043696610540393e-06,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
TOL,2022-08-04 00:00:00,0.7401963075921933,-0.25980369240780665,670099.7172632127,-235200.28273678737,434899.4345264253,2023499.969744444,26678600.0,0.07584730719544669,0.12479816354844056,0.6077598022186157,2023499.969744444,26678600.0,0.07584730719544669,0.06239908177422028,1.2155196044372314,68.87999725341797,75.61000061035156,75.61000061035156,-6.383821611345344,11.619998931884766,0.7973919442860943,48.63999938964844,42.379334306897285,47.2819999440511,52.18466558120492,54.752803821563724,8.709314680886319,0.3170327076787557,0.06296001877353567,0.519446248790497,,1.7926309485634295,0.8963154742817148,-6.296057537481843,Consumer Cyclical,VCR,SP400,MDYG,"Toll Brothers, Inc.",1.464823,4.902,63.714,0.74,0.0156,0.832,0.725,1285843968,0.1373,1657152000,error,4.422263,359524384,0.23171,1969435000,0.88388,Residential Construction,1657152000,0.2,1121040000,2:1,5526944256,1070888000,0.12911999,0.08939999,,1.0334967,0.5901398,0.10483,0.308,0.06712,0.18989,0.18,77.26,114977000,2.24,,535038016,4.653,3427589120,9365482496,error,0.71,0.01459704,5.8909316
DAR,2022-08-04 00:00:00,0.29932114015238015,-0.7006788598476198,396570.57858788845,-928329.4214121115,-531758.842824223,5637969.67167826,26981600.0,0.20895609125026907,0.34467995031707777,0.606232219361893,5637969.67167826,26981600.0,0.20895609125026907,0.17233997515853888,1.212464438723786,79.6500015258789,87.44000244140625,87.58999633789062,-1.2504729862914,31.70000457763672,0.9205729621410639,71.68000030517578,50.639014023159476,68.49000010172526,86.34098618029104,71.49589988708496,7.609694566598346,0.7446017685528497,-0.39918367346938777,4.306011705075634e-05,,0.9494143495315577,0.47470717476577884,-2.677674223531965,Consumer Defensive,VDC,SP400,MDYG,Darling Ingredients Inc.,1.226905,1.548,53.785,,,0.267,0.239,917854976,0.18135999,,error,10.815037,267452000,0.25959,1241984000,0.96669996,Packaged Foods,,,879120000,3:1,11616087040,717806976,0.1187,0,0.31,3.3910131,2.2952218,0.13578,0.79,0.06152,0.21288,0.305,31.227,161514000,1.8,,99460000,0.616,1880152960,5060986880,error,0,0,17.247002
INVA,2022-08-04 00:00:00,0.931036183723737,-0.06896381627626304,447455.98989762797,-33144.01010237201,414311.97979525593,1495284.074798773,15433100.0,0.09688812194560867,0.16083081537355626,0.6024226247971816,1495284.074798773,15433100.0,0.09688812194560867,0.08041540768677813,1.2048452495943631,15.470000267028809,20.709999084472656,20.709999084472656,-6.876846804650361,2.0299997329711914,0.9904637763811894,14.3100004196167,13.980968534650053,14.751400000254314,15.521831465858575,16.802149987220766,1.6559403789114335,0.1608668417585301,-0.5249823420941637,8.162450398109791e-08,,1.4500674738819292,0.7250337369409646,-5.819288273875482,Healthcare,VHT,SP600,SLY,"Innoviva, Inc.",0.500212,3.18,96.033,,,-0.985,-0.989,362836992,0.89851,1441670400,error,8.968944,251610368,0.94995004,391290000,1.144,Biotechnology,error,,1401753600,1241:1000,1003467328,372228992,0.89808,0,0.63,2.4909434,2.484931,0.24638,3.139,0.23527999,0.4327,0.074,5.816,69492200,11.33,,283580000,4.068,543027968,403820992,error,0,0,4.702051
NEE,2022-08-04 00:00:00,0.6923084889702075,-0.30769151102979253,6008683.837470225,-2670516.1625297754,3338167.6749404497,15187454.537192175,154380300.0,0.09837689483173809,0.16338383721975847,0.6021213389633935,15187454.537192175,154380300.0,0.09837689483173809,0.08169191860987923,1.204242677926787,87.69000244140625,93.7300033569336,93.7300033569336,-0.6046385399627584,18.540000915527344,0.9292689424247923,87.9800033569336,70.87414470354815,78.33186676025392,85.78958881695968,80.78240127563477,6.0033367633695365,0.9009964765427974,0.549836784809287,1.802689527654818e-08,,1.4862660745453846,0.7431330372726923,-1.0751414913262713,Utilities,VPU,SP500,SPY,"NextEra Energy, Inc.",0.469296,0.534,142.54,1.66,0.019199999,4.385,4.391,6594999808,0.37709,1661731200,error,28.564938,-10639250432,0.45634,8589000000,0.79945,Utilities—Regulated Electric,1653609600,0.425,1603756800,4:1,181807153152,8851000320,0.124189995,1.2462001,3.3,4.7438803,10.3955145,0.14752,0.298,0.00947,0.03738,0.32,8.905,1964780032,2.71,,2860999936,1.456,63582998528,17489000448,error,1.62,0.018413275,67.676926
CNXC,2022-08-04 00:00:00,0.46537382071484124,-0.5346261792851588,90747.89503939405,-104252.10496060595,-13504.209921211906,360590.30327037245,5151000.0,0.07000394161723403,0.11634134081432806,0.6017116626578595,360590.30327037245,5151000.0,0.07000394161723403,0.05817067040716403,1.203423325315719,,208.47999572753906,208.47999572753906,,41.150001525878906,,136.16000366210938,118.84508176442796,140.18084681193034,161.51661185943271,167.52160026550294,22.698329600197642,0.6543981206943951,-0.5395918367346939,3.21747629815449e-08,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
UAL,2022-08-04 00:00:00,0.6446286984347168,-0.3553713015652832,5792504.558394678,-3193295.4416053216,2599209.1167893563,16981881.531027652,224429000.0,0.07566705519798089,0.12610927540479128,0.6000118147939661,16981881.531027652,224429000.0,0.07566705519798089,0.06305463770239564,1.2000236295879323,54.52000045776367,54.52000045776367,54.52000045776367,-3.79236271489917,12.569999694824219,0.6588428430049785,38.630001068115234,31.77778090973651,39.12840006510417,46.47901922047183,43.434250049591064,4.595600479856015,0.5197821435363582,-0.2998367013744552,0.0021397448052389006,,1.8869261450642512,0.9434630725321256,-3.6235337908205465,Industrials,VIS,SP500,SPY,"United Airlines Holdings, Inc.",1.287108,1.04,994.45,,,,,1552999936,0.0436,1199664000,error,6.2306423,2220499968,0.23868999,3265000000,0.62162,Airlines,1199664000,2.15,,,12357495808,3112000000,-0.020469999,0,,3.1173756,0.34692577,-0.03428,0.951,-0.00644,-0.27537,1.214,109.667,326744992,1.59,,20074999808,61.439,39419998208,35619999744,error,0,0,error
K,2022-08-04 00:00:00,0.09621964296482347,-0.9037803570351766,337124.763055852,-3166575.2369441483,-2829450.473888296,4128917.1936860504,47655900.0,0.08664021020872652,0.1450506467344625,0.5973100579643381,4128917.1936860504,47655900.0,0.08664021020872652,0.07252532336723125,1.1946201159286762,68.5999984741211,75.55999755859375,75.55999755859375,0.173134953802287,10.049995422363281,1.0088610322434646,73.81999969482422,66.80031234532095,70.82999989827475,74.85968745122855,66.0266238975525,4.1473784029970995,0.8352493674956565,0.5569620717485286,1.1632082776457438e-08,,0.9494143495315577,0.47470717476577884,-2.677674223531965,Consumer Defensive,VDC,SP500,SPY,Kellogg Company,,,,2.36,0.0319,,,,0,1661904000,error,17.53271,,0,4597000000,0.87378997,Packaged Foods,1653955200,0.58,872467200,2:1,25353990144,,0,0.51669997,9.02,6.6809115,,0,,,,,41.552,337872992,4.47,,,,,,error,2.32,0.031427797,16.712696
LNC,2022-08-04 00:00:00,0.0468750931322846,-0.9531249068677154,190598.8161851824,-3875501.1838148176,-3684902.367629635,2885774.4115721127,31333600.0,0.09209839953187993,0.15420949838249126,0.5972290974155497,2885774.4115721127,31333600.0,0.09209839953187993,0.07710474919124563,1.1944581948310995,71.68000030517578,77.56999969482422,77.56999969482422,-6.9057210315851405,12.40999984741211,0.9700054955314013,47.040000915527344,43.08953845289123,50.33766667683919,57.58579490078715,62.851576023101806,8.846337660045528,0.5989558398228362,-0.23193141990701197,0.017515567956535305,,0.6516083283540954,0.3258041641770477,-4.869771344734941,Financial Services,VFH,SP500,SPY,Lincoln National Corporation,,13.706,70.723,1.8,0.0348,-0.598,-0.629,1407000064,0.07166,1657238400,error,4.102243,,0.23804002,5304000000,0.77158,Insurance—Life,1657238400,0.45,930009600,2:1,8175220224,,0.07023,0.254,0.33,0.8895439,0.41635957,0.044770002,2.712,0.00241,0.05683,0.052,107.775,171947008,3.16,,5389000192,31.249,6497999872,19634999296,error,0.87,0.018494898,6.9408755
ITW,2022-08-04 00:00:00,0.6411147973289099,-0.35888520267109014,703302.9326698141,-393697.0673301859,309605.8653396282,4833060.165222901,20603600.0,0.23457357768656453,0.3932233722949692,0.596540272561936,4833060.165222901,20603600.0,0.23457357768656453,0.1966116861474846,1.193080545123872,242.07000732421875,249.80999755859375,249.80999755859375,-2.857898739160455,39.69000244140625,1.0163046027372984,209.4199981689453,170.0048164145121,192.21834493001305,214.431873445514,213.50792518615722,18.805888995387303,0.399130355881086,0.0008163265306122448,0.9933258869658097,,1.8869261450642512,0.9434630725321256,-3.6235337908205465,Industrials,VIS,SP500,SPY,Illinois Tool Works Inc.,1.123627,1.484,226.102,4.88,0.0234,-0.033,-0.048,3943000064,0.25966,1656460800,error,21.454077,,0.40494,5966000000,0.81384003,Specialty Industrial Machinery,1656460800,1.22,1148601600,2:1,66604834816,,0.23201,0.5789,3.1,19.114563,4.386225,0.17438,0.929,0.14094,0.76754,0.091,48.545,311443008,4.95,,879000000,2.83,7640000000,15185000448,error,4.88,0.023302455,24.660734
BEN,2022-08-04 00:00:00,0.6595716187260567,-0.34042838127394326,1239796.7717193689,-639903.2282806311,599893.5434387377,15968016.629377253,62058500.0,0.25730587476940714,0.43264432079337445,0.5947284233329697,15968016.629377253,62058500.0,0.25730587476940714,0.21632216039668722,1.1894568466659394,35.939998626708984,38.27000045776367,38.27000045776367,-5.4393399870833194,5.439998626708984,0.9858310553211873,27.6299991607666,22.28633568025027,25.129428253173828,27.972520826097384,28.61387011528015,3.596878375835196,0.5801615694536496,0.12816326530612246,0.1890877160534018,,0.6516083283540954,0.3258041641770477,-4.869771344734941,Financial Services,VFH,SP500,SPY,"Franklin Resources, Inc.",1.185185,4.372,28.576,1.16,0.0423,-0.416,-0.415,2472499968,0.29029,1656460800,error,7.2763157,-633449984,0.42972,3539200000,0.46286,Asset Management,error,,1374796800,3:1,13874631680,1596400000,0.25097,0.3412,-7.79,1.2362515,1.6289941,0.20252001,1.707,0.05268,0.14243001,-0.065,17.418,501795008,5.5,,3806299904,7.638,3937499904,8517300224,error,1.12,0.04053565,7.745098
MPC,2022-08-04 00:00:00,0.1408454109524641,-0.8591545890475359,615297.2622869348,-3753302.7377130655,-3138005.475426131,15739087.873505738,88493100.0,0.1778566676216082,0.30010560354261623,0.5926469400174057,15739087.873505738,88493100.0,0.1778566676216082,0.15005280177130811,1.1852938800348114,64.83999633789062,110.30999755859375,114.3499984741211,-0.5170160651429478,36.72999572753906,0.678611531621793,90.16999816894531,73.98213704667339,92.47933354695638,110.97653004723938,79.0229653930664,12.980238870106351,0.32730335677436795,-0.2939975745300152,0.002599996601337345,,1.1049917292032605,0.5524958646016302,-1.766812334405012,Energy,VDE,SP500,SPY,Marathon Petroleum Corporation,1.785866,1.449,89.568,2.32,0.0253,,,8572000256,0.06306,1660608000,error,21.379148,18097874944,0.08778,10443000000,0.79657996,Oil & Gas Refining & Marketing,error,,1433980800,2:1,55538348032,6418999808,0.038599998,0.5472,0.18,1.98434,0.40860155,0.07964,1.045,0.036930002,0.12817,0.679,222.006,615587968,1.92,,10597000192,19.588,28034000896,135922999296,error,2.32,0.025729178,6.333006
CC,2022-08-04 00:00:00,0.6320752000921287,-0.36792479990787125,655525.1900155466,-381574.80998445326,273950.3800310934,2333431.2670800937,25985200.0,0.08979847247972284,0.1521203417692667,0.5903120610649658,2333431.2670800937,25985200.0,0.08979847247972284,0.07606017088463335,1.1806241221299316,38.869998931884766,44.946998596191406,44.946998596191406,-1.5364425058622289,15.545000076293945,0.9060452206946894,34.959999084472656,25.782468633456876,35.454553324381514,45.126638015306156,33.04390522003174,4.230103923339243,0.06333519921870796,-0.20253166245401044,0.038027582352344505,,1.3972060710092504,0.6986030355046252,-3.6126695745877986,Basic Materials,VAW,SP400,MDYG,Chemours Company (The),1.816592,1.912,321.811,1,0.029000001,2.231,2.045,1320000000,0.19038999,1660262400,error,5.771382,321249984,0.25992,1381000000,0.78192,Specialty Chemicals,1652400000,0.25,,,5443792384,818000000,0.14712,0.1873,0.45,4.4969883,0.7852001,0.12707,1.218,0.08383001,0.83309996,0.157,43.059,155138000,2.6,,1248000000,8.044,3910000128,6933000192,error,1,0.02860412,6.4741697
MAC,2022-08-04 00:00:00,0.7222201618073253,-0.2777798381926747,1328668.4316769363,-511031.56832306366,817636.8633538727,5843112.692618823,40955300.0,0.14267048935348595,0.24259513652854187,0.5881011935979205,5843112.692618823,40955300.0,0.14267048935348595,0.12129756826427093,1.176202387195841,22.8799991607666,22.8799991607666,22.8799991607666,-12.442621797491492,3.0500001907348633,0.44928679491941215,10.229999542236328,8.032312767255338,10.004733320871988,11.97715387448864,14.751440877914428,3.5141629088867283,0.41162730996698754,-0.14484495367476893,0.13863569762283592,,0.1948446004477883,0.09742230022389416,-4.379788469574338,Real Estate,VNQ,SP400,MDYG,Macerich Company (The),1.971533,0.69,152.575,0.6,0.0585,,,429144000,0.51234,1660780800,error,-342.29666,,0.53618,487080000,0.87646,REIT—Retail,1652918400,0.15,1265846400,1014:1000,2272528128,,0.14338,2.5,-271.14,0.75097996,2.7131004,0.04425,0.579,0.00896,0.010650001,-0.106,3.907,215112992,5.78,,106384000,0.495,4663293952,837612992,error,0.6,0.05865103,42.787083
SLM,2022-08-04 00:00:00,0.14285714285714285,-0.8571428571428571,227028.57142857142,-1362171.4285714284,-1135142.857142857,3364505.9115549047,51739000.0,0.06502842945466485,0.11087654764479712,0.586493995673361,3364505.9115549047,51739000.0,0.06502842945466485,0.05543827382239856,1.172987991346722,20.8799991607666,20.8799991607666,20.8799991607666,-3.055452549324883,5.409999847412109,0.7125441005780435,15.369999885559082,13.97674307742724,16.877824668884276,19.778906260341312,17.822112212181093,1.2918646855095488,0.15619392659760506,-0.4286307531149528,1.1654524396482073e-05,,0.6516083283540954,0.3258041641770477,-4.869771344734941,Financial Services,VFH,SP400,MDYG,SLM Corporation,1.268624,1.225,264.222,0.44,0.028199999,1.932,1.44,,0,1661990400,error,5.5143886,,1,2060172000,1.1173999,Credit Services,error,,1398902400,2798:1000,4494403072,132910000,0.68029,0.118,0.31,2.390457,2.7110124,0.51271,1.217,0.03013,0.39716998,0.837,5.893,293176992,3.37,,3699139072,14.715,5223162880,1657831936,error,0.12,0.007807417,4.084732
COOP,2022-08-04 00:00:00,0.36666807951511043,-0.6333319204848896,158803.94523799434,-274296.0547620057,-115492.10952401135,1810562.9139153436,10723600.0,0.16883909451260246,0.28788170643718924,0.5864877508270578,1810562.9139153436,10723600.0,0.16883909451260246,0.14394085321859462,1.1729755016541157,38.650001525878906,52.34000015258789,52.34000015258789,-1.0799616619148316,10.379997253417969,0.5853820906742194,44.040000915527344,34.61254112492595,40.493200073242186,46.373859021558424,43.032700042724606,3.5141248218239958,0.7153213810991439,0.029399757453001513,0.7633036108488365,,0.6516083283540954,0.3258041641770477,-4.869771344734941,Financial Services,VFH,SP600,SLY,Mr. Cooper Group Inc.,1.439335,3.648,185.261,,,-0.582,-0.656,1708999936,0.54495996,,error,6.927132,6852375040,1,3318000000,0.92669,Mortgage Finance,,,1539216000,1:12,3201335552,5328000000,0.54624003,0,-1.94,0.79319715,1.0208341,0.40273997,0.502,0.05915,0.34899,0.044,41.819,71650304,8.29,,576000000,4.02,7479000064,3136000000,error,0,0,2.6883273
SSP,2022-08-04 00:00:00,0.5714266251592292,-0.42857337484077085,145428.0761030238,-109071.92389697618,36356.15220604763,684843.8677569018,4420400.0,0.15492803089243096,0.26493455678496336,0.5847784931211513,684843.8677569018,4420400.0,0.15492803089243096,0.13246727839248168,1.1695569862423025,23.610000610351562,23.610000610351562,23.610000610351562,-8.223216011512212,3.359999656677246,0.633316445942892,14.399999618530273,11.633120578648548,13.857399997711184,16.08167941677382,18.22890004634857,3.068840925087212,0.18509723023348462,-0.175051490775954,0.07339079051107149,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
