,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
HES,2022-08-18 00:00:00,0.7815701969320984,-0.2184298030679016,1021355.9333508662,-285444.0666491338,735911.8667017324,7467244.460982151,32366600.0,0.23070833701971016,0.10295458865297365,2.240874739418879,7467244.460982151,32366600.0,0.23070833701971016,0.051477294326486824,4.481749478837758,91.08999633789062,131.44000244140625,131.44000244140625,-0.12022044458606194,27.20000457763672,0.7148869264988353,116.9000015258789,90.37698784878073,106.95339680989582,123.52980577101091,98.21899238586425,14.591320939155116,0.08317514447059315,0.013877551020408163,0.8869199923303159,,0.26409359675903576,0.13204679837951788,-1.650408901713833,Energy,VDE,SP500,SPY,Hess Corporation,1.619764,1.685,117.247,1.5,0.013300001,,,4757000192,0.52593,1655164800,error,10.879663,1137500032,0.69939005,5267000000,0.89389,Oil & Gas E&P,1655164800,0.375,1149120000,3:1,36110397440,2867000064,0.36064,0.26479998,0.19,5.033881,3.9923048,0.16186,1.514,0.10106,0.25191998,0.881,29.3,309615008,3.57,,2159000064,7.01,9095999488,9045000192,error,1.25,0.0106929,23.850716
PLAY,2022-08-18 00:00:00,0.9696974601075512,-0.030302539892448757,525672.9931243035,-16427.006875696472,509245.98624860705,5271554.015456584,15781500.0,0.33403377470180806,0.1491156708328507,2.240098393657357,5271554.015456584,15781500.0,0.33403377470180806,0.07455783541642536,4.480196787314714,49.439998626708984,52.53499984741211,52.53499984741211,-1.7324050000080462,14.222999572753906,0.3757439106019086,43.290000915527344,28.903050320663674,36.18976001739502,43.47646971412636,38.72114998817444,4.523322574083221,0.8265560368022098,0.3942857142857143,5.3399650148509094e-05,,1.3424538430865913,0.6712269215432957,-6.998267058025652,Communication Services,VOX,SP600,SLY,"Dave & Buster's Entertainment, ",1.802894,0.694,506.168,,,2.375,2.411,390155008,0.26188,1578528000,error,14.842106,208427744,0.32327,409161000,0.98456,Entertainment,error,,,,2048284416,354526016,0.16985,0,2.33,8.294118,1.3748565,0.1047,0.498,0.06643,0.58821,0.7,30.805,48422800,5.56,,139080992,2.842,1780403968,1489816960,error,0.16,0.0036960035,79.213486
PEG,2022-08-18 00:00:00,0.7636393901982272,-0.23636060980177281,1715210.4343242382,-530889.5656757619,1184320.8686484764,19849180.902329884,49173900.0,0.4036527690976287,0.18074841385616583,2.2332299381550507,19849180.902329884,49173900.0,0.4036527690976287,0.09037420692808291,4.466459876310101,65.33000183105469,75.61000061035156,75.61000061035156,-0.791313293738275,10.589996337890625,1.104611207657668,69.38999938964844,57.55306527951276,63.26106671651205,68.96906815351134,65.19069452285767,3.2604828569084696,0.851691809921155,0.3544304092945183,0.0002828997919422276,,1.3577722272207613,0.6788861136103806,-0.35108020065745815,Utilities,VPU,SP500,SPY,Public Service Enterprise Group,0.578118,0.893,143.609,2.16,0.032899998,,,2729999872,0.29849002,1662595200,error,20,-851249984,0.24076,3010000000,0.73167,Utilities—Regulated Electric,error,,1202169600,2:1,35093082112,1180999936,0.15132,,5.63,2.4861186,3.8369868,-0.14192,0.668,0.01766,-0.086899996,-0.199,18.174,505664000,2.09,,1603000064,3.211,19527999488,9146000384,error,2.02,0.029110823,error
QCOM,2022-08-18 00:00:00,0.7029133865266614,-0.29708661347333865,5488488.304677477,-2319711.695322523,3168776.609354954,27125429.06329314,144591300.0,0.18760069978825242,0.08415732923757942,2.2291665085835644,27125429.06329314,144591300.0,0.18760069978825242,0.04207866461878971,4.458333017167129,167.94000244140625,193.5800018310547,193.5800018310547,-2.627113990459187,38.43000030517578,0.7667700086175313,151.3800048828125,117.68767363716336,139.05680013020833,160.4259266232533,154.66064010620119,18.86738719232861,0.8005963763333384,0.5673469387755102,6.115213450783643e-09,,2.749022254792899,1.3745111273964494,-4.419069907365806,Technology,VGT,SP500,SPY,QUALCOMM Incorporated,1.223073,1.606,96.866,3,0.0207,0.859,0.84,16792999936,0.39848998,1661904000,error,12.680412,5584124928,0.57989,19304000000,0.7522,Semiconductors,error,,1092614400,2:1,165312004096,8727000064,0.35823002,0.2473,0.82,16.689281,3.9228306,0.30519,0.9,0.21996,1.0618,0.357,37.459,1120000000,1.67,,6848000000,6.098,15544999936,42140999680,error,2.66,0.017571675,18.754766
ROIC,2022-08-18 00:00:00,0.38095367847411443,-0.6190463215258856,152914.80653950953,-248485.19346049047,-95570.38692098093,3512989.136439136,13431600.0,0.2615465868875738,0.11736215234760486,2.228542862037171,3512989.136439136,13431600.0,0.2615465868875738,0.05868107617380243,4.457085724074342,18.860000610351562,20.09000015258789,20.09000015258789,-1.4245283811050145,3.1800003051757812,0.6113229772667947,18.170000076293945,14.833285566221814,16.570876324971515,18.308467083721215,17.864647521972657,1.0619297661039955,0.8795188569558405,0.6059616675035312,5.402565614282466e-10,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
POWI,2022-08-18 00:00:00,0.854504160044543,-0.14549583995545703,394011.86819653877,-67088.13180346123,326923.73639307753,1609200.7648658862,7518700.0,0.2140264626685313,0.09671711111571886,2.2129120710859076,1609200.7648658862,7518700.0,0.2140264626685313,0.04835855555785943,4.425824142171815,99.9800033569336,110.66000366210938,110.66000366210938,-3.8589967116516677,18.509994506835938,0.9262509471263684,83.29000091552734,69.69266761018392,77.79080001831055,85.88893242643718,85.97865009307861,8.485403986520556,0.5974804021845338,0.40996328448352115,2.6773487500063124e-05,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
UFPI,2022-08-18 00:00:00,0.9750009536767418,-0.024999046323258268,174525.17070813678,-4474.82929186323,170050.34141627356,2146368.711381832,7290600.0,0.2944022043976946,0.13320445336527184,2.2101528662137744,2146368.711381832,7290600.0,0.2944022043976946,0.06660222668263592,4.420305732427549,89.97000122070312,94.80000305175781,94.80000305175781,-0.3232933249685747,29.87999725341797,1.1934200659294854,89.97000122070312,58.94073323946593,77.77673360188801,96.6127339643101,81.3773885345459,6.874344197694588,0.930192013216256,0.640261384532033,5.443268673900926e-11,,1.2337715202325639,0.6168857601162819,-3.919986777513591,Basic Materials,VAW,SP600,SLY,"UFP Industries, Inc.",1.404427,2.884,14.139,1,0.0108,0.162,0.172,1001102016,0.10537,1661904000,error,12.592645,458343840,0.17692,1406967000,0.86,Lumber & Wood Production,error,,1510704000,3:1,5509870592,718606976,0.094280005,0.077199996,0.56,2.977094,0.579939,0.0686,1.481,0.16371,0.32988998,0.074,156.775,61887800,3.73,,173546000,2.768,328736992,9500776448,error,0.575,0.006391019,12.021334
DFS,2022-08-18 00:00:00,0.2755136199796031,-0.7244863800203969,309016.0761691228,-812583.9238308772,-503567.84766175435,5333154.66456021,31208000.0,0.1708906262676304,0.07756954075334913,2.20306352993655,5333154.66456021,31208000.0,0.1708906262676304,0.03878477037667456,4.4061270598731,133.77999877929688,133.77999877929688,133.77999877929688,-3.9240309386758288,19.349998474121094,0.8260445480167602,108.47000122070312,90.15951843227603,100.72953369140625,111.29954895053646,110.53630882263184,7.978356158400582,0.21122603274060464,0.5863618292015303,1.899476410582524e-09,,1.803823207196563,0.9019116035982815,-3.8469735897772344,Financial Services,VFH,SP500,SPY,Discover Financial Services,1.445302,1.237,145.198,2.4,0.0221,-0.286,-0.346,,0,1661299200,error,7.4605727,,0.95397,11369000000,0.86132,Credit Services,1653436800,0.6,,,29204713472,6309000192,0.56325,0.1362,0.12,2.3157735,2.732477,0.42206,1.236,0.03999,0.33495,-0.223,37.047,273171008,1.96,,11438999552,41.875,19985000448,10688000000,error,2.1,0.01936019,6.937703
ADNT,2022-08-18 00:00:00,0.6984153895525913,-0.30158461044740875,346902.9239907721,-149797.07600922792,197105.84798154418,3178075.7380256993,16810000.0,0.18905863997773345,0.08586737170199484,2.201751797340052,3178075.7380256993,16810000.0,0.18905863997773345,0.04293368585099742,4.403503594680104,50.959999084472656,50.959999084472656,50.959999084472656,-3.270951698758702,12.289999008178711,0.9065123358310333,37.560001373291016,26.28771948150676,32.38701325734456,38.486307033182364,38.86645004272461,6.597782167749521,0.43626533670620166,0.3420408163265306,0.00045682101880214706,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ATNI,2022-08-18 00:00:00,0.8461556929676204,-0.15384430703237956,33676.99658011129,-6123.003419888706,27553.993160222584,283308.7322156661,1077600.0,0.2629071382847681,0.11959271927740342,2.1983540459092428,283308.7322156661,1077600.0,0.2629071382847681,0.05979635963870171,4.3967080918184855,48.25,48.25,48.9900016784668,0.4563762306884072,7.4499969482421875,1.1939916788368328,49.630001068115234,42.22462443594874,45.764400024414066,49.30417561287939,41.32504995346069,3.7700632875595126,0.7443420610994871,0.4579591836734694,2.696422342406158e-06,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ROCK,2022-08-18 00:00:00,0.9418613935167935,-0.05813860648320647,98801.26017991164,-6098.739820088359,92702.52035982328,686764.6051589504,2900100.0,0.2368072153232476,0.10772350687963356,2.19828728364597,686764.6051589504,2900100.0,0.2368072153232476,0.05386175343981678,4.39657456729194,79.4000015258789,79.4000015258789,79.4000015258789,-8.00000099861193,11.459999084472656,0.754815372210513,48.84000015258789,36.76847286307257,42.846800003051754,48.92512714303094,51.45545007705689,12.278271602204319,0.8590221768315083,0.4801960383990248,8.711711062476301e-07,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
KHC,2022-08-18 00:00:00,0.9578936378676175,-0.04210636213238247,7246273.791740953,-318526.2082590469,6927747.583481906,32902942.191249404,140338000.0,0.23445497435654922,0.10672841062270107,2.196743800349265,32902942.191249404,140338000.0,0.23445497435654922,0.053364205311350534,4.39348760069853,44.869998931884766,44.869998931884766,44.869998931884766,-4.795644881850538,4.135002136230469,1.0383516750365551,38.2599983215332,36.04784755527199,37.795040181477866,39.54223280768374,37.96410013198852,2.504274372208818,0.1637443318544145,0.27718761511985185,0.004567047561849454,,1.2389014670724086,0.6194507335362043,-2.0131889700213565,Consumer Defensive,VDC,SP500,SPY,The Kraft Heinz Company,0.735664,0.892,43.114,1.6,0.0419,,,6017999872,0.23478001,1661385600,error,13.960145,2859749888,0.31851,8695000000,0.76392996,Packaged Foods,1653523200,0.4,,,47216201728,4123000064,0.19900998,1.3008,-8.87,0.9672884,1.8420802,0.059180003,0.402,0.03379,0.0308,-0.009,20.924,1225440000,1.88,,1518000000,1.239,21127000064,25632000000,error,1.6,0.041819133,31.325201
KOP,2022-08-18 00:00:00,0.8999994798141896,-0.10000052018581038,84059.95141464531,-9340.048585354689,74719.90282929063,725705.3580200025,2478100.0,0.29284748719583653,0.1334265009963213,2.1948225053425525,725705.3580200025,2478100.0,0.29284748719583653,0.06671325049816065,4.389645010685105,37.439998626708984,37.439998626708984,37.439998626708984,-5.5641888855059225,5.920000076293945,0.9644642056856415,26.459999084472656,20.176351233564194,23.56919999440511,26.962048755246027,27.715399961471558,3.5385228753933693,0.26248751934153425,0.1716388703071869,0.07895113293175013,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
CVBF,2022-08-18 00:00:00,0.970587575312188,-0.029412424687812046,452584.98636807327,-13715.013631926757,438869.97273614653,2150461.0008226824,11810800.0,0.1820758120383617,0.08310970633870692,2.190788778585336,2150461.0008226824,11810800.0,0.1820758120383617,0.04155485316935346,4.381577557170672,24.3700008392334,25.219999313354492,26.1299991607666,1.3557166974692496,5.510000228881836,0.9970660396400096,27.729999542236328,22.99900834260044,25.411464118957518,27.823919895314596,23.087249546051027,1.9485878954295623,0.9669700599187776,0.6789217952102786,3.6095317112681884e-12,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
LMAT,2022-08-18 00:00:00,0.6330296741409058,-0.3669703258590942,58935.062662518336,-34164.93733748167,24770.125325036664,532329.9693605946,2279500.0,0.23352926929615908,0.10684043230894495,2.1857761546759242,532329.9693605946,2279500.0,0.23352926929615908,0.053420216154472476,4.3715523093518485,60.790000915527344,60.790000915527344,60.790000915527344,-1.7552299791574946,14.34000015258789,0.9333738736094419,52.400001525878906,40.142439182529955,47.948933359781904,55.75542753703385,46.68053802490235,3.6506155231763917,0.8582100068980569,0.7616326530612245,5.977946051829697e-15,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ON,2022-08-18 00:00:00,0.7022219057436343,-0.29777809425636576,13129162.082926434,-5567437.917073568,7561724.165852865,34478459.65486227,171281300.0,0.20129727912423756,0.09226181087153716,2.1818049875968555,34478459.65486227,171281300.0,0.20129727912423756,0.04613090543576858,4.363609975193711,46.290000915527344,71.26000213623047,71.26000213623047,1.014425932533898,30.500003814697266,1.234964174229792,73.25,44.77957380894363,58.878933334350585,72.97829285975754,59.67779991149902,5.4261987515255035,0.9803152600721324,0.5340955937295275,4.479874558355292e-08,,2.749022254792899,1.3745111273964494,-4.419069907365806,Technology,VGT,SP500,SPY,ON Semiconductor Corporation,1.825538,2.793,64.577,,,1.43,1.476,2814799872,0.36948,,error,15.205451,748350016,0.46617,2714300000,1.03719,Semiconductors,,,,,31422607360,1974899968,0.29477,0,,5.8313236,4.124676,0.22599001,1.73,0.14482,0.37428,0.249,17.62,433236000,3.23,,1826400000,4.216,3493700096,7618200064,error,0,0,18.177944
XPO,2022-08-18 00:00:00,0.6582276647319575,-0.3417723352680425,482744.16931441764,-250655.8306855824,232088.33862883525,6738025.322011895,28182700.0,0.23908374009629646,0.10964057161519689,2.180613768919442,6738025.322011895,28182700.0,0.23908374009629646,0.05482028580759844,4.361227537838884,89.95999908447266,89.95999908447266,89.95999908447266,-5.7032577012373835,16.579998016357422,0.8139278714429579,58.439998626708984,42.46132138738826,52.42593320210774,62.390545016827225,63.700400066375735,10.769164671830147,0.8119682024238706,0.5836734693877551,2.2194445711418693e-09,,1.7160192907844143,0.8580096453922071,-3.2956523131373467,Industrials,VIS,SP400,MDYG,"XPO Logistics, Inc.",2.008946,1.107,219.274,,,-0.116,-0.096,1355000064,0.1016,,error,9.773124,503875008,0.19429001,2470000000,0.88958,Integrated Freight & Logistics,,,1627862400,1718:1000,6442240000,578000000,0.06651,0,,3.7738392,0.48307136,0.05204,0.997,0.04581,0.33248,0.014,115.965,115040000,3.01,,436000000,3.79,3743000064,13336000512,error,0,0,8.722741
DY,2022-08-18 00:00:00,0.8999994798141896,-0.10000052018581038,225629.86958941733,-25070.13041058266,200559.73917883466,1176084.603795831,4903100.0,0.23986551442879628,0.1101730613118975,2.1771702771310157,1176084.603795831,4903100.0,0.23986551442879628,0.05508653065594875,4.3543405542620315,101.16000366210938,105.27999877929688,105.27999877929688,1.2143352420089142,28.740005493164062,0.7395219422046734,115.54000091552734,83.44626398537224,98.10659998575848,112.76693598614472,92.1157498550415,7.2682471410160225,1.0,0.7404081632653061,3.275840548318653e-14,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
AMKR,2022-08-18 00:00:00,0.529412424687812,-0.470587575312188,400818.1467311425,-356281.8532688575,44536.29346228496,4896372.89183062,16616700.0,0.29466578152284273,0.13541388732201884,2.1760381254111514,4896372.89183062,16616700.0,0.29466578152284273,0.06770694366100942,4.352076250822303,27.709999084472656,29.5,29.5,-2.461352404670286,8.279999732971191,0.6501265919855052,22.110000610351562,14.232621800882939,18.828866653442383,23.425111506001826,21.09749997138977,2.4277058011654655,0.555907558892889,0.47996793532552523,9.067837267396706e-07,,2.749022254792899,1.3745111273964494,-4.419069907365806,Technology,VGT,SP400,MDYG,"Amkor Technology, Inc.",1.55673,1.66,42.236,0.2,0.0088,0,-0.008,1408241024,0.21641001,1654473600,error,7.053125,-60210376,0.19389,1225554000,0.4019,Semiconductors,1654473600,0.05,,,5525993472,1127233024,0.12606,0.0674,0.71,1.727384,0.8491955,0.10647,1.276,0.08575,0.2395,0.07,26.632,244838000,5.88,,1109058944,4.53,1363177984,6507328000,error,0.19,0.008455719,8.003546
RNST,2022-08-18 00:00:00,0.4259314203365405,-0.5740685796634595,70619.42949179842,-95180.57050820158,-24561.141016403155,1013927.0808140405,4857700.0,0.20872575103733051,0.09599333995729525,2.1743774217064096,1013927.0808140405,4857700.0,0.20872575103733051,0.04799666997864763,4.348754843412819,40.790000915527344,40.790000915527344,40.790000915527344,-2.046835310095066,7.899999618530273,0.8060843907379321,35.400001525878906,26.343601284217446,30.928799883524576,35.51399848283171,34.219249954223635,3.5738323322999617,0.9810968267525838,0.6930941048594976,1.3015455326783485e-12,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ETRN,2022-08-18 00:00:00,0.8157898699486521,-0.18421013005134795,2520627.540167345,-569172.4598326549,1951455.0803346904,27411516.53918319,106469000.0,0.2574600732530895,0.11861664968011894,2.1705222154511907,27411516.53918319,106469000.0,0.2574600732530895,0.05930832484005947,4.3410444309023815,9.789999961853027,11.520000457763672,11.520000457763672,-0.8350003761053534,3.999999523162842,1.1073609927647277,9.829999923706055,5.297911435790117,7.4914000129699705,9.684888590149825,8.327517499923706,1.2872070049622713,0.9379808056770261,0.5175804140733516,1.1856387393316817e-07,,0.26409359675903576,0.13204679837951788,-1.650408901713833,Energy,VDE,SP400,MDYG,Equitrans Midstream Corporation,2.104623,1.304,251.909,0.6,0.062800005,1.549,0.882,988256000,0.78463995,1659398400,error,15.66129,162399120,0.88373,1163611000,0.95294,Oil & Gas Midstream,1659398400,0.15,,,4254232576,1093592960,0.52105,,0.83,2.718365,3.3777075,-1.0474601,1.181,0.03451,-0.37015,-0.057,2.908,432780992,4.21,,114521000,0.265,6848949248,1259502976,error,0.6,0.06103764,error
CIR,2022-08-18 00:00:00,0.9102566610587268,-0.08974333894127313,152012.86239680738,-14987.137603192614,137025.72479361476,395194.07590603,2584100.0,0.15293296540614915,0.0705535327061573,2.167615986616677,395194.07590603,2584100.0,0.15293296540614915,0.03527676635307865,4.335231973233354,36.47999954223633,36.47999954223633,36.47999954223633,-6.6907081687440275,7.209999084472656,1.1272014197768072,20.399999618530273,13.296886438168169,16.71153331756592,20.12618019696367,23.491750025749205,5.331728661586441,0.77746212550864,0.26879093937928,0.005919079069343004,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
STAA,2022-08-18 00:00:00,0.6909965732700212,-0.3090034267299789,216558.32606282464,-96841.67393717538,119716.65212564926,2714500.3625394185,9387800.0,0.28915191658742395,0.13358459864952682,2.164560282477206,2714500.3625394185,9387800.0,0.28915191658742395,0.06679229932476341,4.329120564954412,161.7100067138672,163.0800018310547,163.0800018310547,-4.146830465846279,44.94999694824219,0.9350557955952302,100.48999786376953,55.930812325895744,78.12720001220703,100.32358769851831,78.37379993438721,15.603124311906589,0.9937501727899039,0.7741936129290399,2.1885912353016617e-15,,0.9096291173050826,0.4548145586525413,-5.983498233176071,Healthcare,VHT,SP400,MDYG,STAAR Surgical Company,1.076202,6.651,11.53,,,0.9,0.923,41730000,0.17177999,,error,126.36842,14030875,0.77704,178637000,0.95263,Medical Instruments & Supplies,error,,706147200,1:2,4571532800,32586000,0.15627,0,4.13,18.349255,18.819088,0.11984,5.895,0.07691,0.1187,0.245,5.115,47600300,6.82,,193067008,4.038,31859000,242920000,error,,,204.77612
LUMN,2022-08-18 00:00:00,0.7333329094770037,-0.2666670905229963,5513783.479775695,-2005016.5202243046,3508766.9595513903,31727667.83757913,181796100.0,0.1745233689698466,0.08066290255588499,2.1636137981636985,31727667.83757913,181796100.0,0.1745233689698466,0.04033145127794249,4.327227596327397,14.5,14.5,14.5,-6.653848505114997,1.5599994659423828,0.8073396156732343,11.039999961853027,10.311552646952974,10.905733350118004,11.499914053283034,11.283646817207336,0.8927532723285295,0.002379891713674256,0.08042789854699964,0.4121315728391136,,1.3424538430865913,0.6712269215432957,-6.998267058025652,Communication Services,VOX,SP500,SPY,"Lumen Technologies, Inc.",1.005959,2.082,235.597,1,0.091800004,0.345,0.261,7746999808,0.40069,1653609600,error,7,-4395250176,0.56879,11199000000,0.79056,Telecom Services,error,,922924800,3:2,11324223488,6351000064,0.2116,0.48540002,-0.19,1.0197308,0.5857155,0.11156,0.335,0.043759998,0.18291001,-0.07,18.572,1023889984,14.34,,366000000,0.354,28935999488,19334000640,error,1,0.09057971,error
KELYA,2022-08-18 00:00:00,0.7096764269761089,-0.2903235730238911,95806.3176417747,-39193.6823582253,56612.6352835494,826334.1586961242,3817100.0,0.21648218770693045,0.10009291252059438,2.162812353595852,826334.1586961242,3817100.0,0.21648218770693045,0.05004645626029719,4.325624707191704,23.0,23.0,23.0,-2.61524234144453,5.379999160766602,1.1415052140081785,18.309999465942383,17.112712732040237,19.851666730244958,22.59062072844968,19.25525933265686,1.7152318807541613,0.3688494245605559,0.4070293210141861,3.098053085922601e-05,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
AJG,2022-08-18 00:00:00,0.7580662362486361,-0.24193376375136386,667098.2878987998,-212901.7121012002,454196.57579759957,4194040.8975968882,16469100.0,0.2546612078132313,0.11801097385757148,2.1579451426321103,4194040.8975968882,16469100.0,0.2546612078132313,0.05900548692878574,4.315890285264221,154.02999877929688,187.02000427246094,187.02000427246094,1.3363033651783904,34.790008544921875,0.8644996528993762,191.52000427246094,146.527642008255,168.66653432210288,190.80542663595077,164.56069091796874,9.204428287161086,0.9700865215180501,0.8138775510204082,7.443945470903634e-17,,1.803823207196563,0.9019116035982815,-3.8469735897772344,Financial Services,VFH,SP500,SPY,Arthur J. Gallagher & Co.,0.684424,1.053,76.305,2.04,0.0107,0.446,0.494,2255500032,0.27005,1661990400,error,22.008661,907062528,0.40674,2942300000,0.85591006,Insurance Brokers,1654128000,0.51,979862400,2:1,40088989696,1783500032,0.20296,0.40240002,2.35,4.5510874,4.799812,0.1266,0.84,0.03125,0.12589,0.056,40.059,210336000,3.14,,523600000,2.489,6761999872,8352200192,error,1.98,0.010412833,38.73882
PDCE,2022-08-18 00:00:00,0.8745525594012431,-0.12544744059875687,1007309.6379183518,-144490.36208164817,862819.2758367036,3232952.924137454,21922100.0,0.14747459979369923,0.0683520604530295,2.1575735803171807,3232952.924137454,21922100.0,0.14747459979369923,0.03417603022651475,4.315147160634361,49.91999816894531,89.22000122070312,89.22000122070312,-1.9751088031440511,16.06999969482422,0.9135335363557125,65.54000091552734,47.02674407269938,63.326600062052414,79.62645605140546,62.33152338027954,9.636928289250118,0.011700602816467153,-0.23428571428571426,0.01636311182315776,,0.26409359675903576,0.13204679837951788,-1.650408901713833,Energy,VDE,SP400,MDYG,"PDC Energy, Inc.",2.632777,0.42,50.1,1.4,0.0225,,,2073300992,0.64059997,1654646400,error,3.07971,1144398336,0.89758,2111095000,0.98625,Oil & Gas E&P,1654646400,0.35,,,6139577856,2206810880,0.43025002,0.066599995,,1.7803285,1.89699,0.38584998,0.406,0.13077,0.42078,4.197,33.318,96307104,4.14,,38528000,0.4,1738838016,3236484096,error,0.84,0.0128166,4.7292285
MCD,2022-08-18 00:00:00,0.5979329547420913,-0.4020670452579087,951849.4706539351,-640050.5293460649,311798.9413078702,10460567.185500186,48089200.0,0.21752425046580492,0.10120757250793463,2.1492882901499404,10460567.185500186,48089200.0,0.21752425046580492,0.05060378625396732,4.298576580299881,247.0500030517578,271.1499938964844,271.1499938964844,0.3776797872310922,27.509994506835938,0.8321432413075793,266.5799865722656,235.0259204323966,252.50800038655598,269.9900803407154,249.68160232543946,9.603434417697429,0.8657206203081731,0.7828571428571428,1.0412308067306873e-15,,1.3744974102235947,0.6872487051117974,-5.387602436999556,Consumer Cyclical,VCR,SP500,SPY,McDonald's Corporation,0.554704,,,5.52,0.021,-0.458,-0.465,10835300352,0.45923,1661904000,error,26.285995,,0.55287,12580200000,0.69622004,Restaurants,error,,920851200,2:1,199170686976,,0.37827,0.66870004,3.72,,8.441439,0.25773,,,,-0.029,31.76,747244992,2.26,,2357499904,3.188,47593799680,23594399744,error,5.16,0.019356292,27.478352
JYNT,2022-08-18 00:00:00,0.9353441613748696,-0.0646558386251303,75575.80823908947,-5224.1917609105285,70351.61647817894,581246.9799244732,3395400.0,0.17118659949474974,0.07978919888777512,2.145485878803303,581246.9799244732,3395400.0,0.17118659949474974,0.03989459944388756,4.290971757606606,107.88999938964844,111.05500030517578,111.05500030517578,-22.58816069363805,11.739999771118164,0.8404832443151692,21.604999542236328,11.191324807231425,16.74807997385661,22.304835140481792,40.79432505130768,24.37286396772564,0.9682750631795023,0.7023275391550363,6.290665420079525e-13,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
