,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
HOUS,2022-08-23 00:00:00,0.5,-0.5,508400.0,-508400.0,0.0,4617025.141922061,24386700.0,0.18932553981974032,0.09440783132430475,2.0054007931755082,4617025.141922061,24386700.0,0.18932553981974032,0.047203915662152374,4.0108015863510165,19.600000381469727,21.030000686645508,21.030000686645508,-7.862259220230715,3.630000114440918,0.8159955750932989,11.039999961853027,8.830959132212392,10.566866703033448,12.302774273854503,14.03854998111725,2.830131733018292,0.5799891592329863,0.5769248154842491,3.665973065545325e-09,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
GCO,2022-08-23 00:00:00,0.08928598798030664,-0.9107140120196934,11750.036018208353,-119849.96398179165,-108099.9279635833,982063.5571576827,2713400.0,0.36193099327695244,0.1806936611899344,2.003008798944597,982063.5571576827,2713400.0,0.36193099327695244,0.0903468305949672,4.006017597889194,67.26000213623047,73.72000122070312,73.72000122070312,-1.2863536651608425,17.87999725341797,0.7324653673235006,63.900001525878906,47.041391674165176,56.487466735839845,65.93354179751452,62.12224998474121,5.477245172359912,0.8598412210724942,0.5683953107580293,5.809721414870593e-09,,1.6026131329722784,0.8013065664861392,-6.121466868605742,Consumer Cyclical,VCR,SP600,SLY,Genesco Inc.,1.890591,1.561,97.127,,,-0.385,-0.443,181900000,0.07566,103161600,error,13.136554,70200128,0.48871,1181136000,0.98702,Apparel Retail,error,,1142380800,1:1,913388224,103617000,0.057930004,0,0.8,1.6523532,0.37992355,0.04614,0.537,0.05422,0.18827999,-0.033,173.728,14607200,4.41,,200623008,14.613,583088000,2404136960,error,,,error
BGS,2022-08-23 00:00:00,0.3137262235120762,-0.6862737764879239,188078.87099548968,-411421.12900451035,-223342.25800902068,4744154.505580691,20065100.0,0.23643811920103516,0.1182631229587935,1.9992548250515714,4744154.505580691,20065100.0,0.23643811920103516,0.05913156147939675,3.9985096501031427,34.27000045776367,34.27000045776367,34.27000045776367,-7.542669937679362,4.569999694824219,0.8645813593948438,22.780000686645508,22.104036651674058,23.76574868520101,25.427460718727964,26.7398086643219,3.116003191444855,0.028927264435058834,0.13077247261499955,0.18072772263123027,,1.0521425245238731,0.5260712622619366,-2.583212422817499,Consumer Defensive,VDC,SP600,SLY,"B&G Foods, Inc. B&G Foods, Inc.",0.298901,3.273,251.991,1.9,0.0834,-0.99,-0.99,260630000,0.12422,1664409600,error,15.506757,5300750,0.18997,456620000,0.69778997,Packaged Foods,1656460800,0.475,,,1644833536,49040000,0.08482,3.3332999,20.63,1.7495046,0.7839533,0.01899,0.739,0.028970001,0.04473,0.031,31.138,71670304,16.08,,43026000,0.6,2369174016,2098126976,error,1.9,0.08340649,40.26316
WM,2022-08-23 00:00:00,0.5174783388108755,-0.4825216611891246,801832.6859874516,-747667.3140125485,54165.37197490304,5426658.190960039,29813600.0,0.18201955453081947,0.0910654499447809,1.998777304029027,5426658.190960039,29813600.0,0.18201955453081947,0.04553272497239045,3.997554608058054,153.41000366210938,170.17999267578125,170.17999267578125,0.9671769068061883,27.419998168945312,0.9066368553479004,173.42999267578125,137.4793829418804,157.89133321126303,178.30328348064566,156.52733276367186,7.839420312250495,0.9443442612947874,0.8073469387755102,1.3080042954292053e-16,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP500,SPY,"Waste Management, Inc.",0.780332,1.071,198.512,2.6,0.015800001,0.699,0.672,5185999872,0.2725,1654128000,error,31.831194,1842125056,0.37439,6820000000,0.83391,Waste Management,error,,,,72569454592,4480000000,0.16652,0.4795,2.52,9.859058,3.8132236,0.11266,0.956,0.06695,0.29506,0.123,45.665,418316000,2.01,,894000000,2.163,14277000192,19030999040,error,2.21,0.012742894,47.398907
AIR,2022-08-23 00:00:00,0.3529393285253318,-0.6470606714746683,59717.33438648614,-109482.66561351388,-49765.33122702774,700751.2280380087,4297600.0,0.16305641009819635,0.08160567576617007,1.9981013399780212,700751.2280380087,4297600.0,0.16305641009819635,0.04080283788308504,3.9962026799560424,45.4900016784668,52.83000183105469,52.83000183105469,-1.7892910480736224,8.59000015258789,0.7165731551297585,45.2599983215332,38.91679648858042,43.366199976603184,47.81560346462595,43.156900033950805,4.467100163351759,0.6135639397540792,0.670204081632653,6.5314675363649766e-12,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP600,SLY,AAR Corp.,1.572158,2.893,16.182,,,0.684,0.707,144400000,0.07934,1585267200,error,20.508928,23862500,0.17209,313200000,1.00445,Aerospace & Defense,error,,888278400,3:2,1629441280,75200000,0.06115,0,1.07,1.7212439,0.8952974,0.04324,0.987,0.04468,0.078150004,0.088,51.124,35468900,8.73,,53500000,1.535,167400000,1820000000,error,0.075,0.0016570925,308.32214
JBHT,2022-08-23 00:00:00,0.6344387896221718,-0.3655612103778282,370321.9215024617,-213378.0784975383,156943.8430049234,2022869.984949693,11578100.0,0.17471519376665368,0.08754931829221393,1.995620264951757,2022869.984949693,11578100.0,0.17471519376665368,0.04377465914610697,3.991240529903514,183.8000030517578,218.17999267578125,218.17999267578125,-1.2416663016803031,43.20001220703125,0.8471343819491132,188.83999633789062,147.31653623957482,172.36486684163413,197.41319744369343,185.47125007629396,15.455067148870093,0.875001147920885,0.7975510204081633,3.0214876727059497e-16,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP500,SPY,"J.B. Hunt Transport Services, I",1.120374,1.22,46.563,1.6,0.0085,0.503,0.483,1870220032,0.13389,1659571200,error,18.88464,-53214376,0.16889,2022753000,0.80384004,Integrated Freight & Logistics,1659571200,0.4,1116892800,2:1,19526291456,1339677056,0.0919,0.1577,0.98,5.8728886,1.3979402,0.06735,1.016,0.1182,0.30722,0.319,133.22,103813000,4.12,,123841000,1.193,1548153984,13967902720,error,1.4,0.0074622887,21.18142
ABG,2022-08-23 00:00:00,0.19512215293514398,-0.804877847064856,18868.312188828422,-77831.68781117158,-58963.375622343156,504847.0825800317,3189400.0,0.15828904577037428,0.07942344215260727,1.9929763994140621,504847.0825800317,3189400.0,0.15828904577037428,0.039711721076303635,3.9859527988281243,216.8800048828125,230.97000122070312,230.97000122070312,-2.382059304236196,55.959991455078125,0.7044331399316647,181.83999633789062,155.09130355814744,173.15226704915366,191.21323054015988,173.43335075378417,11.53143757586854,0.21912888642425404,0.4448979591836735,5.143510621222201e-06,,1.6026131329722784,0.8013065664861392,-6.121466868605742,Consumer Cyclical,VCR,SP600,SLY,Asbury Automotive Group Inc,1.189016,1.145,192.44,,,1.172,1.561,1026300032,0.08881,1217376000,error,5.1931677,926499968,0.20002002,1902200000,1.11157,Auto & Truck Dealerships,1217376000,0.225,,,3700795904,1361900032,0.08444,0,0.26,1.6955992,0.32023224,0.05861,0.436,0.1066,0.42591,0.784,556.274,22131300,7.64,,297500000,13.442,4200000000,11556599808,error,0,0,5.2077236
IPAR,2022-08-23 00:00:00,0.5524480747787209,-0.44755192522127907,34859.47351853729,-28240.526481462708,6618.947037074584,239164.51634979583,1502000.0,0.15923070329546993,0.08036457151918132,1.9813544735625814,239164.51634979583,1502000.0,0.15923070329546993,0.04018228575959066,3.962708947125163,79.91000366210938,108.3499984741211,108.3499984741211,-2.7211225533375663,18.18000030517578,0.7317054405858376,82.37999725341797,64.05305311300677,76.97113311767578,89.88921312234478,84.89752574920654,9.676911464205508,0.6339807831702671,0.6848979591836735,2.2488035024634835e-12,,1.0521425245238731,0.5260712622619366,-2.583212422817499,Consumer Defensive,VDC,SP600,SLY,"Inter Parfums, Inc.",0.992762,2.935,22.784,2,0.024,0.264,0.278,172208000,0.18484,1655164800,error,41.24873,-107227128,0.55525,487902000,0.59923,Household & Personal Products,error,,1212364800,3:2,2578696704,63126000,0.17313999,0.4195,2.16,4.7935348,2.767834,0.10207,1.935,0.09836,0.16348,0.263,29.363,31733900,3.81,,265236000,8.329,172755008,931665984,error,0.33,0.004005827,67.15703
TCBI,2022-08-23 00:00:00,0.0079986572265625,-0.9920013427734375,1863.6871337890627,-231136.31286621094,-229272.62573242188,1514280.3474812263,6948100.0,0.2179416455550764,0.11003046449703677,1.9807391212180676,1514280.3474812263,6948100.0,0.2179416455550764,0.055015232248518384,3.961478242436135,71.5999984741211,71.5999984741211,71.5999984741211,-2.197894447728207,14.25,0.6528460598107849,61.15999984741211,48.02171987696413,56.50353322347006,64.98534656997599,58.851399936676025,4.888711906700458,0.9282474309297726,0.8677551020408163,6.010313968599012e-19,,1.3242260183509962,0.6621130091754981,-4.562900778084102,Financial Services,VFH,SP400,MDYG,"Texas Capital Bancshares, Inc.",1.547467,,,,,-0.55,-0.535,,0,,error,13.241859,,0,937067000,1.0389199,Banks—Regional,,,,,2888178944,365208000,0.31677,0,2.08,1.0492177,3.3528583,0.21166,,0.0054,0.05957,-0.148,17.045,50723200,4.63,,4281605120,85.83,3614849024,861408000,error,0,0,14.059258
TR,2022-08-23 00:00:00,0.19298363025525023,-0.8070163697447498,9822.866779992237,-41077.13322000777,-31254.26644001553,265863.5307348851,1130500.0,0.2351734017999868,0.11895521772150686,1.976991058522252,265863.5307348851,1130500.0,0.2351734017999868,0.05947760886075343,3.953982117044504,38.058250427246094,38.09000015258789,38.09000015258789,-2.9762520283931018,2.5999984741210938,0.2488448778473902,35.5,32.67423841499039,34.78599583943684,36.897753263883295,33.93010296821594,1.7024487392016983,0.09482555917458524,0.40376000919881117,3.585678942716258e-05,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
HNI,2022-08-23 00:00:00,0.3333333333333333,-0.6666666666666666,36566.666666666664,-73133.33333333333,-36566.666666666664,362023.58646378387,2378700.0,0.15219388172690287,0.07727940620175434,1.9693976598314995,362023.58646378387,2378700.0,0.15219388172690287,0.03863970310087717,3.938795319662999,44.5,44.5,44.5,-7.305976933398367,4.019996643066406,0.5376527741825453,34.709999084472656,33.27003309076721,35.015533243815106,36.761033396863006,37.94316417694092,2.6843634620749754,0.06105542621187761,0.13000835045444378,0.18344263990506893,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
JCI,2022-08-23 00:00:00,0.41509610505518707,-0.5849038949448129,1725512.999103907,-2431387.0008960925,-705874.0017921855,10638516.88726311,70291800.0,0.15134790810966728,0.07688367910679829,1.9685310311364201,10638516.88726311,70291800.0,0.15134790810966728,0.038441839553399144,3.9370620622728403,74.93000030517578,81.7699966430664,81.7699966430664,-5.17851940381117,14.060001373291016,0.8042416983962469,55.220001220703125,43.34859104264679,51.19293332417806,59.037275605709326,63.478579120635985,10.881958111753521,0.7343976459325897,0.5804081632653061,2.72412016469016e-09,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP500,SPY,Johnson Controls International ,1.196827,0.973,62.865,1.4,0.0254,-0.316,-0.34,3847000064,0.15409,1655424000,error,15.155738,1671624960,0.33001,8059000000,0.97297996,Building Products & Equipment,1655424000,0.35,1473120000,955:1000,38208290816,1328000000,0.12,0.8851,,2.389815,1.5304129,0.04166,0.619,0.04434,0.06807,0.043,35.569,688809984,1.67,,1506000000,2.186,10776999936,24966000640,error,1.31,0.023723288,37.47973
CHX,2022-08-23 00:00:00,0.23115704079422314,-0.7688429592057768,368210.050281118,-1224689.9497188819,-856479.8994377638,4224653.8065019,33293500.0,0.12689124923789627,0.06462640021945183,1.963458413388518,4224653.8065019,33293500.0,0.12689124923789627,0.032313200109725916,3.926916826777036,28.079999923706055,28.079999923706055,28.079999923706055,-2.428464820662592,6.745000839233398,1.020148821374915,22.6200008392334,17.47858677449316,20.41674461364746,23.35490245280176,22.151134462356566,1.900193374786011,0.38237646647709334,0.28,0.00411581486986212,,1.5022941684720736,0.7511470842360368,-1.508304508724663,Energy,VDE,SP400,MDYG,ChampionX Corporation,2.801242,1.952,44.381,0.3,0.014400001,3.333,2.771,513452992,0.14928001,1656547200,error,18.975409,211970000,0.23959999,749829000,1.01092,Oil & Gas Equipment & Services,error,,,,4677920256,208196000,0.08121,0.1899,0.29,2.7066524,1.3600733,0.04777,1.038,0.050240003,0.09819999,0.245,16.973,202070000,3.24,,167282000,0.824,795694016,3439461888,error,,,60.92105
ENTA,2022-08-23 00:00:00,0.5322588187230356,-0.4677411812769644,87024.31686121631,-76475.68313878369,10548.633722432627,1366745.769221213,4455700.0,0.30674097655165583,0.1562800663308998,1.962764565905529,1366745.769221213,4455700.0,0.30674097655165583,0.0781400331654499,3.925529131811058,56.970001220703125,102.0,102.0,-1.6913169956176668,33.400001525878906,1.1857866460044952,68.16000366210938,33.635552730802814,54.26974657694498,74.90394042308715,63.74824995040893,13.70077822917072,0.7903933505210479,0.7110204081632653,3.1978813119400625e-13,,0.6838088729292218,0.3419044364646109,-6.445659089282068,Healthcare,VHT,SP600,SLY,"Enanta Pharmaceuticals, Inc.",0.526607,11.122,5.475,,,,,-128599000,-1.40449,,error,-14.247379,-59658752,1.0,97074000,0.97007006,Biotechnology,error,,,,1381273344,-90173000,-1.4397701,0,,3.0285203,15.085497,-1.2268,10.664,-0.18842,-0.28273,-0.07,4.501,20324800,5.36,,280327008,13.534,19634000,91563000,error,,,error
CENX,2022-08-23 00:00:00,0.7818180872387795,-0.21818191276122043,1265450.7560046886,-353149.2439953114,912301.5120093771,4291216.536536009,36526600.0,0.11748195935389577,0.05987432813882195,1.9621424240704184,4291216.536536009,36526600.0,0.11748195935389577,0.029937164069410976,3.924284848140837,19.600000381469727,30.360000610351562,30.360000610351562,-15.04407735428159,3.630000114440918,1.1229907318256844,8.569999694824219,5.940339497674833,8.064266656239829,10.188193814804825,15.597649998664856,6.374439290017357,0.13439992144823798,0.0778054953181678,0.42665940163674676,,1.4171819910992602,0.7085909955496301,-4.252229174017696,Basic Materials,VAW,SP600,SLY,Century Aluminum Company,2.645806,1.269,106.867,,,,,269300000,0.10678001,1032307200,error,9.239583,17675000,0.09599,128200000,0.60113,Aluminum,error,,,,799445120,22500000,0.07462,0,-2.22,1.4627308,0.31697598,-0.00416,0.301,0.077080004,-0.02476,0.697,27.876,90129104,3.06,,26600000,0.292,470000000,2522099968,error,,,error
CAL,2022-08-23 00:00:00,0.2596692593267795,-0.7403307406732205,278443.34677610564,-793856.6532238943,-515413.30644778867,5158678.437763388,11981700.0,0.43054645315467654,0.21946666174259724,1.9617852193862841,5158678.437763388,11981700.0,0.43054645315467654,0.10973333087129862,3.9235704387725683,29.360000610351562,29.940000534057617,29.940000534057617,0.016709651479788964,7.779998779296875,1.025235644193279,29.790000915527344,24.161788958099773,27.220133412679033,30.278477867258292,24.170065183639526,2.9673509282130865,0.5703729849869082,0.2016326530612245,0.038817162609280836,,1.6026131329722784,0.8013065664861392,-6.121466868605742,Consumer Cyclical,VCR,SP600,SLY,"Caleres, Inc.",1.884505,0.873,244.795,0.28,0.0094,7.25,7.217,301993984,0.10507,1654732800,error,5.3646054,52809000,0.44516,1227317000,0.92024004,Footwear & Accessories,1654732800,0.07,1175558400,3:2,924315520,117749000,0.0892,0.059299998,0.46,2.6748884,0.3216035,0.06311,0.212,0.085880004,0.64377,0.151,78.491,36737500,4.34,,33717000,0.918,876433984,2874084096,error,0.28,0.009399127,5.3305087
SLVM,2022-08-23 00:00:00,0.5391310885939345,-0.4608689114060655,332158.66368272307,-283941.33631727693,48217.32736544614,2725976.026178247,7790000.0,0.349932737635205,0.17906924150681447,1.9541755730388142,2725976.026178247,7790000.0,0.349932737635205,0.08953462075340723,3.9083511460776283,,,,,17.82499885559082,,45.400001525878906,27.119749890812493,36.881873257954915,46.64399662509734,35.98489994049072,6.362024395970089,0.9106155649264778,0.4377297220780226,7.335268411438789e-06,,1.4171819910992602,0.7085909955496301,-4.252229174017696,Basic Materials,VAW,SP600,SLY,Sylvamo Corporation,,1.521,521.825,0.45,0.011,,,670000000,0.17108999,1655337600,error,7.766304,572374976,0.34167,1204000000,0.75608003,Paper & Paper Products,1655337600,0.113,,,1891047040,502000000,0.13432,0,,7.5026245,0.4829027,0.0309,0.739,0.112390004,0.26104,0.312,88.92,44111200,2.24,,157000000,3.56,1315000064,3916000000,error,0,0,6.4080715
ADNT,2022-08-23 00:00:00,0.45544367479208053,-0.5445563252079194,184135.87771843816,-220164.1222815618,-36028.24456312365,1944135.280045147,15894700.0,0.12231343026575821,0.06285313824191271,1.9460194619875837,1944135.280045147,15894700.0,0.12231343026575821,0.03142656912095636,3.8920389239751674,50.959999084472656,50.959999084472656,50.959999084472656,-4.220505039265157,12.289999008178711,0.8470668492053296,33.66999816894531,26.482025787733235,32.2390799331665,37.996134078599766,38.70120002746582,6.577125173163612,0.3043680513563901,0.4906122448979592,4.974869549978433e-07,,1.6026131329722784,0.8013065664861392,-6.121466868605742,Consumer Cyclical,VCR,SP400,MDYG,Adient plc,2.770114,1.18,121.212,,,,,509000000,0.03916,1540252800,error,6.32833,-133000000,0.05116,953000000,1.0250599,Auto Parts,error,,,,3183369984,135000000,0.012309999,0,16.48,2.1845856,0.24489345,0.058000002,0.782,0.010089999,0.36543,-0.082,137.556,94378000,4.17,,1118000000,11.792,3240000000,12999000064,error,0.275,0.008167509,error
DOV,2022-08-23 00:00:00,0.23976728207233172,-0.7602327179276682,178314.9276771931,-565385.0723228068,-387070.14464561373,3140108.156602588,15566400.0,0.20172346570835825,0.10385205387992227,1.9424119039725363,3140108.156602588,15566400.0,0.20172346570835825,0.05192602693996114,3.8848238079450725,174.5800018310547,184.0500030517578,184.0500030517578,-5.6669310396861325,25.279998779296875,1.0026481881641953,133.13999938964844,113.49352674267014,127.30933298746746,141.12513923226476,150.24563686370848,19.457914747590568,0.7960393240789427,0.6516946235415336,2.465754791447784e-11,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP500,SPY,Dover Corporation,1.369662,1.41,75.875,2.02,0.0152,0.099,0.095,1610961024,0.19601999,1661817600,error,14.597146,519881120,0.36576998,2982681000,0.94518995,Specialty Industrial Machinery,1653609600,0.5,1525824000,1238:1000,19089143808,881064000,0.15963,0.2541,1.57,4.3497314,2.3228114,0.139,0.797,0.080240004,0.28178,0.063,57.08,143548992,1.11,,515371008,3.59,3329777920,8218120192,error,2,0.015021781,16.897078
TBI,2022-08-23 00:00:00,0.11864390341675045,-0.8813560965832495,18354.211858571296,-136345.7881414287,-117991.5762828574,928344.6529349455,3238600.0,0.2866499885552231,0.14793289864907938,1.937702777224713,928344.6529349455,3238600.0,0.2866499885552231,0.07396644932453969,3.875405554449426,29.989999771118164,32.90999984741211,32.90999984741211,-4.988448894225549,6.059999465942383,0.8462450990536777,21.860000610351562,15.703294394435844,19.472599970499672,23.2419055465635,24.83279993057251,3.7107843455976464,0.765990620414051,0.7061713521209977,4.901739725029775e-13,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP600,SLY,"TrueBlue, Inc.",1.516815,1.763,15.293,,,0.508,0.525,102102000,0.045050003,,error,8.459016,-39633624,0.26014,560320000,1.03176,Staffing & Employment Services,,,931824000,3:2,686725824,18999000,0.03275,0,0.74,1.4836112,0.30299878,0.028789999,1.65,0.04733,0.14292,0.202,65.482,33271600,3.22,,36720000,1.104,71504000,2266430976,error,0,0,11.595506
ZYXI,2022-08-23 00:00:00,0.7333337571883156,-0.2666662428116844,87780.05073544139,-31919.94926455862,55860.101470882764,2083181.9399231577,5256600.0,0.39629835633739635,0.20554533611439732,1.9280338042641574,2083181.9399231577,5256600.0,0.39629835633739635,0.10277266805719866,3.8560676085283148,14.236364364624023,14.236364364624023,14.236364364624023,-5.09428810307415,2.9600000381469727,0.5230605519007341,9.210000038146973,6.723363669310213,8.279133364359538,9.834903059408862,8.118063633441926,1.9518077024084755,0.6741509162127938,0.4548066769693011,3.2925018348324067e-06,,0.6838088729292218,0.3419044364646109,-6.445659089282068,Healthcare,VHT,SP600,SLY,"Zynex, Inc.",0.776331,3.752,44.907,,,0.143,0.192,28580000,0.19986999,1641340800,error,14.507693,9723750,0.80311996,103379000,0.35669997,Medical Distribution,1641340800,0.1,1641340800,11:10,362175200,12805000,0.18114,0,,5.3126764,2.5328,0.13793,2.906,0.15928,0.31231,0.185,3.684,38406700,8.6,,26877000,0.7,30990000,142994000,error,0,0,17.145454
CCL,2022-08-23 00:00:00,0.310345394574579,-0.689654605425421,11576441.83934203,-25725358.16065797,-14148916.321315939,167409149.9936551,1001220700.0,0.16720504279791168,0.0868071613957177,1.9261664603418318,167409149.9936551,1001220700.0,0.16720504279791168,0.04340358069785885,3.8523329206836636,27.389999389648438,27.389999389648438,27.389999389648438,-16.326220317974816,3.2799997329711914,1.2655558939590057,9.539999961853027,8.257972814003931,9.593600018819172,10.929227223634413,16.51950004577637,4.7717072149646755,0.044381838408618896,0.20179745296863877,0.03880351601970818,,1.6026131329722784,0.8013065664861392,-6.121466868605742,Consumer Cyclical,VCR,SP500,SPY,Carnival Corporation,2.0915,0.639,440.617,,,,,-3910000128,-0.66758,1582156800,error,12.256098,-3784750080,0.09032,-809000000,0.46745,Travel Services,1582156800,0.5,897868800,2:1,12890531840,-2456000000,-1.05003,0,-0.29,1.3883134,2.2008762,-1.5677,0.581,-0.07115,-0.70263,48,5.156,1096760064,1.6,,7205000192,6.103,36394999808,5856999936,error,0,0,error
MTRN,2022-08-23 00:00:00,0.10798254914321738,-0.8920174508567826,8930.156814144077,-73769.84318585592,-64839.68637171184,416556.0760602369,2690100.0,0.15484780344977395,0.08062058956773592,1.9206979790153196,416556.0760602369,2690100.0,0.15484780344977395,0.04031029478386796,3.841395958030639,80.69999694824219,96.0,96.0,0.07150398290245392,28.529998779296875,1.293200339545403,91.58000183105469,61.83968751062934,79.83059992472332,97.82151233881729,84.05619514465332,6.24033238340926,0.9430197252443989,0.6783673469387755,3.622001555116181e-12,,1.4171819910992602,0.7085909955496301,-4.252229174017696,Basic Materials,VAW,SP600,SLY,Materion Corporation,1.296055,3.363,76.637,0.5,0.0052,0.287,0.301,162808608,0.09693,1661212800,error,15.183607,-106654000,0.18909,283762000,0.96749,Other Industrial Metals & Mining,1653523200,0.125,456969600,2:1,1900905088,67591000,0.06755,0.134,1.55,2.5373955,1.1317613,0.04472,1.219,0.04986,0.10499,0.2,82.066,20523700,5.25,,33504000,1.632,574131968,1679598976,error,0.485,0.0050599896,25.585636
BYD,2022-08-23 00:00:00,0.5288449547005099,-0.47115504529949015,274206.10901221435,-244293.89098778565,29912.2180244287,2608398.3794667753,18798900.0,0.13875271316230073,0.07227625338003098,1.9197551986090684,2608398.3794667753,18798900.0,0.13875271316230073,0.03613812669001549,3.839510397218137,71.0,72.72000122070312,72.72000122070312,-4.70605047876623,10.579998016357422,0.791965394801467,55.54999923706055,48.19677822903613,53.40581586201986,58.61485349500359,59.982831630706784,5.437995322023564,0.7401484158479507,0.58146186962603,2.5850671056671037e-09,,1.6026131329722784,0.8013065664861392,-6.121466868605742,Consumer Cyclical,VCR,SP400,MDYG,Boyd Gaming Corporation,1.866612,0.782,246.819,0.6,0.0109,0.331,0.29,1212430976,0.34859002,1656460800,error,10.720306,587873280,0.72667,2488015000,0.71282995,Resorts & Casinos,1656460800,0.15,,,5978878464,967281024,0.27232,0.060500003,2.41,3.9100056,1.71901,0.16033001,0.641,0.09593,0.38626,0.001,30.892,106842000,5.9,,250895008,2.348,3774240000,3478094080,error,0.3,0.0054005403,11.282258
LNN,2022-08-23 00:00:00,0.9772736030086081,-0.022726396991391867,52772.77456246484,-1227.2254375351608,51545.549124929676,265940.7061427999,1134600.0,0.23439159716446317,0.12214285734772463,1.9189955291219458,265940.7061427999,1134600.0,0.23439159716446317,0.06107142867386232,3.8379910582438916,169.49000549316406,169.49000549316406,169.49000549316406,-0.22320426167713675,50.94000244140625,0.9843687164036715,165.6999969482422,108.19153491610777,141.53505889892577,174.87858288174377,140.5235051727295,12.957814885383423,0.8788688549241532,0.8269387755102041,2.3792153480835573e-17,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP600,SLY,Lindsay Corporation,0.468284,2.735,36.668,1.36,0.0088,0.416,0.409,95288000,0.12979001,1660608000,error,37.321426,-18862876,0.23921,150205000,0.93665004,Farm & Heavy Construction Machinery,error,,897955200,3:2,1830371840,-11626000,0.10334,0.2727,1.16,5.7164345,2.4930322,0.07266,1.451,0.07003,0.14881,0.323,67.07,10947200,2.97,,95687000,8.715,139622000,734195008,error,1.28,0.007724804,41.6231
NOC,2022-08-23 00:00:00,0.5394960224445937,-0.46050397755540623,243582.45413373405,-207917.54586626592,35664.90826746813,2208619.9617953217,14183800.0,0.1557142628770373,0.0811665532428324,1.9184535582184281,2208619.9617953217,14183800.0,0.1557142628770373,0.0405832766214162,3.8369071164368562,379.0299987792969,492.29998779296875,492.29998779296875,1.3423340808925222,63.33001708984375,0.8067219120545711,482.8800048828125,441.9988144617124,468.1758669026692,494.352919343626,427.34619369506834,44.038640979816066,0.25095547413393315,0.3593303688700185,0.00023262538294639457,,1.6270819195074742,0.8135409597537371,-3.693256055360494,Industrials,VIS,SP500,SPY,Northrop Grumman Corporation,0.616104,1.296,106.234,6.92,0.0143,-0.056,-0.088,8757000192,0.25051,1661472000,error,18.113747,2960750080,0.20931,7268000000,0.84591,Aerospace & Defense,1653609600,1.73,1301529600,10000:9035,75636670464,1920000000,0.21395001,0.17979999,3.21,5.546681,2.163706,0.16231,1.088,0.111219995,0.45716,-0.038,222.444,154711008,2.22,,1168999936,7.556,14501999616,34957000704,error,6.44,0.013336646,13.652331
