,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
UGI,2022-08-09 00:00:00,0.8593754656589558,-0.14062453434104416,854133.2753184362,-139766.7246815638,714366.5506368724,5186720.359192044,26474900.0,0.19591085742314582,0.15351873830750765,1.2761364481169986,5186720.359192044,26474900.0,0.19591085742314582,0.07675936915375382,2.552272896233997,48.20000076293945,48.54999923706055,48.54999923706055,-3.9936393419557206,6.290000915527344,1.1408365208031936,40.060001373291016,37.2747727214169,40.78888038635254,44.302988051288175,40.2703786277771,3.4844402439773967,0.5058221426782432,0.12259919307656209,0.20952944980276111,,1.976868940332863,0.9884344701664315,-0.9112474084640076,Utilities,VPU,SP400,MDYG,UGI Corporation,0.977011,1.662,112.19,1.44,0.0334,0.854,0.908,3036999936,0.33473,1655164800,error,11.926253,95875000,0.54844004,4833000000,0.85481,Utilities—Regulated Gas,error,,1410134400,3:2,8459249664,1235000064,0.27863002,0.1966,2.12,1.5932378,0.93235415,0.16654,1.046,0.09656999,0.27414,0.343,43.288,209232000,3.45,,718000000,3.419,6967000064,9073000448,error,1.35,0.03369945,5.8424854
DTM,2022-08-09 00:00:00,0.9816509587487795,-0.018349041251220527,449890.63439456566,-8409.365605434368,441481.2687891313,3218605.1417101272,10189800.0,0.31586538908615747,0.24786565605179653,1.2743410850761472,3218605.1417101272,10189800.0,0.31586538908615747,0.12393282802589826,2.5486821701522944,,,59.35900115966797,,10.619998931884766,,56.18000030517578,44.832299591176664,52.110901438395175,59.389503285613685,50.73837732315064,3.8313184164241885,0.681576682926683,-0.05469387755102041,0.5751756239529826,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
GPRE,2022-08-09 00:00:00,0.45962819747329714,-0.5403718025267029,296873.8527480026,-349026.14725199743,-52152.29450399481,5540148.136573802,17949900.0,0.30864506969809313,0.24228440947551755,1.2738957094524945,5540148.136573802,17949900.0,0.30864506969809313,0.12114220473775877,2.547791418904989,38.130001068115234,44.27000045776367,44.27000045776367,-1.0084357765388787,13.039999008178711,0.94820505809315,37.84000015258789,25.352203538453608,32.25579987843832,39.159396218423026,33.0451500415802,3.833800971432344,0.8320563108609917,0.06448979591836734,0.5087253411837377,,1.9994331788909132,0.9997165894454566,-4.365413452174497,Basic Materials,VAW,SP600,SLY,"Green Plains, Inc.",1.606641,2.002,93.124,,,,,45221000,0.0148,1558569600,error,16.170404,-185219008,0.04704,178998000,1.14258,Specialty Chemicals,1558569600,0.12,,,1940810624,-121313000,-0.0152,0,-8.55,2.1793787,0.6352976,-0.03958,1.166,-0.013830001,-0.09988,0.411,60.554,53821700,7.28,,534136992,9.924,970920000,3054962944,error,0,0,error
SBUX,2022-08-09 00:00:00,0.2773697018973208,-0.7226302981026792,970350.1651175871,-2528049.834882413,-1557699.669764826,18667170.214335486,125525300.0,0.14871241267167246,0.11691739219441127,1.271944317953929,18667170.214335486,125525300.0,0.14871241267167246,0.05845869609720564,2.543888635907858,120.76000213623047,120.76000213623047,120.76000213623047,-6.010039908583431,17.93000030517578,0.8449532068271449,84.83999633789062,71.14317814073601,79.21806686401368,87.29295558729135,91.09135368347168,14.324199191429138,0.726711997715825,0.5885714285714286,1.628852215464076e-09,,2.202729702573436,1.101364851286718,-7.01167043961665,Consumer Cyclical,VCR,SP500,SPY,Starbucks Corporation,0.925074,0.828,,1.96,0.0231,0.036,0.023,6428000256,0.20517999,1660176000,error,,3006387456,0.27862,8435400000,0.70688003,Restaurants,error,,1428537600,2:1,,5302400000,0.15638,0.50270003,3.9,,,0.1407,0.58,0.1067,,0.145,26.796,,2.32,,3995500032,3.484,24928899072,31329099776,error,,,error
PK,2022-08-09 00:00:00,0.9473697419307884,-0.052630258069211636,2742066.981044474,-152333.01895552615,2589733.962088948,8957943.282820141,58859300.0,0.15219248755625944,0.11973720993401583,1.271054233183894,8957943.282820141,58859300.0,0.15219248755625944,0.05986860496700792,2.542108466367788,21.6200008392334,21.6200008392334,21.6200008392334,-5.713858199426079,3.3339996337890625,0.7864307476177691,15.270000457763672,11.766208488782492,15.276890360514324,18.787572232246156,17.828759255409242,1.917326595582412,0.3903587258378853,-0.10539219203625262,0.28052435786096097,,0.8331556091018227,0.41657780455091137,-4.955410168564783,Real Estate,VNQ,SP400,MDYG,Park Hotels & Resorts Inc.,1.975599,4.405,114.842,0.02,0.0013,,,232000000,0.139,1656460800,error,16.467741,-15125000,0.22288999,246000000,0.9368,REIT—Hotel & Motel,1656460800,0.01,,,3574061568,-22000000,-0.02636,,,0.8244737,2.141439,-0.19533001,3.725,-0.00273,-0.07093,1.903,7.072,233370000,3.11,,639000000,2.738,4920999936,1668999936,error,0.01,0.0006644518,error
NUVA,2022-08-09 00:00:00,0.4645668818315346,-0.5354331181684654,230471.6300766243,-265628.36992337566,-35156.739846751356,1019333.35914651,9575000.0,0.10645779207796449,0.08392887858108782,1.2684286252569237,1019333.35914651,9575000.0,0.10645779207796449,0.04196443929054391,2.5368572505138474,64.43000030517578,64.43000030517578,64.43000030517578,-5.037085005312283,7.819999694824219,0.6972012371877739,51.29999923706055,46.76181572684302,51.21653335571289,55.67125098458276,52.977899837493894,2.931301391040458,0.02377445016587733,-0.006538623630749978,0.9466394615663882,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
F,2022-08-09 00:00:00,0.07272717814803448,-0.9272728218519655,4921942.6900889,-62754857.309911095,-57832914.6198222,298728988.47093415,1385752200.0,0.215571722325921,0.16999359020008348,1.2681167688275292,298728988.47093415,1385752200.0,0.215571722325921,0.08499679510004174,2.5362335376550584,16.450000762939453,25.8700008392334,25.8700008392334,-4.083033187005722,5.539999961853027,0.9091553740113612,15.1899995803833,9.992406198941286,12.775533332824708,15.55866046670813,16.53122744560242,3.369481963159045,0.9197111212111375,0.1740196659203241,0.07477542742859539,,2.202729702573436,1.101364851286718,-7.01167043961665,Consumer Cyclical,VCR,SP500,SPY,Ford Motor Company,1.206896,1.162,294.401,0.4,0.0272,0.143,0.189,17451999232,0.1179,1650844800,error,7.7889447,13603749888,0.12194,16507000000,0.54152,Auto Manufacturers,error,,965260800,1748175:1000000,61941719040,12401999872,0.07817,0.1038,0.1,1.6926942,0.4184488,0.078839995,0.954,0.029260002,0.29395,0.502,36.961,3925390080,1.96,,28216000512,7.018,130233999360,148026998784,error,0,0,21.73913
JLL,2022-08-09 00:00:00,0.7573323567708333,-0.24266764322916667,226972.50732421875,-72727.49267578125,154245.0146484375,599707.8339123039,5682000.0,0.10554520132212318,0.08328826119078547,1.2672278159386055,599707.8339123039,5682000.0,0.10554520132212318,0.04164413059539274,2.534455631877211,253.89999389648438,275.7699890136719,275.7699890136719,-7.4071601356209475,37.15998840332031,0.7617709234367085,176.72999572753906,161.0626116964392,178.89480010986327,196.72698852328733,225.03695014953612,33.35382545957459,0.05770919701426524,0.06938775510204082,0.47707623559017676,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ZBRA,2022-08-09 00:00:00,0.21045850347020836,-0.7895414965297917,79090.3056041043,-296709.6943958957,-217619.3887917914,1649141.2734417913,7791500.0,0.2116590224529027,0.16706543977108243,1.2669228461788602,1649141.2734417913,7791500.0,0.2116590224529027,0.08353271988554122,2.5338456923577204,570.8300170898438,615.0,615.0,-10.217386448636969,82.25,1.148278797988978,320.1499938964844,277.12017955958805,315.3613330078125,353.60248645603696,436.6153991699219,108.00221227796874,0.3002414089389418,0.05795918367346938,0.552575720493856,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,Zebra Technologies Corporation,1.606641,0.872,43.221,,,-0.092,-0.101,1148999936,0.20116,,error,16.693907,744124992,0.45693,2628000000,0.90325,Communication Equipment,error,,1093478400,3:2,17575305216,899000000,0.16702,0,1.76,6.242668,3.076909,0.14251,0.545,0.10334,0.30618998,0.063,107.105,53441500,2.32,,143000000,2.723,1256000000,5712000000,error,,,20.968502
WM,2022-08-09 00:00:00,0.3333268124731015,-0.6666731875268985,390592.35885598033,-781207.6411440197,-390615.28228803934,4920688.638474577,29412000.0,0.1673020752915333,0.13225514174521855,1.2649948658618546,4920688.638474577,29412000.0,0.1673020752915333,0.06612757087260927,2.5299897317237092,150.8300018310547,170.17999267578125,170.17999267578125,0.5734199258615685,32.279998779296875,0.8906442498923768,169.89999389648438,140.72556725491359,154.80613291422526,168.88669857353693,155.76951400756835,6.87074856758467,0.945497019136388,0.31755102040816324,0.001138204540356081,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP500,SPY,"Waste Management, Inc.",0.780332,1.071,198.512,2.6,0.015800001,0.699,0.672,5185999872,0.2725,1654128000,error,30.754068,1842125056,0.37439,6820000000,0.83391,Waste Management,error,,,,71143006208,4480000000,0.16652,0.4795,2.52,9.918932,3.7382696,0.11266,0.956,0.06695,0.29506,0.123,45.665,418316000,2.01,,894000000,2.163,14277000192,19030999040,error,2.27,0.013360801,41.27913
ALE,2022-08-09 00:00:00,0.978722886187935,-0.021277113812065013,206314.78440841672,-4485.215591583305,201829.5688168334,1869877.1083757952,5440600.0,0.34368950269745896,0.2719946038024411,1.263589416454351,1869877.1083757952,5440600.0,0.34368950269745896,0.13599730190122056,2.527178832908702,72.55999755859375,72.55999755859375,72.55999755859375,-4.452856881277902,7.0,0.9000058606634302,62.16999816894531,55.98795735863326,59.692533238728835,63.39710911882441,62.12219944000244,2.4880115700225405,0.04862229448948982,0.10547847301020911,0.28049069537591753,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
EMN,2022-08-09 00:00:00,0.4580630235969325,-0.5419369764030675,307772.54555477895,-364127.45444522105,-56354.90889044211,3086162.018220071,19001800.0,0.16241419329853335,0.12949109126019048,1.2542499388794974,3086162.018220071,19001800.0,0.16241419329853335,0.06474554563009524,2.508499877758995,129.47999572753906,129.47999572753906,129.47999572753906,-6.664938062470055,15.430000305175781,0.9727472264675954,95.19999694824219,79.88031386529177,95.2775333150228,110.67475276475382,108.38896614074707,10.326081610953581,0.02394881765352938,-0.11510204081632652,0.23822104702538338,,1.9994331788909132,0.9997165894454566,-4.365413452174497,Basic Materials,VAW,SP500,SPY,Eastman Chemical Company,1.448149,1.272,96.042,3.04,0.0319,,,2286000128,0.20949,1663113600,error,9.461836,1742375040,0.2237,2504000000,0.90011,Specialty Chemicals,1655164800,0.76,1317686400,2:1,12026685440,1239000064,0.16404,0.32490003,1.09,2.2593668,1.1021522,0.1118,0.669,0.07224,0.2146,0.049,83.713,122809000,2.22,,470000000,3.827,5192999936,10912000000,error,2.97,0.03119748,10.714441
GHC,2022-08-09 00:00:00,0.5313419511173058,-0.4686580488826943,9139.081559217659,-8060.918440782342,1078.1631184353164,59065.829452233345,249700.0,0.23654717441823525,0.18873021906636903,1.2533614149785461,59065.829452233345,249700.0,0.23654717441823525,0.09436510953318451,2.5067228299570923,675.0,675.0,675.0,-3.848979071438294,70.8499755859375,0.5558006793430682,584.0999755859375,539.4145977385532,578.2085986328125,617.0025995270718,592.2050381469727,19.716716376709243,0.34211517252906726,0.04,0.6818954220320397,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
SWX,2022-08-09 00:00:00,0.7812507450587702,-0.21874925494122976,438047.29275445244,-122652.70724554753,315394.5855089049,1271840.3388566126,9600500.0,0.13247646881481304,0.10570596459564868,1.2532544338587526,1271840.3388566126,9600500.0,0.13247646881481304,0.05285298229782434,2.506508867717505,73.54000091552734,95.62000274658203,95.62000274658203,-1.7014417578126546,17.349998474121094,1.1401562027276169,78.41999816894531,77.6388222401398,86.53673319498698,95.43464414983416,76.85077013015747,9.954200677799777,0.5139156841097654,-0.5281632653061225,6.230276847806962e-08,,1.976868940332863,0.9884344701664315,-0.9112474084640076,Utilities,VPU,SP400,MDYG,"Southwest Gas Holdings, Inc.",,0.699,170.109,2.48,0.031600002,,,794867968,0.18120001,1660262400,error,15.321862,-443921888,0.2044,853431000,0.94487,Utilities—Regulated Gas,1652400000,0.62,,,5060027904,373644000,0.08422,0.8123,,1.4662353,1.1535056,0.03373,0.436,0.02103,0.04618,0.395,70.699,66852000,4.7,,215963008,3.223,6092476928,4386652160,error,2.355,0.030030604,25.832766
CME,2022-08-09 00:00:00,0.7470356923151152,-0.25296430768488476,546456.6089285068,-185043.3910714932,361413.21785701363,3045125.6835287865,25071800.0,0.12145620512004669,0.09708370788761078,1.2510462132395148,3045125.6835287865,25071800.0,0.12145620512004669,0.04854185394380539,2.5020924264790296,221.82000732421875,256.94000244140625,256.94000244140625,-6.224243667561879,20.379989624023438,0.817313341916824,202.9499969482422,195.25176442647856,202.5029345703125,209.75410471414645,218.65353126525878,15.147840761831608,0.14459060789478717,-0.0032666397170001684,0.9733072834940301,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP500,SPY,CME Group Inc.,0.438058,1.018,12.273,4,0.0201,0.282,0.298,3188000000,0.65996003,1654732800,error,27.066849,,1,4679300000,0.89011,Financial Data & Stock Exchanges,error,,1343001600,5:1,71304757248,,0.58243,0.472,3.34,2.607644,14.761055,0.60556,0.018,0.0099,0.10677,0.051,13.473,359396000,2.09,,1974599936,5.506,3436699904,4830600192,error,3.55,0.017491993,29.262535
CW,2022-08-09 00:00:00,0.4541840177512994,-0.5458159822487005,68445.53147512082,-82254.46852487916,-13808.937049758344,421671.70397922327,2979100.0,0.14154331978759466,0.11325384063701929,1.2497882543448895,421671.70397922327,2979100.0,0.14154331978759466,0.056626920318509646,2.499576508689779,133.3699951171875,162.97999572753906,162.97999572753906,-1.266779562687271,23.540000915527344,0.6713408420178133,143.1699981689453,123.87931760220778,136.0797332763672,148.2801489505266,138.699059677124,7.927667851301023,0.4076603304541617,0.07591836734693877,0.43660923632935034,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP400,MDYG,Curtiss-Wright Corporation,1.336739,1.637,70.246,0.76,0.0053,-0.276,-0.316,505188992,0.20467,1655337600,error,17.870966,233184256,0.37475,933356000,0.83471,Aerospace & Defense,error,,1145836800,2:1,5652086272,289956000,0.15883,0.1165,0.12,3.0682058,2.2898395,0.10062,0.997,0.06072,0.13471,-0.063,62.022,39239700,3.33,,136682000,3.555,1299140992,2468333056,error,0.7,0.0048892926,24.208403
TWTR,2022-08-09 00:00:00,0.4423137585738914,-0.5576862414261087,3675450.4082456077,-4634149.591754393,-958699.183508785,89625888.71515732,311107800.0,0.288086279788412,0.23084450532140646,1.2479668051327772,89625888.71515732,311107800.0,0.288086279788412,0.11542225266070323,2.4959336102655545,68.41000366210938,68.41000366210938,68.41000366210938,-6.957390207259477,11.029998779296875,0.7533019137587766,42.83000183105469,35.32277521595082,39.02026662190755,42.717758027864285,41.82409999847412,6.24447222093047,0.8069181874205307,0.20596664436862433,0.03501668203416972,,2.1994079069744177,1.0997039534872088,-7.805077063649321,Communication Services,VOX,SP500,SPY,"Twitter, Inc.",0.625457,7.15,113.228,,,,,210988000,0.040349998,,error,37.336132,25991376,0.60837,3279972000,0.70936996,Internet Content & Information,,,,,33999880192,16325000,-0.05375,0,,5.7648892,6.502573,-0.02138,6.973,-0.012159999,-0.01638,-0.012,6.652,765246016,1.79,,6120742912,8.011,6717223936,5228681216,error,0,0,177.72
AMGN,2022-08-09 00:00:00,0.4581659016991398,-0.5418340983008602,944554.8229429466,-1117045.1770570532,-172490.35411410662,5937551.099955092,48836200.0,0.12158093995755387,0.09757726958493933,1.2459965366393015,5937551.099955092,48836200.0,0.12158093995755387,0.048788634792469664,2.491993073278603,258.45001220703125,258.45001220703125,258.45001220703125,-1.2467066026317013,24.279998779296875,0.8832065917232078,248.36000061035156,235.75743630717005,245.3385333251953,254.91963034322055,230.36336135864258,16.282339079974083,0.18130065890888142,0.22775510204081634,0.019606442126887794,,1.8513496969317687,0.9256748484658843,-5.919734597929442,Healthcare,VHT,SP500,SPY,Amgen Inc.,0.56039,1.531,1509.797,7.76,0.0312,2.026,1.838,13178000384,0.49947,1660694400,error,13.423322,8452874752,0.7575,19525000000,0.81259,Drug Manufacturers—General,1652659200,1.94,943228800,2:1,134850756608,9319999488,0.37754002,0.6293,1.77,55.74746,5.111081,0.24924,0.991,0.10457,1.23308,0.01,47.711,534931008,6.64,,7183000064,13.428,36522000384,26383998976,error,7.4,0.029795459,21.436224
MSA,2022-08-09 00:00:00,0.2094599122621619,-0.7905400877378381,27292.626567759697,-103007.3734322403,-75714.7468644806,357046.40888564504,1883300.0,0.18958551950599747,0.1521689215994813,1.2458885658991468,357046.40888564504,1883300.0,0.18958551950599747,0.07608446079974066,2.4917771317982935,167.49000549316406,167.49000549316406,167.49000549316406,-6.497133908380485,19.19000244140625,0.8265945012229843,125.93000030517578,115.47101916650956,123.93280024210611,132.39458131770266,134.51559860229492,10.999186432209683,0.21066342681126876,0.20833340286235985,0.03290930736241895,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
INN,2022-08-09 00:00:00,0.8333350993938881,-0.16666490060611197,462250.9796337897,-92449.02036621032,369801.95926757937,1993683.7695754939,11523100.0,0.1730162690227017,0.13902835691929175,1.2444674802791527,1993683.7695754939,11523100.0,0.1730162690227017,0.06951417845964587,2.4889349605583053,10.9399995803833,10.9399995803833,10.9399995803833,-4.785712258345784,1.6800003051757812,0.6597478684081736,8.260000228881836,6.450822635644595,7.805399986902874,9.159977338161152,9.158550004959107,0.960655896476935,0.503982880544003,0.06950131942533158,0.4770145670031467,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
BLDR,2022-08-09 00:00:00,0.13503481958138538,-0.8649651804186146,272945.88081985427,-1748354.1191801457,-1475408.2383602913,12221271.564309629,48542500.0,0.2517643624516584,0.20241479531140588,1.2438041501083479,12221271.564309629,48542500.0,0.2517643624516584,0.10120739765570294,2.4876083002166958,53.9900016784668,86.4800033569336,86.4800033569336,-1.040672991872473,25.570003509521484,0.9732807804283771,66.77999877929688,49.39077806998447,61.70099998474121,74.01122189949794,67.77729990005493,7.629004281192492,0.7193525342890555,0.37729688731351946,0.00011122604916059016,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP400,MDYG,"Builders FirstSource, Inc.",2.175681,2.087,78.923,,,1.406,0.985,4192214016,0.18427,,error,8.503732,2495689216,0.32714,5850956000,1.13113,Building Products & Equipment,,,,,10670849024,3074394880,0.16176,0,0.24,2.1327636,0.46903202,0.1179,1.215,0.20255,0.50523,0.242,122.79,156075008,2.51,,166184992,1.065,4053745920,22750789632,error,0,0,4.607143
ILMN,2022-08-09 00:00:00,0.14387707336190347,-0.8561229266380965,115777.88093432372,-688922.1190656762,-573144.2381313525,4976848.689211074,21396700.0,0.2325988909136023,0.18714318283087114,1.242892673914878,4976848.689211074,21396700.0,0.2325988909136023,0.09357159141543557,2.485785347829756,526.0,526.0,526.0,-16.31882330505706,57.21000671386719,1.0208907795474205,214.8000030517578,166.76135604849105,205.3164668782552,243.87157770801934,310.7889493560791,74.45507640923321,0.051873128153495485,0.006533279434000337,0.946644432961297,,1.8513496969317687,0.9256748484658843,-5.919734597929442,Healthcare,VHT,SP500,SPY,"Illumina, Inc.",1.141927,1.849,24.002,,,-0.452,-0.415,937000000,0.20125,,error,43.88031,1291250048,0.71091,3225000000,0.89005995,Diagnostics & Research,,,1222128000,2:1,35708829696,435000000,0.1381,0,-32.16,3.2754524,7.669422,0.15055999,1.373,0.03345,0.088640004,0.119,30.481,157100000,2.62,,1416000000,9.013,2615000064,4656000000,error,0,0,51.42534
CUTR,2022-08-09 00:00:00,0.20180669594332187,-0.7981933040566781,52590.82496282968,-208009.17503717032,-155418.35007434065,975702.8650721791,5469600.0,0.17838651182393211,0.143929750822198,1.2393998516977902,975702.8650721791,5469600.0,0.17838651182393211,0.071964875411099,2.4787997033955804,60.36000061035156,74.37999725341797,74.37999725341797,-4.145663858638369,17.300003051757812,1.1655413321616444,45.79999923706055,34.44953361906499,41.88300010681152,49.31646659455806,44.43260011672974,9.651724315366687,0.4212752392395362,0.131535991611137,0.17803294692306626,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
TTGT,2022-08-09 00:00:00,0.8715602109632284,-0.12843978903677158,242468.05068997014,-35731.94931002986,206736.1013799403,936260.5026271488,3679600.0,0.25444627204781733,0.2054336261694198,1.238581418204521,936260.5026271488,3679600.0,0.25444627204781733,0.1027168130847099,2.477162836409042,101.12000274658203,111.44000244140625,111.44000244140625,-7.936580290191952,14.980003356933594,0.8452701298418356,68.37000274658203,58.45706643489052,66.42380020141601,74.39053396794151,78.99265016555786,12.839085263269462,0.2778496496708283,-0.358660250417945,0.00024025541360387243,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ADC,2022-08-09 00:00:00,0.7230771036538846,-0.2769228963461155,375638.55534819304,-143861.444651807,231777.11069638605,1843504.5846150322,11930500.0,0.15452031219270207,0.12478771419586158,1.238265426916735,1843504.5846150322,11930500.0,0.15452031219270207,0.06239385709793079,2.47653085383347,75.94999694824219,75.94999694824219,75.94999694824219,0.4075153924644315,13.840003967285156,0.9946660383393828,77.83000183105469,66.77670315174993,73.23333312988281,79.68996310801569,68.66788276672364,3.8688686763248232,0.7567346527967309,0.7077551020408164,4.0965716998283043e-13,,0.8331556091018227,0.41657780455091137,-4.955410168564783,Real Estate,VNQ,SP600,SLY,Agree Realty Corporation,0.403822,1.788,49.362,2.81,0.0361,0.324,0.61,337630016,0.88346,1658966400,error,42.456524,246002880,0.87667,298262000,1.0532,REIT—Retail,1658966400,0.234,,,6263685632,278457984,0.5125,1.4365,16.81,1.6383885,16.389917,0.3713,1.776,0.02266,0.04019,0.271,5.348,79832704,13.73,,61862000,0.777,1961758976,382167008,error,2.715,0.03488372,41.333336
FDS,2022-08-09 00:00:00,0.47560995060848854,-0.5243900493915115,75859.78712205392,-83640.21287794608,-7780.425755892153,623832.6168213609,3766600.0,0.16562221016868287,0.1338849451658104,1.2370487956175156,623832.6168213609,3766600.0,0.16562221016868287,0.0669424725829052,2.474097591235031,365.7699890136719,495.3999938964844,495.3999938964844,-1.0055392027806431,84.8499755859375,0.776812005349495,423.75,347.9353392657997,391.3555340576172,434.7757288494347,418.8584715270996,32.67029390103899,0.8486250089791607,0.676194421419035,4.318539075797298e-12,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP500,SPY,FactSet Research Systems Inc.,0.777777,2.116,186.393,3.56,0.0083,-0.263,-0.256,601891008,0.34267,1653609600,error,32.09594,508569504,0.52935004,805045000,0.92557997,Financial Data & Stock Exchanges,error,,1107734400,3:2,16438001664,571900992,0.29913,0.32810003,1.85,14.948612,9.358443,0.22406,1.92,0.10446999,0.34237,0.223,46.578,37797200,2.03,,565993024,14.903,2362946048,1756488960,error,3.23,0.007622419,41.301044
CZR,2022-08-09 00:00:00,0.03199920654296875,-0.9680007934570313,101706.27807617188,-3076693.721923828,-2974987.4438476562,13089928.230643025,71398300.0,0.1833366933196312,0.14828337900988542,1.2363940891002283,13089928.230643025,71398300.0,0.1833366933196312,0.07414168950494271,2.4727881782004566,113.45999908447266,119.80999755859375,119.80999755859375,-13.01696962298769,16.5,1.049625466350275,46.099998474121094,34.21480783072671,43.75552647908528,53.296245127443854,71.75745021820069,21.23434410814562,0.28449382124096545,-0.04,0.6818954220320397,,2.202729702573436,1.101364851286718,-7.01167043961665,Consumer Cyclical,VCR,SP500,SPY,"Caesars Entertainment, Inc.",2.777551,1.001,707.68,,,,,2545999872,0.24504,,error,24.2,961625024,0.46756,4924000000,0.96942,Resorts & Casinos,,,,,10377782272,665000000,0.13282,0,-0.6,2.8385432,0.9988241,-0.14148,0.304,0.022850001,-0.24410999,0.127,48.665,214416992,2.61,,997000000,4.65,26261999616,10389999616,error,0,0,error
RILY,2022-08-09 00:00:00,0.35779755509437,-0.64220244490563,124084.19210672751,-222715.8078932725,-98631.61578654498,1304627.1620355302,4501500.0,0.2898205402722493,0.23520197329659215,1.232219850072357,1304627.1620355302,4501500.0,0.2898205402722493,0.11760098664829607,2.464439700144714,78.94999694824219,91.23999786376953,91.23999786376953,-5.939721241451725,15.759998321533203,0.9091240469068523,55.939998626708984,39.55748816619762,48.559199930826814,57.56091169545601,62.53083946228028,12.780663338059474,0.2791945714175763,0.0024509812101454103,0.9799781279942412,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP600,SLY,"B. Riley Financial, Inc.",1.843432,1.885,513.344,4,0.0718,,,,0,1660089600,error,,,-0.03224,626847000,0.52739,Financial Conglomerates,1652140800,1,1480032000,101:100,1605485824,148896000,-0.05711,,,3.290618,1.8056635,-0.03993,1.751,-0.0053399997,-0.03218,,32.025,28290500,12.22,,3775067904,133.44,4600951808,889139008,error,3.5,0.0628028,9.700855
