,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
MAN,2022-07-27 00:00:00,0.852397911065441,-0.14760208893455892,295014.9170197491,-51085.082980250845,243929.83403949827,3748812.362127563,10084300.0,0.37174740558368585,0.20447769642161082,1.818034006101003,3748812.362127563,10084300.0,0.37174740558368585,0.10223884821080541,3.636068012202006,123.83999633789062,123.83999633789062,123.83999633789062,-7.980782028263702,17.68999481201172,1.1390109842656937,76.77999877929688,70.09110999160323,81.61886672973633,93.14662346786942,94.20903705596923,9.820035493420708,0.4983366715996601,-0.5629086845967293,8.224558841832973e-09,,2.3657465075898445,1.1828732537949223,-4.049073653497364,Industrials,VIS,SP400,MDYG,ManpowerGroup,,,,2.72,0.0344,,,,0,1653955200,error,9.220984,,0,3407500000,1.0097799,Staffing & Employment Services,1653955200,1.36,,,4148272384,,0,0.3369,1.14,1.6717677,,0,,,,,380.264,52740100,3.68,,,,,,error,0,0,10.515374
CARS,2022-07-27 00:00:00,0.7857133125796146,-0.21428668742038542,270363.9508586454,-73736.04914135463,196627.90171729075,2376502.2339963396,7625900.0,0.3116356409074784,0.17143713970001498,1.8177837162518362,2376502.2339963396,7625900.0,0.3116356409074784,0.08571856985000749,3.6355674325036724,15.710000038146973,19.09000015258789,19.09000015258789,-7.116608087023626,2.8299999237060547,0.5441447865663261,11.25,8.894546001858593,10.043826643625895,11.193107285393197,13.250850009918214,2.5232530457563205,0.3842699902594033,0.10159839642839162,0.2994707039617239,,2.182062791210125,1.0910313956050626,-7.000751321498066,Consumer Cyclical,VCR,SP600,SLY,Cars.com Inc.,2.001896,1.564,136.437,,,,,151470000,0.24285999,,error,6.320652,121764624,0.69293,432167000,1.0357801,Auto & Truck Dealerships,error,,,,803656256,138003008,0.07943,0,0.24,2.1897948,1.2885653,0.01238,1.463,0.02973,0.02183,0.035,9.075,69102000,6.32,,39069000,0.565,500633984,623683008,error,,,39.557823
CRVL,2022-07-27 00:00:00,0.9787856789461272,-0.021214321053872724,51973.51955203935,-1126.4804479606416,50847.039104078714,240938.2452069543,794400.0,0.3032958776522587,0.167237275214144,1.8135662475001124,240938.2452069543,794400.0,0.3032958776522587,0.083618637607072,3.627132495000225,140.82000732421875,213.3800048828125,213.3800048828125,-2.6655154218832444,31.80999755859375,0.9243972361392594,160.92999267578125,134.98209280709503,147.5237338256836,160.06537484427216,169.34934997558594,19.149143392706872,0.7435888779414576,0.20253166245401044,0.038027582352344505,,1.5786906181665243,0.7893453090832622,-5.094686029161568,Financial Services,VFH,SP600,SLY,CorVel Corp.,0.963725,1.575,24.218,,,0.206,0.218,101393000,0.16344,,error,,44106752,0.23337,123624000,0.51855,Insurance Brokers,error,,1372291200,2:1,2905709056,71004000,0.12509,0,,13.015318,4.683749,0.099259995,1.085,0.110039994,0.28993,0.163,34.743,17719900,6.86,,115538000,6.557,52051000,620380992,error,,,50.455383
UMBF,2022-07-27 00:00:00,0.22651908084833744,-0.7734809191516625,79372.28592925744,-271027.71407074254,-191655.42814148508,1044814.6189791969,3686300.0,0.28343179312025524,0.15684859401056528,1.8070407000343487,1044814.6189791969,3686300.0,0.28343179312025524,0.07842429700528264,3.6140814000686974,99.9800033569336,112.23999786376953,112.23999786376953,-3.9683793298316528,12.650001525878906,0.8320073862124857,91.41999816894531,83.10340058635971,88.22512837727864,93.34685616819756,97.09715496063232,6.748821597322357,0.39973817802333683,0.006533279434000337,0.946644432961297,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
PNFP,2022-07-27 00:00:00,0.6792447398095055,-0.3207552601904945,177962.12183009044,-84037.87816990956,93924.24366018089,1998640.3205783986,10057800.0,0.19871545671800978,0.11015483420950221,1.803964920323652,1998640.3205783986,10057800.0,0.19871545671800978,0.05507741710475111,3.607929840647304,96.5199966430664,111.30999755859375,111.30999755859375,-5.822189914583394,14.510002136230469,1.2399457112821546,78.22000122070312,68.0892742863345,75.14493342081705,82.20059255529961,89.90829406738281,10.908987697617597,0.5190774435194294,-0.21069826174651085,0.0309116006433561,,1.5786906181665243,0.7893453090832622,-5.094686029161568,Financial Services,VFH,SP400,MDYG,"Pinnacle Financial Partners, In",1.200085,,,0.88,0.0117999995,0.025,0.029,,0,1651708800,error,10.235985,,0,1312009000,0.86928004,Banks—Regional,1651708800,0.22,1084233600,2:1,5997018112,589825984,0.49366,0.111899994,0.34,1.1740866,4.4623456,0.39512002,,0.01422,0.10371,0.103,17.791,76385400,3.83,,4676069888,61.742,1560957952,1343916032,error,0.76,0.009687699,11.5625925
EIX,2022-07-27 00:00:00,0.8045960379890031,-0.19540396201099683,1704214.8680645076,-413885.1319354924,1290329.7361290152,6845872.311736064,27745100.0,0.24674167012323128,0.1371436024494075,1.7991482337957012,6845872.311736064,27745100.0,0.24674167012323128,0.06857180122470374,3.5982964675914024,65.73999786376953,73.31999969482422,73.31999969482422,-1.867956284657922,11.889999389648438,0.6980610682735936,63.38999938964844,57.582000411574576,64.1948001607259,70.80759990987723,64.81316162109376,3.8294283114095493,0.2504552032671246,-0.37500012515224773,0.000123165481530457,,1.9546411790641929,0.9773205895320964,-1.575715646355189,Utilities,VPU,SP500,SPY,Edison International,0.695588,0.638,166.018,2.8,0.0428,-0.011,-0.006,5143000064,0.34505,1648598400,error,14.114224,-4047124992,0.58423,8708000000,0.88474,Utilities—Regulated Electric,error,,740707200,2:1,24880175104,11000000,0.21240999,1.7695,3.18,1.8285122,1.6692502,0.05092,0.3,0.027460001,0.04499,0.055,39.224,379908000,2.42,,390000000,1.024,29532999680,14904999936,error,2.65,0.041804705,32.63079
ABMD,2022-07-27 00:00:00,0.7477798406436141,-0.25222015935638586,209976.57925272683,-70823.42074727315,139153.15850545367,1734083.916674486,5222500.0,0.33204096058870003,0.18465148169543288,1.7982036078994141,1734083.916674486,5222500.0,0.33204096058870003,0.09232574084771644,3.5964072157988283,379.29998779296875,379.29998779296875,379.29998779296875,-4.194295226257082,67.32000732421875,0.8769119415004594,285.17999267578125,227.56565224147937,255.71180053710938,283.8579488327394,301.37670043945315,36.245691309795305,0.6893502171372975,0.3609636887285186,0.00021782199075424743,,2.673439987501856,1.336719993750928,-6.315260481113599,Healthcare,VHT,SP500,SPY,"ABIOMED, Inc.",1.325,7.053,0.894,,,0.049,0.061,284437984,0.27568,,error,58.323353,,0.81763,843595000,0.98807997,Medical Devices,error,,970444800,2:1,13294369792,,0.24881001,0.0,13.51,9.601736,12.885225,0.13229999,6.133,0.1013,0.096370004,0.119,22.703,45497500,4.1,,758606976,16.656,13439000,1031753024,error,,,89.71446
CC,2022-07-27 00:00:00,0.8045995659132265,-0.19540043408677352,1276416.7513647424,-309983.24863525754,966433.5027294848,7644504.324020602,26314000.0,0.29051091905527865,0.16162534687868044,1.797434156619893,7644504.324020602,26314000.0,0.29051091905527865,0.08081267343934022,3.594868313239786,38.869998931884766,43.4900016784668,44.946998596191406,-1.533059587183593,16.076997756958008,0.921670145226898,34.220001220703125,25.82611821729772,36.19721995035807,46.56832168341842,32.9036307144165,4.241721187858744,0.6090795967107889,-0.36846417525852665,0.00016141607510283536,,1.8070376188474853,0.9035188094237426,-3.5175753129383973,Basic Materials,VAW,SP400,MDYG,Chemours Company (The),1.997058,1.8,368.484,1,0.0256,11.366,11.263,1007000000,0.15871,1652400000,error,7.755556,442624992,0.21765,1381000000,0.78839993,Specialty Chemicals,error,,,,5687339008,820000000,0.10875,0.2242,0.51,5.723188,0.8963497,0.095819995,1.165,0.05895,0.64101,0.177,38.468,162960992,4.94,,1451000064,9.068,3987000064,6344999936,error,1,0.029222677,14.997852
AXL,2022-07-27 00:00:00,0.9534873405368961,-0.04651265946310392,1122635.9947481414,-54764.00525185856,1067871.9894962828,5556455.447242893,27532000.0,0.20181808249465688,0.11242195697878446,1.7951838583697906,5556455.447242893,27532000.0,0.20181808249465688,0.05621097848939223,3.590367716739581,10.90999984741211,10.90999984741211,10.90999984741211,-2.4942532893546914,2.609999656677246,0.8558220264355689,8.739999771118164,6.619906811280183,7.98586664835612,9.351826485432056,8.464999971389771,1.076210066341113,0.10880445396492466,0.14309095175803563,0.14317891960698162,,2.182062791210125,1.0910313956050626,-7.000751321498066,Consumer Cyclical,VCR,SP600,SLY,American Axle & Manufacturing H,2.286764,1.785,729.598,,,,,875699968,0.16982001,1228348800,error,4.9832406,516324992,0.14723,759200000,0.95351,Auto Parts,error,,,,1017424128,538400000,0.06427,0,0.23,2.3517005,0.19730523,0.00114,1.274,0.03586,0.014199999,-0.141,45.273,114061000,3.25,,532100000,4.664,3340100096,5156599808,error,,,11.830238
TMUS,2022-07-27 00:00:00,0.6970967098577638,-0.3029032901422362,6726564.992101506,-2922835.007898494,3803729.984203012,13560907.414248789,87168400.0,0.1555713700635642,0.0867188725661234,1.7939736237338713,13560907.414248789,87168400.0,0.1555713700635642,0.0433594362830617,3.5879472474677425,146.9199981689453,146.9199981689453,146.9199981689453,-0.8748175478355056,20.60999298095703,0.9201798151652275,140.91000366210938,124.8458030861037,132.96073318481444,141.0756632835252,123.51740001678466,8.771769687810007,0.38444507496360325,0.3658636483040189,0.00017854363766992706,,2.374045810352977,1.1870229051764885,-7.0255001239467765,Communication Services,VOX,SP500,SPY,"T-Mobile US, Inc.",0.507843,0.815,162.218,,,-0.23,-0.236,26454999040,0.32872,1367366400,error,43.734566,5292624896,0.57114,45546000000,0.42775002,Telecom Services,error,,1367366400,1:2,176990371840,14101000192,0.1339,0.0,0.77,2.5865216,2.1992118,0.03484,0.575,0.03254,0.04113,0.018,64.44,1249049984,3.17,,3244999936,2.589,113513996288,80479002624,error,,,53.270676
LLY,2022-07-27 00:00:00,0.660212118932743,-0.33978788106725694,1084728.5114064969,-558271.4885935031,526457.0228129937,8559671.534521341,42206800.0,0.20280313917476192,0.11305389609847011,1.793862451216366,8559671.534521341,42206800.0,0.20280313917476192,0.056526948049235054,3.587724902432732,248.39999389648438,314.0,330.8500061035156,1.791842304421893,52.220001220703125,0.64665816166966,328.94000244140625,285.71706579972954,313.1593326822917,340.6015995648538,275.96657218933103,29.231882824177514,0.5714973392526188,0.5395918367346939,3.21747629815449e-08,,2.673439987501856,1.336719993750928,-6.315260481113599,Healthcare,VHT,SP500,SPY,Eli Lilly and Company,0.430392,1.267,174.931,3.92,0.0134000005,0.409,0.404,10721399808,0.36563,1652400000,error,44.165554,4736287744,0.7556,21345300000,0.84303004,Drug Manufacturers—General,error,,876960000,2:1,316440608768,8062499840,0.30993998,0.5245,5.44,38.681007,10.791623,0.20903,0.772,0.12117,0.74018997,0.148,32.376,956592000,1.74,,2571599872,2.857,16551999488,29322799104,error,3.29,0.010001824,50.503815
WAB,2022-07-27 00:00:00,0.8399993896484375,-0.1600006103515625,1514014.8999023438,-288385.10009765625,1225629.7998046875,6576048.413876673,18509500.0,0.3552796355318444,0.19838406147719445,1.7908678393132207,6576048.413876673,18509500.0,0.3552796355318444,0.09919203073859723,3.5817356786264414,86.80999755859375,100.05000305175781,100.05000305175781,-0.654378331817123,17.360000610351562,0.8024155307780195,91.8499984741211,78.17436957473926,86.68278528849284,95.19120100224642,90.3868868637085,3.9990887250070912,0.32949848555025124,-0.3544304092945183,0.0002828997919422276,,2.3657465075898445,1.1828732537949223,-4.049073653497364,Industrials,VIS,SP500,SPY,Westinghouse Air Brake Technolo,1.510429,1.358,45.034,0.6,0.0064,0.356,0.33,1454000000,0.18361,1660262400,error,17.050909,816350016,0.31469,2430000000,0.93827003,Railroads,1652918400,0.15,1370995200,2:1,17128729600,942000000,0.12753999,0.1609,2.58,1.7068598,2.1629915,0.07513,0.649,0.034140002,0.05921,0.053,42.416,182648000,3.7,,488000000,2.672,4543000064,7919000064,error,0.51,0.005552531,29.583595
CATY,2022-07-27 00:00:00,0.8476160027901705,-0.15238399720982954,268439.988083647,-48260.01191635301,220179.97616729396,1244693.955513592,4286500.0,0.29037535413824617,0.16223054177202156,1.78989326526631,1244693.955513592,4286500.0,0.29037535413824617,0.08111527088601078,3.57978653053262,45.189998626708984,48.880001068115234,48.880001068115234,-3.553930880769467,5.470001220703125,0.6369069908868191,41.16999816894531,37.46578971632592,39.84493324279785,42.22407676926978,43.03560007095337,2.7025292227694298,0.27695498472865965,0.15843202627450817,0.10462378700658762,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
SFM,2022-07-27 00:00:00,0.8155335850538039,-0.18446641494619614,1113774.21710798,-251925.78289202007,861848.43421596,5166070.881469109,27117700.0,0.19050549572674338,0.10669901411215438,1.7854475724255299,5166070.881469109,27117700.0,0.19050549572674338,0.05334950705607719,3.5708951448510597,29.350000381469727,35.34000015258789,35.34000015258789,-5.83766233364111,3.0799999237060547,0.6067830525315314,27.350000381469727,23.621591831340957,25.94746667226156,28.27334151318216,27.63979998588562,3.0853984959310923,0.4101791777561907,0.466503423664343,1.7822363947330826e-06,,1.577877562160114,0.788938781080057,-2.6761738823394112,Consumer Defensive,VDC,SP400,MDYG,"Sprouts Farmers Market, Inc.",0.341176,1.106,157.677,,,-0.446,-0.47,464416992,0.07614,,error,13.330097,327686016,0.36391,2219812000,1.08794,Grocery Stores,error,,,,3082631936,364799008,0.055549998,0,2.13,3.2098186,0.50536036,0.04003,0.542,0.07393,0.26522,-0.068,52.869,112259000,9.01,,245287008,2.212,1513505024,6099869184,error,,,11.685106
MSA,2022-07-27 00:00:00,0.7375008940705243,-0.26249910592947573,94842.61497746943,-33757.38502253058,61085.229954938855,856760.6863032146,1797300.0,0.4766931988556249,0.26703513462774225,1.7851328796869912,856760.6863032146,1797300.0,0.4766931988556249,0.13351756731387113,3.5702657593739824,167.49000549316406,167.49000549316406,167.49000549316406,-5.667013348854518,19.19000244140625,0.7557463739252713,131.24000549316406,114.83015646630523,123.0552001953125,131.28024392431976,135.5067938232422,11.248362370512611,0.7149850312182282,0.17892162834061492,0.06694664656522573,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
HUM,2022-07-27 00:00:00,0.43688093803762196,-0.563119061962378,764235.8249092121,-985064.1750907879,-220828.35018157586,2875530.2203778625,18682400.0,0.15391653215742424,0.08622676577994552,1.7850203560948343,2875530.2203778625,18682400.0,0.15391653215742424,0.04311338288997276,3.5700407121896687,472.67999267578125,472.67999267578125,477.44000244140625,0.1555164685303171,78.76998901367188,1.0483545872372413,478.3500061035156,416.045104638393,458.17578979492185,500.3064749514507,439.5038793945312,25.543635555582654,0.6405892504807773,0.6636734693877551,1.041630871408872e-11,,2.673439987501856,1.336719993750928,-6.315260481113599,Healthcare,VHT,SP500,SPY,Humana Inc.,0.938725,1.531,86.638,3.15,0.0072000003,0.141,0.123,4649999872,0.05314,1656460800,error,20.167084,3554874880,0.18249,14994000000,0.97807,Healthcare Plans,error,,681004800,3:2,62211743744,3400999936,0.049640004,0.1225,1.25,3.8260753,0.711032,0.03469,1.205,0.064840004,0.20561,0.16,682.543,128534000,1.2,,17955999744,141.952,13292000256,87495000064,error,2.725,0.0056966655,23.599882
UNF,2022-07-27 00:00:00,0.8114156980046193,-0.1885843019953807,42274.757866040665,-9825.242133959335,32449.51573208133,566422.0851979466,1880100.0,0.3012723180670957,0.1688172308386123,1.7846064443214877,566422.0851979466,1880100.0,0.3012723180670957,0.08440861541930615,3.5692128886429755,232.75,232.75,232.75,-3.231743356210123,37.92999267578125,1.3440568682971488,191.88999938964844,149.83331543730102,169.54580810546875,189.25830077363648,183.91718116760254,15.616063419163106,0.9564452077267623,0.5461224489795918,2.1924011534661882e-08,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
NVR,2022-07-27 00:00:00,0.7398227004421598,-0.2601772995578402,17533.798000479186,-6166.201999520813,11367.596000958372,79390.7458319615,329500.0,0.24094308294980726,0.13508662933354743,1.7836190312727822,79390.7458319615,329500.0,0.24094308294980726,0.06754331466677371,3.5672380625455644,5308.47998046875,5982.4501953125,5982.4501953125,-3.9585377373518726,1049.829833984375,0.752150050067473,4372.52978515625,3783.5199802344314,4225.593133138021,4667.66628604161,4840.063411865234,551.5601918481445,0.3755135291006456,0.1853061224489796,0.057587789761809095,,2.182062791210125,1.0910313956050626,-7.000751321498066,Consumer Cyclical,VCR,SP500,SPY,"NVR, Inc.",0.98808,5.044,33.53,,,0.5,0.349,2069564032,0.21377,,error,9.937385,,0.26372,2116741000,0.87188005,Residential Construction,635731200,0.167,,,14473960448,,0.21188,0,1.86,4.8190217,1.4950525,0.15763,1.79,0.23011999,0.50583,0.165,2826.639,3284150,2.7,,1483444992,451.698,1003096000,9681239040,error,0,0,10.577928
POST,2022-07-27 00:00:00,0.7719300593843834,-0.2280699406156166,254042.1825434006,-75057.81745659943,178984.36508680118,647931.0733359179,6253500.0,0.10361094960196976,0.0581023492187919,1.7832488874384296,647931.0733359179,6253500.0,0.10361094960196976,0.02905117460939595,3.566497774876859,77.16622924804688,82.98999786376953,84.05999755859375,1.112960504025829,12.25,0.5151644356801605,85.94999694824219,75.46516606724904,81.1768664042155,86.88856674118196,73.10150037765503,5.957104392257795,0.6674876717735161,0.5063291561350262,2.1440580834518918e-07,,1.577877562160114,0.788938781080057,-2.6761738823394112,Consumer Defensive,VDC,SP400,MDYG,"Post Holdings, Inc.",0.595281,2.599,168.497,,,3.977,3.762,1058800000,0.16051,,error,29.29514,620912512,0.27241,1814300000,0.98474,Packaged Foods,,,1646956800,1528:1000,5125030400,567900032,0.0991,0,-139.87,1.4742011,0.77692,0.07248,1.775,0.034089997,0.15478,0.173,105.041,60744700,3.96,,937500032,15.433,6391600128,6596599808,error,0,0,10.957144
EQR,2022-07-27 00:00:00,0.7263137606058537,-0.27368623939414627,1534555.7134080478,-578244.2865919522,956311.4268160956,5826979.605532326,26215100.0,0.22227569627933236,0.12473123991611468,1.7820370937450722,5826979.605532326,26215100.0,0.22227569627933236,0.06236561995805734,3.5640741874901445,85.83000183105469,94.31999969482422,94.31999969482422,-4.521493117873853,10.469993591308594,0.6205053195001654,75.70999908447266,68.50755245862257,73.02473347981771,77.54191450101285,83.33843338012696,6.920195502816116,0.29228705224470203,-0.27532688927300103,0.00481503608092101,,0.8683237999729854,0.4341618999864927,-4.501059798051337,Real Estate,VNQ,SP500,SPY,Equity Residential,0.808333,0.226,73.47,2.5,0.0334,0.22,0.23,1482367488,0.5883,1648166400,error,53.62069,,0.61962,1515205000,0.94242996,REIT—Residential,error,,1002844800,2:1,29157494784,,0.25188,0.703,9.75,2.7440531,11.571614,0.53421,0.106,0.01935,0.12539,0.093,6.726,375016000,3.37,,41140000,0.109,8471443968,2519742976,error,2.41,0.03183199,27.541622
LEN,2022-07-27 00:00:00,0.9009897437543789,-0.09901025624562113,2662875.187666067,-292624.81233393325,2370250.375332134,21967441.7420091,56532500.0,0.388580758714175,0.21859115534970863,1.7776600251392238,21967441.7420091,56532500.0,0.388580758714175,0.10929557767485432,3.5553200502784477,110.61000061035156,117.54000091552734,117.54000091552734,-4.121093453787693,23.040000915527344,1.073945632321665,83.58000183105469,65.9511774004273,75.5700666809082,85.1889559613891,90.27539371490478,13.920232054368395,0.5622852702237496,0.21069826174651085,0.0309116006433561,,2.182062791210125,1.0910313956050626,-7.000751321498066,Consumer Cyclical,VCR,SP500,SPY,Lennar Corporation,1.466155,10.407,28.192,1.5,0.0176,0.695,0.589,6699047936,0.22377001,1657065600,error,5.646123,539038976,0.27861,7333336000,0.95467,Residential Construction,1657065600,0.375,1510185600,1017:1000,24156753920,1867264000,0.22107,0.0857,0.2,1.1494563,0.806915,0.14770001,1.045,0.12625,0.21375999,0.3,100.43,254987008,3.65,,1378082048,4.729,6142960128,29937174528,error,1.25,0.014955731,5.8436213
BLKB,2022-07-27 00:00:00,0.8028160690012125,-0.19718393099878753,146835.05902032176,-36064.94097967824,110770.11804064352,1381261.1710700663,4970600.0,0.2778862051000013,0.15635884787725926,1.7772336447384176,1381261.1710700663,4970600.0,0.2778862051000013,0.07817942393862963,3.554467289476835,80.0,86.95999908447266,86.95999908447266,-5.873508641488248,12.569999694824219,0.7689926249521856,60.029998779296875,53.22043836236169,58.8014000193278,64.38236167629391,65.91570016860962,9.165984112941022,0.33849002167658215,-0.29889753410551545,0.0022012430501962025,,2.510508364147541,1.2552541820737706,-5.514989083235574,Technology,VGT,SP400,MDYG,"Blackbaud, Inc.",1.072549,0.767,142.071,,,,,46033000,0.04962,1582761600,error,19.753248,218336496,0.52228,484545000,0.96703005,Software—Application,error,,,,3164957696,213660992,-0.0058,0,-2.85,7.211094,3.4114704,0.00614,0.142,-0.0013400001,0.00997,0.022,19.567,52021000,7.31,,55146000,1.086,1018736000,927740032,error,0,0,error
UNFI,2022-07-27 00:00:00,0.9325826804053011,-0.06741731959469885,214960.30783342192,-15539.692166578085,199420.61566684383,1336528.0911704039,6137500.0,0.2177642511071941,0.12293499488669758,1.7713772332108968,1336528.0911704039,6137500.0,0.2177642511071941,0.06146749744334879,3.5427544664217936,42.400001525878906,57.88999938964844,57.88999938964844,-2.664965839651695,11.760002136230469,0.32232447617486987,42.279998779296875,37.50164766354016,40.83360010782877,44.16555255211738,43.39594995498657,4.2454942191510305,0.18347184593814486,-0.016346559076874944,0.8671224248634289,,1.577877562160114,0.788938781080057,-2.6761738823394112,Consumer Defensive,VDC,SP600,SLY,"United Natural Foods, Inc.",0.932311,1.666,205.829,,,0.392,0.396,749000000,0.02638,,error,8.023347,-5787000,0.14558,3939000000,0.91242,Food Distribution,,,1082419200,2:1,2403970304,247000000,0.016339999,0,,1.3492557,0.08467665,0.008880001,0.534,0.03766,0.16465999,0.092,493.525,58292200,4,,48000000,0.823,3672000000,28390000640,error,0,0,9.86603
DLX,2022-07-27 00:00:00,0.7613627989440237,-0.23863720105597627,184325.93362434814,-57774.066375651855,126551.86724869628,1419398.321706275,3723600.0,0.38118979528044766,0.21599425904458813,1.7648144768595813,1419398.321706275,3723600.0,0.38118979528044766,0.10799712952229407,3.5296289537191625,45.099998474121094,45.099998474121094,45.099998474121094,-15.763218354357402,3.970001220703125,0.6446218815684936,24.239999771118164,20.24754332149605,22.637333374023438,25.027123426550826,29.624798746109008,4.8605370864345945,0.5507338091139168,-0.39036344618152014,6.37338978755505e-05,,2.374045810352977,1.1870229051764885,-7.0255001239467765,Communication Services,VOX,SP600,SLY,Deluxe Corporation,1.483333,0.908,310.688,1.2,0.0484,-0.457,-0.441,325392000,0.16091,1653004800,error,4.9110675,216059504,0.56479,1142124000,0.92292,Advertising Agencies,error,,978393600,10000:7995,1058754176,210820992,0.1087,1.0909,0.75,1.8983958,0.5235663,0.03097,0.394,0.05588,0.115389995,0.255,47.718,42605800,14.66,,41231000,0.964,1785209984,2022196992,error,1.2,0.049504954,13.81323
SPSC,2022-07-27 00:00:00,0.8122522522522523,-0.18774774774774775,90241.22522522522,-20858.774774774774,69382.45045045044,413954.2700904589,3132100.0,0.13216508735048654,0.0751374321618722,1.7589779627517335,413954.2700904589,3132100.0,0.13216508735048654,0.0375687160809361,3.517955925503467,118.05999755859375,174.4199981689453,174.4199981689453,-5.198712407944538,21.73999786376953,0.8673339467919559,117.95999908447266,96.38083177820663,107.99206685384114,119.60330192947565,127.08414993286132,17.052692143039632,0.3059294747336532,0.41976320363452163,1.7103925378753407e-05,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
PENN,2022-07-27 00:00:00,0.9069746810737922,-0.09302531892620784,1830002.8140025905,-187697.18599740957,1642305.628005181,10769112.70371044,57955400.0,0.1858172440136802,0.10579298871098587,1.7564230510710994,10769112.70371044,57955400.0,0.1858172440136802,0.052896494355492936,3.512846102142199,86.4000015258789,86.4000015258789,86.4000015258789,-17.77789996198338,8.78000259399414,0.542239893639678,34.369998931884766,27.478797155468726,31.254466768900556,35.03013638233239,44.67744997024536,12.575699231317897,0.2026909979834136,0.17476522485950902,0.07343105543205412,,2.182062791210125,1.0910313956050626,-7.000751321498066,Consumer Cyclical,VCR,SP500,SPY,"Penn National Gaming, Inc.",2.262239,1.882,328.732,,,-0.473,-0.432,1563200000,0.25236,,error,13.216216,575287488,0.48736998,2937200000,0.79464996,Resorts & Casinos,,,1383523200,4423:1000,5709666816,940499968,0.19079,0,3.98,1.4260123,0.92176145,0.06159,1.717,0.04482,0.113649994,0.227,38.278,166803008,2.37,,1805500032,10.974,12993800192,6194299904,error,0,0,14.690988
BR,2022-07-27 00:00:00,0.7493018807778132,-0.2506981192221868,353370.76697481674,-118229.2330251833,235141.53394963342,2811365.534116183,8469300.0,0.33194780372831084,0.18960858771498143,1.7507002595646823,2811365.534116183,8469300.0,0.33194780372831084,0.09480429385749072,3.5014005191293647,172.6199951171875,185.39999389648438,185.39999389648438,-2.5775266142877062,26.70001220703125,0.8266394976257516,158.1999969482422,132.12036763401434,144.23379964192708,156.3472316498398,157.20717651367187,14.57620277549272,0.834514785862691,0.4971428571428571,3.5021990317113775e-07,,2.510508364147541,1.2552541820737706,-5.514989083235574,Technology,VGT,SP500,SPY,"Broadridge Financial Solutions,",0.922945,1.27,244.53,2.56,0.0164,0.064,0.07,1158800000,0.21000999,1655164800,error,22.031116,801400000,0.27747,1422900000,0.90509003,Information Technology Services,1655164800,0.64,,,18259277824,436700000,0.12679,0.5343,1.92,9.999358,3.309159,0.09993,1.076,0.0646,0.32337,0.104,47.414,117227000,3.69,,277800000,2.37,4452899840,5517799936,error,2.495,0.015974132,33.353317
