,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
MYRG,2022-08-01 00:00:00,0.8717355335956203,-0.12826446640437975,78630.54513032494,-11569.454869675053,67061.09026064989,429398.23868206865,1450000.0,0.29613671633246114,0.27018520126477025,1.0960508382628236,429398.23868206865,1450000.0,0.29613671633246114,0.13509260063238512,2.192101676525647,98.58000183105469,121.22000122070312,121.22000122070312,-3.1337863307724834,16.219993591308594,0.6881824353515823,96.7300033569336,81.87582886607713,88.80873341878255,95.74163797148798,96.1275,9.932972268476021,0.70629086329164,0.0734993936325038,0.45153192027690847,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP600,SLY,"MYR Group, Inc.",1.123882,1.387,17.411,,,-0.073,-0.072,162867008,0.06262,,error,18.705303,19650500,0.12624,324981000,0.93728995,Engineering & Construction,error,,,,1606183168,108785000,0.04226,0,2.38,3.237114,0.61753285,0.032390002,1.294,0.05935,0.16801001,0.09,154.026,16869900,3.31,,22057000,1.324,92467000,2600967936,error,,,19.810652
TDY,2022-08-01 00:00:00,0.8117967093570159,-0.1882032906429841,147097.56373549128,-34102.43626450872,112995.12747098255,860220.2559791931,5024100.0,0.1712187766921823,0.15644897692571633,1.0944064963331708,860220.2559791931,5024100.0,0.1712187766921823,0.07822448846285816,2.1888129926663416,462.8500061035156,493.9700012207031,493.9700012207031,-3.793904761417105,71.51998901367188,0.9499289980875709,393.1499938964844,355.90311864847325,384.5674009195964,413.2316831907196,423.12085067749024,30.12082365062226,0.29196075258839804,-0.010620918577296778,0.9134001794096307,,3.0168171115970823,1.5084085557985412,-5.120880210553859,Technology,VGT,SP500,SPY,Teledyne Technologies Incorpora,1.095359,1.666,50.124,,,1.426,1.648,1208199936,0.22523001,,error,19.796072,,0.40724,1843800000,0.94638,Scientific & Technical Instruments,,,,,18416285696,,0.14011,0,0.91,2.3823376,3.4330559,0.12672,1.004,0.03322,0.089540005,0.209,114.992,46842900,3.69,,278800000,5.845,3945700096,5364400128,error,0,0,26.67232
JWN,2022-08-01 00:00:00,0.7804873510174081,-0.21951264898259196,2705871.597242252,-761028.402757748,1944843.194484504,22156004.95532836,90808500.0,0.2439860250453246,0.22296836880391624,1.0942629501850631,22156004.95532836,90808500.0,0.2439860250453246,0.11148418440195812,2.1885259003701263,38.47999954223633,38.47999954223633,38.47999954223633,-5.3665049201031545,8.239999771118164,0.7499999382630805,23.739999771118164,18.922520605781585,23.311077423095703,27.69963424040982,24.494062786102294,3.609665963936491,0.5003807730984567,-0.29236425467151506,0.002746934075867399,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP400,MDYG,"Nordstrom, Inc.",2.263942,0.987,792.869,0.76,0.032,,,1255000064,0.08176,1653609600,error,7.4873414,1041625024,0.3709,5445000000,0.621,Department Stores,1653609600,0.19,1120176000,2:1,3799299328,1256000000,0.04235,0.0833,0.22,6.4468665,0.24752748,0.023710001,0.218,0.043899998,0.96424,0.186,96.292,160579008,5.36,,484000000,3.014,4670000128,15349000192,error,0.19,0.00800337,10.377193
M,2022-08-01 00:00:00,0.918033863327236,-0.08196613667276394,7323798.751465691,-653901.2485343089,6669897.5029313825,27433444.33520922,214435400.0,0.1279333745044392,0.11693965031192291,1.0940119468733813,27433444.33520922,214435400.0,0.1279333745044392,0.058469825155961455,2.1880238937467626,22.299999237060547,37.95000076293945,37.95000076293945,-4.95127431183359,9.029998779296875,0.5641527870655756,17.829999923706055,14.760095507147682,19.636463050842284,24.512830594536887,24.231401681900024,3.682674186747997,0.6654553140880503,-0.5063291561350262,2.1440580834518918e-07,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP400,MDYG,Macy's Inc,1.850574,1.124,183.77,0.63,0.0361,2.062,1.777,3144999936,0.121120006,1655164800,error,4.2181373,1856749952,0.41084,10336000000,0.91031,Department Stores,error,,1150070400,2:1,5150418944,2465999872,0.097320005,0.087799996,-2.45,1.7122674,0.19835243,0.062119998,0.163,0.09011,0.54191,0.139,86.611,299268992,1.96,,672000000,2.491,6024000000,25966000128,error,0.15,0.008412788,6.4025297
KREF,2022-08-01 00:00:00,0.4814846211446898,-0.5185153788553102,195771.64695743087,-210828.35304256913,-15056.706085138256,2667988.542214877,8236800.0,0.3239108078640828,0.297614479157503,1.088357020737097,2667988.542214877,8236800.0,0.3239108078640828,0.1488072395787515,2.176714041474194,23.399999618530273,23.399999618530273,23.399999618530273,-3.829580579637616,3.1100006103515625,0.9784609081082003,19.43000030517578,16.47488025139816,18.527653299967447,20.580426348536733,20.22236993789673,1.3044815621104597,0.021909023008457356,-0.04660676714404589,0.6334592316394871,,0.4716598969041488,0.2358299484520744,-4.064970717561021,Real Estate,VNQ,SP600,SLY,KKR Real Estate Finance Trust I,0.734355,151.727,356.787,1.72,0.0883,-0.462,-0.194,,0,1656460800,error,10.390374,,0.97355,181753000,0.73384005,REIT—Mortgage,1656460800,0.43,,,1345580032,135068000,0.73585,0.90529996,0.6,0.89675546,7.229792,0.73363996,151.557,0.020610001,0.09398,-0.093,3.018,69252704,2,,118020000,1.704,5981332992,186116000,error,1.72,0.088250384,10.226316
BRKR,2022-08-01 00:00:00,0.587787193151044,-0.41221280684895606,477753.43059316854,-335046.56940683146,142706.86118633708,2054924.046141618,12258000.0,0.1676394229190421,0.1540393519577566,1.0882895882671277,2054924.046141618,12258000.0,0.1676394229190421,0.0770196759788783,2.1765791765342555,84.41000366210938,92.3499984741211,92.3499984741211,-5.569630899798915,11.130001068115234,0.9000443441897074,69.04000091552734,58.307324375323525,62.90386304219564,67.50040170906775,69.10268096923828,8.1170765162868,0.4390213795969929,0.40996328448352115,2.6773487500063124e-05,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP400,MDYG,Bruker Corporation,1.18263,2.556,118.688,0.2,0.0029,0.107,0.086,524600000,0.21340999,1653955200,error,29.925764,195687504,0.50456,1213700000,0.8148,Medical Devices,error,,,,10392918016,262200000,0.17740999,0.0919,1.56,9.664363,4.2278566,0.11472,1.571,0.082770005,0.28211,0.073,16.274,151655008,2.84,,923200000,6.185,1232099968,2458200064,error,0.16,0.002317497,38.695652
DOUG,2022-08-01 00:00:00,0.3636355754767282,-0.6363644245232718,100836.14507969673,-176463.85492030327,-75627.70984060655,1691837.0258373062,5228900.0,0.32355505476052443,0.29781313865131936,1.0864364689408272,1691837.0258373062,5228900.0,0.32355505476052443,0.14890656932565968,2.1728729378816545,,,,,1.5089998245239258,,5.889999866485596,4.639627934335738,5.312127930323283,5.984627926310828,,,0.6391632729581935,0.14636160208393356,0.1342582341775081,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
PNFP,2022-08-01 00:00:00,0.6926835803898072,-0.3073164196101929,256639.26653442354,-113860.73346557647,142778.5330688471,1174369.2569755397,10094800.0,0.11633407863212146,0.1073507270588612,1.0836822611209203,1174369.2569755397,10094800.0,0.11633407863212146,0.0536753635294306,2.1673645222418405,96.5199966430664,111.30999755859375,111.30999755859375,-5.764409966805531,13.879997253417969,1.2422328867421049,79.70999908447266,68.0475808216531,75.31993336995443,82.59228591825575,89.62981075286865,10.939717070346472,0.6405838350397919,-0.11596570995350598,0.23489197506739912,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP400,MDYG,"Pinnacle Financial Partners, In",1.200085,,,0.88,0.0117999995,0.025,0.029,,0,1651708800,error,10.235985,,0,1312009000,0.86928004,Banks—Regional,1651708800,0.22,1084233600,2:1,5997018112,589825984,0.49366,0.111899994,0.34,1.1740866,4.4623456,0.39512002,,0.01422,0.10371,0.103,17.791,76385400,3.83,,4676069888,61.742,1560957952,1343916032,error,0.76,0.009687699,11.5625925
LGND,2022-08-01 00:00:00,0.10924353585067756,-0.8907564641493224,10465.53073449491,-85334.46926550509,-74868.93853101018,198561.07348224267,2081500.0,0.09539326134145697,0.08810155847347109,1.082764743261398,198561.07348224267,2081500.0,0.09539326134145697,0.044050779236735546,2.165529486522796,169.97999572753906,169.97999572753906,169.97999572753906,-9.24529628113188,26.050003051757812,0.42387898715758604,89.69999694824219,75.46174465303996,87.53773330688476,99.61372196072956,115.65605033874512,26.71959061377102,0.5200157894196035,0.4595918367346939,2.484288818976037e-06,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP600,SLY,Ligand Pharmaceuticals Incorpor,1.154959,6.484,24.614,,,,,78771000,0.29428,1278028800,error,29.537216,79849248,0.51373,145945000,0.95272005,Biotechnology,1175558400,15,1290124800,1:6,1538930816,120055000,0.10189,0,2.7,1.9401399,5.74923,0.08834,5.773,0.014199999,0.03073,-0.171,16.002,16861300,5.67,,203999008,12.099,195239008,267676000,error,0,0,70.207695
CC,2022-08-01 00:00:00,0.5324662456733691,-0.4675337543266309,839060.309932095,-736739.690067905,102320.61986419,4578048.546782957,26476700.0,0.17290857798679432,0.15978567503233493,1.082128156681153,4578048.546782957,26476700.0,0.17290857798679432,0.07989283751616746,2.164256313362306,38.869998931884766,44.09000015258789,44.946998596191406,-1.4024385165601947,16.076997756958008,0.9263677098585882,35.119998931884766,25.806750666454903,35.83795331319173,45.86915595992856,32.977711353302,4.237715734868079,0.24359744879188672,-0.2890976149545149,0.0030637993942687247,,1.922783159470211,0.9613915797351055,-3.3616982784728884,Basic Materials,VAW,SP400,MDYG,Chemours Company (The),1.859514,1.912,317.531,1,0.028099999,2.231,2.045,1324000000,0.19097,1660262400,error,5.7853575,375750016,0.25992,1381000000,0.77654,Specialty Chemicals,1652400000,0.25,,,5409272832,818000000,0.14770001,0.2242,0.48,4.4559784,0.78022105,0.12707,1.227,0.08416,0.83309996,0.157,43.059,155468992,2.6,,1248000000,8.022,3857999872,6933000192,error,1,0.028473806,7.7959642
CNMD,2022-08-01 00:00:00,0.5873925000327911,-0.41260749996720897,213575.91301192285,-150024.08698807718,63551.82602384567,1077284.6530836434,7883800.0,0.13664535542297412,0.12633739139016317,1.081590762001546,1077284.6530836434,7883800.0,0.13664535542297412,0.06316869569508159,2.163181524003092,146.9499969482422,159.11000061035156,159.11000061035156,-6.10693928959112,28.240005493164062,1.430415175645291,97.56999969482422,84.96654233907562,100.9233233642578,116.88010438943998,129.61108966827393,18.91704048756927,0.2905728477095034,-0.2613311773600135,0.007431831159676648,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP600,SLY,CONMED Corporation,1.560664,2.87,146.025,0.8,0.0082,,,180119008,0.17281,1655164800,error,26.326202,30217876,0.56248003,568036000,1.09447,Medical Devices,error,,1000080000,3:2,2879669504,74217000,0.10993,,2.37,3.8090446,2.762766,-0.1093,1.269,0.03735,-0.16073999,0.086,35.409,29247100,4.31,,53152000,1.745,982699008,1042313984,error,0.8,0.008199242,50.88372
VNQ,2022-08-01 00:00:00,0.46535027420646313,-0.5346497257935369,1662556.9246574307,-1910143.0753425693,-247586.15068513853,17309733.218369596,79836300.0,0.2168153235855068,0.20086608446094784,1.0794023499156713,17309733.218369596,79836300.0,0.2168153235855068,0.10043304223047392,2.1588046998313426,107.72000122070312,116.70999908447266,116.70999908447266,-3.6653555458731457,12.730003356933594,0.8293417540997019,98.16000366210938,86.95313358787351,93.71879994710287,100.48446630633222,103.82575012207032,7.199845721325685,0.14548458965042788,-0.05795918367346938,0.552575720493856,,error,error,error,error,error,,,Vanguard Real Estate ETF,,error,error,,,error,,error,error,,error,,error,error,error,error,error,,,,,,error,error,,,,,,error,error,error,error,error,error,error,71147307008,error,error,error,error,error,3.334,0.033964954,error
TNL,2022-08-01 00:00:00,0.6068357954934482,-0.3931642045065518,506161.73702108517,-327938.2629789149,178223.47404217027,2627244.3555756346,14381500.0,0.18268222060116363,0.16932100488587953,1.0789105623622386,2627244.3555756346,14381500.0,0.18268222060116363,0.08466050244293977,2.157821124724477,63.189998626708984,63.189998626708984,63.189998626708984,-4.04259616054226,14.790000915527344,0.9886452929367515,43.2599983215332,35.66541554727722,44.16079999287923,52.65618443848123,51.84380006790161,5.672052532023282,0.6101208672415932,-0.2473469387755102,0.011259124600397406,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
BCPC,2022-08-01 00:00:00,0.02169164010446146,-0.9783083598955385,3431.617464525803,-154768.3825354742,-151336.7650709484,252227.29741451872,2157100.0,0.11692888480576641,0.10838737771787083,1.0788053670800015,252227.29741451872,2157100.0,0.11692888480576641,0.05419368885893541,2.157610734160003,139.58999633789062,174.2899932861328,174.2899932861328,-3.912830824690921,26.730003356933594,0.9184282027181,127.86000061035156,114.76183055287045,125.88166656494141,137.0015025770124,141.49014991760254,16.158519607519498,0.4053765062144506,0.5183673469387755,1.086164198257437e-07,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
BDX,2022-08-01 00:00:00,0.7224701880806098,-0.2775298119193902,523212.91020797763,-200987.08979202237,322225.82041595527,1463483.8545170538,16270600.0,0.08994652038136601,0.08349505381383221,1.0772676496732196,1463483.8545170538,16270600.0,0.08994652038136601,0.041747526906916105,2.1545352993464393,258.55609130859375,277.2900085449219,277.2900085449219,-2.7619521417110913,28.539993286132812,0.5890331887173637,244.77000427246094,231.67707297629067,245.6019337972005,259.52679461811033,249.88192420959473,10.413395104611743,0.15002563300985078,-0.3959183673469388,4.971643988036578e-05,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP500,SPY,"Becton, Dickinson and Company",0.648786,1.525,75.984,3.48,0.014199999,0.596,0.518,5215000064,0.26035,1662595200,error,19.822186,2421874944,0.46653,9576000000,0.87991,Medical Instruments & Supplies,1654646400,0.87,1648771200,1025:1000,69276491776,3044000000,0.14682001,0.53540003,4.44,2.82496,3.458464,0.0959,0.821,0.03351,0.07785,0.021,69.953,285064992,3.31,,3161999872,11.092,18634999808,20031000576,error,3.4,0.013890591,38.270866
PBH,2022-08-01 00:00:00,0.7253873004202096,-0.2746126995797904,199626.5850756417,-75573.41492435832,124053.17015128337,495359.56652905344,4691100.0,0.10559561009764308,0.09820239281888385,1.0752855105312418,495359.56652905344,4691100.0,0.10559561009764308,0.049101196409441925,2.1505710210624835,53.880001068115234,63.83000183105469,63.83000183105469,0.20823703843372227,8.740001678466797,0.7673551397235988,61.119998931884766,53.35809022836299,57.19899996439615,61.03990970042931,57.621999969482424,2.641344854751575,0.5161712179033741,0.5727126094373108,4.513695239262059e-09,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP600,SLY,Prestige Consumer Healthcare In,0.513835,2.045,95.484,,,0.458,0.467,367111008,0.33778998,1538006400,error,14.112675,199358496,0.57772,627870000,1.04903,Medical Distribution,error,,,,3012264448,259922000,0.30826,0,1.75,2.060527,2.7716517,0.18898001,1.161,0.05898,0.13991,0.123,21.624,50104200,4.28,,27185000,0.541,1506359040,1086812032,error,,,16.978254
AKAM,2022-08-01 00:00:00,0.22307841284559812,-0.7769215871544018,225242.27345020042,-784457.7265497996,-559215.4530995991,3983301.915933206,34278400.0,0.11620442949301035,0.10833859232582477,1.0726042031590122,3983301.915933206,34278400.0,0.11620442949301035,0.054169296162912384,2.1452084063180243,120.68000030517578,123.25,123.25,-4.977928078795613,16.30999755859375,1.0651997205671484,95.33000183105469,85.31060100590769,94.27473332722981,103.23886564855194,107.26325031280517,9.399263780225896,0.49142898274987074,-0.310330773115016,0.001479079485446691,,3.0168171115970823,1.5084085557985412,-5.120880210553859,Technology,VGT,SP500,SPY,"Akamai Technologies, Inc.",0.647083,1.685,75.439,,,-0.223,-0.235,1206779008,0.34262002,,error,15.96633,775975360,0.63237,2192267000,0.97466004,Software—Infrastructure,error,,,,15409602560,1377220992,0.22995001,0,1.62,3.3615708,4.375041,0.17464,1.41,0.062800005,0.14267999,0.072,21.739,162480000,8.12,,506868992,3.162,3244293888,3522161920,error,,,26.047789
GE,2022-08-01 00:00:00,0.849727863788061,-0.15027213621193897,7774330.171369728,-1374869.828630272,6399460.342739455,38972665.76388855,143532900.0,0.2715242690971098,0.2532301962835056,1.0722428568239268,38972665.76388855,143532900.0,0.2715242690971098,0.1266150981417528,2.1444857136478537,115.36000061035156,116.16999816894531,116.16999816894531,-6.552286699007098,18.360000610351562,0.8052004939766314,75.80000305175781,58.00039929162326,69.3267466990153,80.65309410640734,88.1739517211914,13.415904122000676,0.7202926517399717,-0.35279708943601823,0.0003018059150592912,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP500,SPY,General Electric Company,1.071519,1.126,97.769,0.32,0.0043,,,7826999808,0.10498,1656288000,error,16.060474,40706998272,0.25530002,18411000000,0.73082,Specialty Industrial Machinery,1656288000,0.08,1627862400,1:8,81539457024,4767000064,0.05604,,0.6,2.3536859,1.0936233,-0.059270002,0.704,0.01234,-0.118640006,0.022,67.843,1096550016,2.04,,17435000832,15.9,35140001792,74558996480,error,0.32,0.0042216354,error
PLAY,2022-08-01 00:00:00,0.7666675850201013,-0.23333241497989865,724730.8681195019,-220569.1318804982,504161.73623900366,3517265.2654004325,21208600.0,0.16584146362326757,0.1548010278622901,1.0713201708892977,3517265.2654004325,21208600.0,0.16584146362326757,0.07740051393114505,2.1426403417785953,49.439998626708984,52.53499984741211,52.53499984741211,-3.3259819737405003,12.243000030517578,0.46783365295088597,37.93000030517578,30.270500260980945,34.86287333170573,39.45524640243051,38.46954997062683,4.460194583317415,0.18171752826823545,-0.20489795918367348,0.03576586529220067,,2.3965418225414563,1.1982709112707282,-7.16193531993125,Communication Services,VOX,SP600,SLY,"Dave & Buster's Entertainment, ",1.802894,0.694,506.168,,,2.375,2.411,390155008,0.26188,1578528000,error,13.712282,208427744,0.32327,409161000,0.98456,Entertainment,error,,,,1892363136,354526016,0.16985,0,2.33,7.6627455,1.2701985,0.1047,0.498,0.06643,0.58821,0.7,30.805,48422800,5.56,,139080992,2.842,1780403968,1489816960,error,0.16,0.0042182966,73.183525
ASB,2022-08-01 00:00:00,0.7872329200738591,-0.21276707992614086,942002.9121603798,-254597.08783962016,687405.8243207596,4249177.375476954,26164700.0,0.1624011502320666,0.1515957057619098,1.0712780379618891,4249177.375476954,26164700.0,0.1624011502320666,0.0757978528809549,2.1425560759237783,23.950000762939453,25.780000686645508,25.780000686645508,-4.0483887259267695,3.719999313354492,0.9550332586204006,20.149999618530273,17.427198814317133,19.31606669108073,21.20493456784433,21.89618558883667,2.0110014235924454,0.7098606395611073,-0.2094073908347861,0.032211328313661115,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP400,MDYG,Associated Banc-Corp,1.050234,,,0.8,0.0404,0,-0.046,,0,1653955200,error,8.968326,,0,1130045000,0.79967004,Banks—Regional,1653955200,0.2,1084406400,3:2,2975497216,,0.38591,0.3768,1.22,0.7760376,2.691194,0.29555,,0.00915,0.08099,0.011,7.413,150044000,5.01,,867070976,5.88,4213478912,1105641984,error,0.8,0.04145078,9.57488
BSIG,2022-08-01 00:00:00,0.7851251915231688,-0.2148748084768312,220934.2288946197,-60465.77110538031,160468.45778923942,693089.2718850852,4744400.0,0.14608575834353874,0.13647396219041463,1.0704295236897519,693089.2718850852,4744400.0,0.14608575834353874,0.06823698109520732,2.1408590473795037,25.360000610351562,31.170000076293945,31.170000076293945,-6.772125778711198,4.519998550415039,0.35763436077068356,19.030000686645508,16.88383906396208,18.962745424906412,21.041651785850746,23.427325983047485,3.842383348640566,0.3652127907140782,-0.456068998244811,3.040266302670583e-06,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP600,SLY,BrightSphere Investment Group I,1.714346,3.341,,0.04,0.0021,0.606,-0.119,182100000,0.34792,1654732800,error,8.402715,244675008,0.46808997,237200000,1.0936799,Asset Management,error,,,,827833856,-5600000,0.30587998,0.0211,0.41,1.3673514,1.5816467,1.57661,3.341,0.103640005,0.80337,0.023,7.655,44579100,6.4,,88800000,2.144,437300000,523400000,error,0.04,0.002101944,1.5534549
FL,2022-08-01 00:00:00,0.829267044569068,-0.170732955430932,1501305.0574878408,-309094.9425121593,1192210.1149756815,14156482.752687179,44382300.0,0.3189668573437424,0.29813015210964144,1.069891304474423,14156482.752687179,44382300.0,0.3189668573437424,0.14906507605482072,2.139782608948846,61.5,61.5,61.5,-10.688721093684546,9.219999313354492,0.9927522776833485,28.649999618530273,23.204175018471314,28.599933319091797,33.995691619712275,36.87285126686096,8.76961051954025,0.6618091623306043,-0.5128624355690264,1.4938614923125442e-07,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP400,MDYG,"Foot Locker, Inc.",1.333333,1.435,103.764,1.6,0.0558,-0.29,-0.342,1158000000,0.12895,1657756800,error,6.6500006,-51500000,0.3402,3064000000,0.92737,Apparel Retail,1657756800,0.4,644198400,2:1,2639672832,247000000,0.10601,0.1491,0.18,0.8217365,0.2939502,0.091759995,0.354,0.07768,0.26753,0.01,89.242,94510304,3.77,,551000000,5.83,3336000000,8979999744,error,1.2,0.041884817,3.4695652
BOOM,2022-08-01 00:00:00,0.5735282567963289,-0.4264717432036711,76164.55250255248,-56635.44749744752,19529.10500510496,365392.12103447696,1993000.0,0.18333774261639588,0.171366535754009,1.0698573196319445,365392.12103447696,1993000.0,0.18333774261639588,0.0856832678770045,2.139714639263889,47.459999084472656,47.459999084472656,47.459999084472656,-4.987088210806712,15.49000072479248,0.711143368486951,21.709999084472656,13.70584330346874,22.011000003814697,30.316156704160655,31.850399961471556,8.532183012173533,0.7220250010629665,-0.3374184132633515,0.0005504397720954444,,1.810361568585051,0.9051807842925255,-1.1543466692550088,Energy,VDE,SP600,SLY,DMC Global Inc.,1.501064,2.111,35.65,,,,,13537000,0.03945,1585526400,error,8.188842,-79713376,0.22725001,54581000,0.98433,Oil & Gas Equipment & Services,1585526400,0.125,1129161600,2:1,372006560,-19572000,-0.036340002,0,4.36,1.0583537,1.0840205,-0.01143,0.785,-0.01334,-0.01492,1.492,18.477,19497200,5.13,,15376000,0.789,195610000,343172992,error,0,0,error
SFBS,2022-08-01 00:00:00,0.7126437453595169,-0.28735625464048314,86372.42193757345,-34827.57806242655,51544.8438751469,828722.8460562745,2886300.0,0.28712290685523834,0.2684225027271161,1.0696677958745264,828722.8460562745,2886300.0,0.28712290685523834,0.13421125136355805,2.139335591749053,72.63999938964844,97.25,97.25,-0.6453161679053491,12.489997863769531,0.8393118908715967,86.36000061035156,74.8893051346828,79.75725184122722,84.62519854777163,83.08092826843261,4.246676228290721,0.8657682092571526,0.2286647801900118,0.019168275384533768,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP600,SLY,"ServisFirst Bancshares, Inc.",1.041719,,,0.92,0.0108,0.239,0.242,,0,1656547200,error,21.59446,,0,377286000,0.66188,Banks—Regional,error,,1482278400,2:1,4647517696,262876992,0.67529,0.2139,,4.172385,11.226702,0.54592997,,0.01632,0.19779,0.23,7.632,54211100,10.89,,375041984,6.906,1470834944,413969984,error,0.8,0.009263548,22.740053
ROK,2022-08-01 00:00:00,0.4893631464308693,-0.5106368535691307,338003.1252398014,-352696.8747601986,-14693.749520397163,4604121.105551378,18587100.0,0.24770518830540417,0.2315778312852983,1.069641195491797,4604121.105551378,18587100.0,0.24770518830540417,0.11578891564264915,2.139282390983594,310.3399963378906,354.989990234375,354.989990234375,-3.99042644850686,65.80999755859375,1.3135351185873034,252.57000732421875,180.12969503086845,208.5634666951497,236.99723835943098,272.3234910583496,51.31020822578289,0.7862440217317412,0.22285714285714286,0.022394686806933604,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP500,SPY,"Rockwell Automation, Inc.",1.386973,1.064,165.043,4.48,0.0175,0.099,0.098,1369900032,0.18408,1660262400,error,20.844667,415837504,0.39439,2897700000,0.84148,Specialty Industrial Machinery,error,,545356800,2:1,28801386496,627800000,0.15446,0.77309996,2.66,12.0514555,3.8701658,0.090270005,0.668,0.07417,0.2499,0.065,64.113,116013000,2.88,,489100000,4.237,4432399872,7441900032,error,4.28,0.016945798,21.438686
VOX,2022-08-01 00:00:00,0.5621870907745156,-0.43781290922548444,116766.25875386689,-90933.74124613311,25832.517507733777,1571246.2332240585,4851000.0,0.3239015116932712,0.3029150789481237,1.069281571647153,1571246.2332240585,4851000.0,0.3239015116932712,0.15145753947406185,2.138563143294306,147.8800048828125,151.27000427246094,151.27000427246094,-11.281031154819606,14.019996643066406,1.0988420439137354,97.41999816894531,91.10753040628913,97.60053349812824,104.09353658996736,118.51945007324218,16.535509097016913,0.2201585803117691,-0.18382359076090576,0.05980551291208538,,error,error,error,error,error,,,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
REX,2022-08-01 00:00:00,0.810124870831603,-0.18987512916839697,32486.007320347282,-7613.992679652718,24872.014640694564,454194.3983465218,2730400.0,0.16634720126960217,0.1556159438602822,1.0689598838211263,454194.3983465218,2730400.0,0.16634720126960217,0.0778079719301411,2.1379197676422526,37.810001373291016,37.810001373291016,37.810001373291016,2.405080092587023,70.07666397094727,1.6498615519724562,93.98999786376953,2.5225461428185127,33.257111129760744,63.991676116702976,31.760583362579347,8.015122024840132,0.9548695707309901,0.12336605424398564,0.2065238117551561,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
